Year,Géographie,Actifs d'infrastructures publiques essentielles,Type de municipalité par taille de population,GeoCode,Value
2020,Île-du-Prince-Édouard,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités urbaines, population plus de 30 000 à 100 000",11,
2020,Île-du-Prince-Édouard,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités urbaines, population plus de 100 000 à 200 000",11,
2020,Île-du-Prince-Édouard,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités urbaines, population 200 000 et plus",11,
2020,Île-du-Prince-Édouard,Refuges et actifs relatifs aux services aux sans-abri,Toutes les municipalités rurales,11,
2020,Île-du-Prince-Édouard,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités rurales, population moins de 5 000",11,
2020,Île-du-Prince-Édouard,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités rurales, population 5 000 et plus",11,
2020,Île-du-Prince-Édouard,Actifs de transport actif,Toutes les municipalités,11,
2020,Île-du-Prince-Édouard,Actifs de transport actif,Toutes les municipalités urbaines,11,
2020,Île-du-Prince-Édouard,Actifs de transport actif,"Municipalités urbaines, population moins de 5 000",11,
2020,Île-du-Prince-Édouard,Actifs de transport actif,"Municipalités urbaines, population plus de 5 000 à 30 000",11,
2020,Île-du-Prince-Édouard,Actifs de transport actif,"Municipalités urbaines, population plus de 30 000 à 100 000",11,
2020,Île-du-Prince-Édouard,Actifs de transport actif,"Municipalités urbaines, population plus de 100 000 à 200 000",11,
2020,Île-du-Prince-Édouard,Actifs de transport actif,"Municipalités urbaines, population 200 000 et plus",11,
2020,Île-du-Prince-Édouard,Actifs de transport actif,Toutes les municipalités rurales,11,
2020,Île-du-Prince-Édouard,Actifs de transport actif,"Municipalités rurales, population moins de 5 000",11,
2020,Île-du-Prince-Édouard,Actifs de transport actif,"Municipalités rurales, population 5 000 et plus",11,
2020,Nouvelle-Écosse,Actifs de transport en commun,Toutes les municipalités,12,37.5
2020,Nouvelle-Écosse,Actifs de transport en commun,Toutes les municipalités urbaines,12,50.0
2020,Nouvelle-Écosse,Actifs de transport en commun,"Municipalités urbaines, population moins de 5 000",12,100.0
2020,Nouvelle-Écosse,Actifs de transport en commun,"Municipalités urbaines, population plus de 5 000 à 30 000",12,50.0
2020,Nouvelle-Écosse,Actifs de transport en commun,"Municipalités urbaines, population plus de 30 000 à 100 000",12,
2020,Nouvelle-Écosse,Actifs de transport en commun,"Municipalités urbaines, population plus de 100 000 à 200 000",12,
2020,Nouvelle-Écosse,Actifs de transport en commun,"Municipalités urbaines, population 200 000 et plus",12,0.0
2020,Nouvelle-Écosse,Actifs de transport en commun,Toutes les municipalités rurales,12,33.33
2020,Nouvelle-Écosse,Actifs de transport en commun,"Municipalités rurales, population moins de 5 000",12,0.0
2020,Nouvelle-Écosse,Actifs de transport en commun,"Municipalités rurales, population 5 000 et plus",12,50.0
2020,Nouvelle-Écosse,Actifs relatifs à l'eau potable,Toutes les municipalités,12,72.41
2020,Nouvelle-Écosse,Actifs relatifs à l'eau potable,Toutes les municipalités urbaines,12,66.67
2020,Nouvelle-Écosse,Actifs relatifs à l'eau potable,"Municipalités urbaines, population moins de 5 000",12,72.73
2020,Nouvelle-Écosse,Actifs relatifs à l'eau potable,"Municipalités urbaines, population plus de 5 000 à 30 000",12,66.67
2020,Nouvelle-Écosse,Actifs relatifs à l'eau potable,"Municipalités urbaines, population plus de 30 000 à 100 000",12,
2020,Nouvelle-Écosse,Actifs relatifs à l'eau potable,"Municipalités urbaines, population plus de 100 000 à 200 000",12,
2020,Nouvelle-Écosse,Actifs relatifs à l'eau potable,"Municipalités urbaines, population 200 000 et plus",12,0.0
2020,Nouvelle-Écosse,Actifs relatifs à l'eau potable,Toutes les municipalités rurales,12,81.82
2020,Nouvelle-Écosse,Actifs relatifs à l'eau potable,"Municipalités rurales, population moins de 5 000",12,75.0
2020,Nouvelle-Écosse,Actifs relatifs à l'eau potable,"Municipalités rurales, population 5 000 et plus",12,100.0
2020,Nouvelle-Écosse,Actifs relatifs aux eaux pluviales,Toutes les municipalités,12,78.12
2020,Nouvelle-Écosse,Actifs relatifs aux eaux pluviales,Toutes les municipalités urbaines,12,80.0
2020,Nouvelle-Écosse,Actifs relatifs aux eaux pluviales,"Municipalités urbaines, population moins de 5 000",12,83.33
2020,Nouvelle-Écosse,Actifs relatifs aux eaux pluviales,"Municipalités urbaines, population plus de 5 000 à 30 000",12,85.71
2020,Nouvelle-Écosse,Actifs relatifs aux eaux pluviales,"Municipalités urbaines, population plus de 30 000 à 100 000",12,
2020,Nouvelle-Écosse,Actifs relatifs aux eaux pluviales,"Municipalités urbaines, population plus de 100 000 à 200 000",12,
2020,Nouvelle-Écosse,Actifs relatifs aux eaux pluviales,"Municipalités urbaines, population 200 000 et plus",12,0.0
2020,Nouvelle-Écosse,Actifs relatifs aux eaux pluviales,Toutes les municipalités rurales,12,75.0
2020,Nouvelle-Écosse,Actifs relatifs aux eaux pluviales,"Municipalités rurales, population moins de 5 000",12,85.71
2020,Nouvelle-Écosse,Actifs relatifs aux eaux pluviales,"Municipalités rurales, population 5 000 et plus",12,50.0
2020,Nouvelle-Écosse,Actifs relatifs aux eaux usées,Toutes les municipalités,12,80.0
2020,Nouvelle-Écosse,Actifs relatifs aux eaux usées,Toutes les municipalités urbaines,12,75.0
2020,Nouvelle-Écosse,Actifs relatifs aux eaux usées,"Municipalités urbaines, population moins de 5 000",12,75.0
2020,Nouvelle-Écosse,Actifs relatifs aux eaux usées,"Municipalités urbaines, population plus de 5 000 à 30 000",12,85.71
2020,Nouvelle-Écosse,Actifs relatifs aux eaux usées,"Municipalités urbaines, population plus de 30 000 à 100 000",12,
2020,Nouvelle-Écosse,Actifs relatifs aux eaux usées,"Municipalités urbaines, population plus de 100 000 à 200 000",12,
2020,Nouvelle-Écosse,Actifs relatifs aux eaux usées,"Municipalités urbaines, population 200 000 et plus",12,0.0
2020,Nouvelle-Écosse,Actifs relatifs aux eaux usées,Toutes les municipalités rurales,12,90.0
2020,Nouvelle-Écosse,Actifs relatifs aux eaux usées,"Municipalités rurales, population moins de 5 000",12,80.0
2020,Nouvelle-Écosse,Actifs relatifs aux eaux usées,"Municipalités rurales, population 5 000 et plus",12,100.0
2020,Nouvelle-Écosse,Actifs relatifs aux déchets solides,Toutes les municipalités,12,50.0
2020,Nouvelle-Écosse,Actifs relatifs aux déchets solides,Toutes les municipalités urbaines,12,14.29
2020,Nouvelle-Écosse,Actifs relatifs aux déchets solides,"Municipalités urbaines, population moins de 5 000",12,50.0
2020,Nouvelle-Écosse,Actifs relatifs aux déchets solides,"Municipalités urbaines, population plus de 5 000 à 30 000",12,0.0
2020,Nouvelle-Écosse,Actifs relatifs aux déchets solides,"Municipalités urbaines, population plus de 30 000 à 100 000",12,
2020,Nouvelle-Écosse,Actifs relatifs aux déchets solides,"Municipalités urbaines, population plus de 100 000 à 200 000",12,
2020,Nouvelle-Écosse,Actifs relatifs aux déchets solides,"Municipalités urbaines, population 200 000 et plus",12,0.0
2020,Nouvelle-Écosse,Actifs relatifs aux déchets solides,Toutes les municipalités rurales,12,69.23
2020,Nouvelle-Écosse,Actifs relatifs aux déchets solides,"Municipalités rurales, population moins de 5 000",12,50.0
2020,Nouvelle-Écosse,Actifs relatifs aux déchets solides,"Municipalités rurales, population 5 000 et plus",12,75.0
2020,Nouvelle-Écosse,Routes,Toutes les municipalités,12,71.79
2020,Nouvelle-Écosse,Routes,Toutes les municipalités urbaines,12,75.0
2020,Nouvelle-Écosse,Routes,"Municipalités urbaines, population moins de 5 000",12,75.0
2020,Nouvelle-Écosse,Routes,"Municipalités urbaines, population plus de 5 000 à 30 000",12,85.71
2020,Nouvelle-Écosse,Routes,"Municipalités urbaines, population plus de 30 000 à 100 000",12,
2020,Nouvelle-Écosse,Routes,"Municipalités urbaines, population plus de 100 000 à 200 000",12,
2020,Nouvelle-Écosse,Routes,"Municipalités urbaines, population 200 000 et plus",12,0.0
2020,Nouvelle-Écosse,Routes,Toutes les municipalités rurales,12,68.42
2020,Nouvelle-Écosse,Routes,"Municipalités rurales, population moins de 5 000",12,70.0
2020,Nouvelle-Écosse,Routes,"Municipalités rurales, population 5 000 et plus",12,77.78
2020,Nouvelle-Écosse,Ponts et tunnels,Toutes les municipalités,12,31.58
2020,Nouvelle-Écosse,Ponts et tunnels,Toutes les municipalités urbaines,12,23.08
2020,Nouvelle-Écosse,Ponts et tunnels,"Municipalités urbaines, population moins de 5 000",12,16.67
2020,Nouvelle-Écosse,Ponts et tunnels,"Municipalités urbaines, population plus de 5 000 à 30 000",12,28.57
2020,Nouvelle-Écosse,Ponts et tunnels,"Municipalités urbaines, population plus de 30 000 à 100 000",12,
2020,Nouvelle-Écosse,Ponts et tunnels,"Municipalités urbaines, population plus de 100 000 à 200 000",12,
2020,Nouvelle-Écosse,Ponts et tunnels,"Municipalités urbaines, population 200 000 et plus",12,0.0
2020,Nouvelle-Écosse,Ponts et tunnels,Toutes les municipalités rurales,12,33.33
2020,Nouvelle-Écosse,Ponts et tunnels,"Municipalités rurales, population moins de 5 000",12,66.67
2020,Nouvelle-Écosse,Ponts et tunnels,"Municipalités rurales, population 5 000 et plus",12,0.0
2020,Nouvelle-Écosse,Logement social et abordable,Toutes les municipalités,12,
2020,Nouvelle-Écosse,Logement social et abordable,Toutes les municipalités urbaines,12,
2020,Nouvelle-Écosse,Logement social et abordable,"Municipalités urbaines, population moins de 5 000",12,
2020,Nouvelle-Écosse,Logement social et abordable,"Municipalités urbaines, population plus de 5 000 à 30 000",12,
2020,Nouvelle-Écosse,Logement social et abordable,"Municipalités urbaines, population plus de 30 000 à 100 000",12,
2020,Nouvelle-Écosse,Logement social et abordable,"Municipalités urbaines, population plus de 100 000 à 200 000",12,
2020,Nouvelle-Écosse,Logement social et abordable,"Municipalités urbaines, population 200 000 et plus",12,
2020,Nouvelle-Écosse,Logement social et abordable,Toutes les municipalités rurales,12,
2020,Nouvelle-Écosse,Logement social et abordable,"Municipalités rurales, population moins de 5 000",12,
2020,Nouvelle-Écosse,Logement social et abordable,"Municipalités rurales, population 5 000 et plus",12,
2020,Nouvelle-Écosse,"Installations culturelles, sportives et de loisirs",Toutes les municipalités,12,62.5
2020,Nouvelle-Écosse,"Installations culturelles, sportives et de loisirs",Toutes les municipalités urbaines,12,60.0
2020,Nouvelle-Écosse,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population moins de 5 000",12,66.67
2020,Nouvelle-Écosse,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population plus de 5 000 à 30 000",12,57.14
2020,Nouvelle-Écosse,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population plus de 30 000 à 100 000",12,
2020,Nouvelle-Écosse,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population plus de 100 000 à 200 000",12,
2020,Nouvelle-Écosse,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population 200 000 et plus",12,0.0
2020,Nouvelle-Écosse,"Installations culturelles, sportives et de loisirs",Toutes les municipalités rurales,12,60.0
2020,Nouvelle-Écosse,"Installations culturelles, sportives et de loisirs","Municipalités rurales, population moins de 5 000",12,60.0
2020,Nouvelle-Écosse,"Installations culturelles, sportives et de loisirs","Municipalités rurales, population 5 000 et plus",12,70.0
2020,Nouvelle-Écosse,Refuges et actifs relatifs aux services aux sans-abri,Toutes les municipalités,12,
2020,Nouvelle-Écosse,Refuges et actifs relatifs aux services aux sans-abri,Toutes les municipalités urbaines,12,
2020,Nouvelle-Écosse,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités urbaines, population moins de 5 000",12,
2020,Nouvelle-Écosse,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités urbaines, population plus de 5 000 à 30 000",12,
2020,Nouvelle-Écosse,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités urbaines, population plus de 30 000 à 100 000",12,
2020,Nouvelle-Écosse,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités urbaines, population plus de 100 000 à 200 000",12,
2020,Nouvelle-Écosse,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités urbaines, population 200 000 et plus",12,
2020,Nouvelle-Écosse,Refuges et actifs relatifs aux services aux sans-abri,Toutes les municipalités rurales,12,
2020,Nouvelle-Écosse,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités rurales, population moins de 5 000",12,
2020,Nouvelle-Écosse,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités rurales, population 5 000 et plus",12,
2020,Nouvelle-Écosse,Actifs de transport actif,Toutes les municipalités,12,
2020,Nouvelle-Écosse,Actifs de transport actif,Toutes les municipalités urbaines,12,
2020,Nouvelle-Écosse,Actifs de transport actif,"Municipalités urbaines, population moins de 5 000",12,
2020,Nouvelle-Écosse,Actifs de transport actif,"Municipalités urbaines, population plus de 5 000 à 30 000",12,
2020,Nouvelle-Écosse,Actifs de transport actif,"Municipalités urbaines, population plus de 30 000 à 100 000",12,
2020,Nouvelle-Écosse,Actifs de transport actif,"Municipalités urbaines, population plus de 100 000 à 200 000",12,
2020,Nouvelle-Écosse,Actifs de transport actif,"Municipalités urbaines, population 200 000 et plus",12,
2020,Nouvelle-Écosse,Actifs de transport actif,Toutes les municipalités rurales,12,
2020,Nouvelle-Écosse,Actifs de transport actif,"Municipalités rurales, population moins de 5 000",12,
2020,Nouvelle-Écosse,Actifs de transport actif,"Municipalités rurales, population 5 000 et plus",12,
2020,Nouveau-Brunswick,Actifs de transport en commun,Toutes les municipalités,13,27.27
2020,Nouveau-Brunswick,Actifs de transport en commun,Toutes les municipalités urbaines,13,33.33
2020,Nouveau-Brunswick,Actifs de transport en commun,"Municipalités urbaines, population moins de 5 000",13,
2020,Nouveau-Brunswick,Actifs de transport en commun,"Municipalités urbaines, population plus de 5 000 à 30 000",13,66.67
2020,Nouveau-Brunswick,Actifs de transport en commun,"Municipalités urbaines, population plus de 30 000 à 100 000",13,0.0
2020,Nouveau-Brunswick,Actifs de transport en commun,"Municipalités urbaines, population plus de 100 000 à 200 000",13,
2020,Nouveau-Brunswick,Actifs de transport en commun,"Municipalités urbaines, population 200 000 et plus",13,
2020,Nouveau-Brunswick,Actifs de transport en commun,Toutes les municipalités rurales,13,0.0
2020,Nouveau-Brunswick,Actifs de transport en commun,"Municipalités rurales, population moins de 5 000",13,0.0
