Year,Geography,Age group,Sex,Economic family type,GeoCode,Value
2022,Nova Scotia,Total,Male,Persons in economic families,12,8.4
2022,Nova Scotia,Total,Female,Persons in economic families,12,8.7
2022,Nova Scotia,65 years and over,Both sexes,Seniors in economic families,12,4.8
2022,Nova Scotia,65 years and over,Male,Seniors in economic families,12,5.5
2022,Nova Scotia,65 years and over,Female,Seniors in economic families,12,4.1
2022,Nova Scotia,Under 18 years,Both sexes,Persons in economic families,12,13.7
2022,Nova Scotia,Under 18 years,Both sexes,Persons in couple families with children,12,8.1
2022,Nova Scotia,Under 18 years,Both sexes,Persons in female lone-parent families,12,37.5
2022,Nova Scotia,Under 18 years,Both sexes,Persons in all other economic families,12,17.4
2022,Nova Scotia,18 to 64 years,Both sexes,Persons in economic families,12,7.9
2022,Nova Scotia,18 to 64 years,Male,Persons in economic families,12,7.0
2022,Nova Scotia,18 to 64 years,Female,Persons in economic families,12,8.7
2022,Nova Scotia,Total,Both sexes,Persons not in an economic family,12,32.6
2022,Nova Scotia,Total,Male,Persons not in an economic family,12,33.8
2022,Nova Scotia,Total,Female,Persons not in an economic family,12,31.6
2022,Nova Scotia,65 years and over,Both sexes,Seniors not in an economic family,12,25.2
2022,Nova Scotia,65 years and over,Male,Seniors not in an economic family,12,25.7
2022,Nova Scotia,65 years and over,Female,Seniors not in an economic family,12,25.0
2022,Nova Scotia,,Both sexes,Non-seniors not in an economic family,12,36.1
2022,Nova Scotia,,Male,Non-seniors not in an economic family,12,36.1
2022,Nova Scotia,,Female,Non-seniors not in an economic family,12,36.0
2023,Nova Scotia,Total,Both sexes,Total,12,12.9
2023,Nova Scotia,Under 18 years,Both sexes,Total,12,15.2
2023,Nova Scotia,18 to 64 years,Both sexes,Total,12,13.9
2023,Nova Scotia,65 years and over,Both sexes,Total,12,8.6
2023,Nova Scotia,Total,Male,Total,12,12.6
2023,Nova Scotia,Under 18 years,Male,Total,12,15.6
2023,Nova Scotia,18 to 64 years,Male,Total,12,13.5
2023,Nova Scotia,65 years and over,Male,Total,12,7.1
2023,Nova Scotia,Total,Female,Total,12,13.3
2023,Nova Scotia,Under 18 years,Female,Total,12,14.8
2023,Nova Scotia,18 to 64 years,Female,Total,12,14.2
2023,Nova Scotia,65 years and over,Female,Total,12,9.8
2023,Nova Scotia,Total,Both sexes,Persons in economic families,12,8.7
2023,Nova Scotia,Total,Male,Persons in economic families,12,8.5
2023,Nova Scotia,Total,Female,Persons in economic families,12,9.0
2023,Nova Scotia,65 years and over,Both sexes,Seniors in economic families,12,3.4
2023,Nova Scotia,65 years and over,Male,Seniors in economic families,12,3.4
2023,Nova Scotia,65 years and over,Female,Seniors in economic families,12,3.5
2023,Nova Scotia,Under 18 years,Both sexes,Persons in economic families,12,15.1
2023,Nova Scotia,Under 18 years,Both sexes,Persons in couple families with children,12,11.4
2023,Nova Scotia,Under 18 years,Both sexes,Persons in female lone-parent families,12,31.2
2023,Nova Scotia,Under 18 years,Both sexes,Persons in all other economic families,12,17.4
2023,Nova Scotia,18 to 64 years,Both sexes,Persons in economic families,12,8.2
2023,Nova Scotia,18 to 64 years,Male,Persons in economic families,12,7.6
2023,Nova Scotia,18 to 64 years,Female,Persons in economic families,12,8.7
2023,Nova Scotia,Total,Both sexes,Persons not in an economic family,12,30.6
2023,Nova Scotia,Total,Male,Persons not in an economic family,12,30.7
2023,Nova Scotia,Total,Female,Persons not in an economic family,12,30.6
2023,Nova Scotia,65 years and over,Both sexes,Seniors not in an economic family,12,22.2
2023,Nova Scotia,65 years and over,Male,Seniors not in an economic family,12,23.0
2023,Nova Scotia,65 years and over,Female,Seniors not in an economic family,12,21.7
2023,Nova Scotia,,Both sexes,Non-seniors not in an economic family,12,34.6
2023,Nova Scotia,,Male,Non-seniors not in an economic family,12,32.8
2023,Nova Scotia,,Female,Non-seniors not in an economic family,12,36.6
2015,Ontario,Total,Both sexes,Total,35,15.1
2015,Ontario,Under 18 years,Both sexes,Total,35,18.0
2015,Ontario,18 to 64 years,Both sexes,Total,35,16.4
2015,Ontario,65 years and over,Both sexes,Total,35,6.1
2015,Ontario,Total,Male,Total,35,14.7
2015,Ontario,Under 18 years,Male,Total,35,17.8
2015,Ontario,18 to 64 years,Male,Total,35,16.0
2015,Ontario,65 years and over,Male,Total,35,4.7
2015,Ontario,Total,Female,Total,35,15.4
2015,Ontario,Under 18 years,Female,Total,35,18.2
2015,Ontario,18 to 64 years,Female,Total,35,16.7
2015,Ontario,65 years and over,Female,Total,35,7.2
2015,Ontario,Total,Both sexes,Persons in economic families,35,11.9
2015,Ontario,Total,Male,Persons in economic families,35,11.5
2015,Ontario,Total,Female,Persons in economic families,35,12.2
2015,Ontario,65 years and over,Both sexes,Seniors in economic families,35,2.9
2015,Ontario,65 years and over,Male,Seniors in economic families,35,2.5
2015,Ontario,65 years and over,Female,Seniors in economic families,35,3.4
2015,Ontario,Under 18 years,Both sexes,Persons in economic families,35,18.0
2015,Ontario,Under 18 years,Both sexes,Persons in couple families with children,35,15.0
2015,Ontario,Under 18 years,Both sexes,Persons in female lone-parent families,35,40.2
2015,Ontario,Under 18 years,Both sexes,Persons in all other economic families,35,14.5
2015,Ontario,18 to 64 years,Both sexes,Persons in economic families,35,11.5
2015,Ontario,18 to 64 years,Male,Persons in economic families,35,11.1
2015,Ontario,18 to 64 years,Female,Persons in economic families,35,11.9
2015,Ontario,Total,Both sexes,Persons not in an economic family,35,33.9
2015,Ontario,Total,Male,Persons not in an economic family,35,34.1
2015,Ontario,Total,Female,Persons not in an economic family,35,33.7
2015,Ontario,65 years and over,Both sexes,Seniors not in an economic family,35,14.9
2015,Ontario,65 years and over,Male,Seniors not in an economic family,35,14.7
2015,Ontario,65 years and over,Female,Seniors not in an economic family,35,15.0
2015,Ontario,,Both sexes,Non-seniors not in an economic family,35,41.3
2015,Ontario,,Male,Non-seniors not in an economic family,35,38.4
2015,Ontario,,Female,Non-seniors not in an economic family,35,44.8
2016,Ontario,Total,Both sexes,Total,35,13.7
2016,Ontario,Under 18 years,Both sexes,Total,35,15.2
2016,Ontario,18 to 64 years,Both sexes,Total,35,15.0
2016,Ontario,65 years and over,Both sexes,Total,35,6.7
2016,Ontario,Total,Male,Total,35,12.6
2016,Ontario,Under 18 years,Male,Total,35,12.9
2016,Ontario,18 to 64 years,Male,Total,35,14.0
2016,Ontario,65 years and over,Male,Total,35,6.0
2016,Ontario,Total,Female,Total,35,14.7
2016,Ontario,Under 18 years,Female,Total,35,17.5
2016,Ontario,18 to 64 years,Female,Total,35,16.0
2016,Ontario,65 years and over,Female,Total,35,7.2
2016,Ontario,Total,Both sexes,Persons in economic families,35,10.4
2016,Ontario,Total,Male,Persons in economic families,35,9.3
2016,Ontario,Total,Female,Persons in economic families,35,11.5
2016,Ontario,65 years and over,Both sexes,Seniors in economic families,35,3.7
2016,Ontario,65 years and over,Male,Seniors in economic families,35,4.2
2016,Ontario,65 years and over,Female,Seniors in economic families,35,3.2
2016,Ontario,Under 18 years,Both sexes,Persons in economic families,35,15.1
2016,Ontario,Under 18 years,Both sexes,Persons in couple families with children,35,11.1
2016,Ontario,Under 18 years,Both sexes,Persons in female lone-parent families,35,42.2
2016,Ontario,Under 18 years,Both sexes,Persons in all other economic families,35,17.0
2016,Ontario,18 to 64 years,Both sexes,Persons in economic families,35,10.2
2016,Ontario,18 to 64 years,Male,Persons in economic families,35,9.1
2016,Ontario,18 to 64 years,Female,Persons in economic families,35,11.1
2016,Ontario,Total,Both sexes,Persons not in an economic family,35,32.2
2016,Ontario,Total,Male,Persons not in an economic family,35,31.6
2016,Ontario,Total,Female,Persons not in an economic family,35,32.8
2016,Ontario,65 years and over,Both sexes,Seniors not in an economic family,35,14.8
2016,Ontario,65 years and over,Male,Seniors not in an economic family,35,14.5
2016,Ontario,65 years and over,Female,Seniors not in an economic family,35,14.9
2016,Ontario,,Both sexes,Non-seniors not in an economic family,35,39.2
2016,Ontario,,Male,Non-seniors not in an economic family,35,35.4
2016,Ontario,,Female,Non-seniors not in an economic family,35,43.9
2017,Ontario,Total,Both sexes,Total,35,12.3
2017,Ontario,Under 18 years,Both sexes,Total,35,12.2
2017,Ontario,18 to 64 years,Both sexes,Total,35,14.1
2017,Ontario,65 years and over,Both sexes,Total,35,5.6
2017,Ontario,Total,Male,Total,35,12.3
2017,Ontario,Under 18 years,Male,Total,35,11.7
2017,Ontario,18 to 64 years,Male,Total,35,14.1
2017,Ontario,65 years and over,Male,Total,35,5.3
2017,Ontario,Total,Female,Total,35,12.4
2017,Ontario,Under 18 years,Female,Total,35,12.7
2017,Ontario,18 to 64 years,Female,Total,35,14.1
2017,Ontario,65 years and over,Female,Total,35,5.8
2017,Ontario,Total,Both sexes,Persons in economic families,35,9.0
2017,Ontario,Total,Male,Persons in economic families,35,8.4
2017,Ontario,Total,Female,Persons in economic families,35,9.7
2017,Ontario,65 years and over,Both sexes,Seniors in economic families,35,2.8
2017,Ontario,65 years and over,Male,Seniors in economic families,35,3.2
2017,Ontario,65 years and over,Female,Seniors in economic families,35,2.4
2017,Ontario,Under 18 years,Both sexes,Persons in economic families,35,12.1
2017,Ontario,Under 18 years,Both sexes,Persons in couple families with children,35,9.2
2017,Ontario,Under 18 years,Both sexes,Persons in female lone-parent families,35,32.5
2017,Ontario,Under 18 years,Both sexes,Persons in all other economic families,35,13.2
2017,Ontario,18 to 64 years,Both sexes,Persons in economic families,35,9.3
2017,Ontario,18 to 64 years,Male,Persons in economic families,35,8.4
2017,Ontario,18 to 64 years,Female,Persons in economic families,35,10.2
2017,Ontario,Total,Both sexes,Persons not in an economic family,35,30.8
2017,Ontario,Total,Male,Persons not in an economic family,35,33.6
2017,Ontario,Total,Female,Persons not in an economic family,35,27.9
2017,Ontario,65 years and over,Both sexes,Seniors not in an economic family,35,13.0
2017,Ontario,65 years and over,Male,Seniors not in an economic family,35,14.3
2017,Ontario,65 years and over,Female,Seniors not in an economic family,35,12.4
2017,Ontario,,Both sexes,Non-seniors not in an economic family,35,38.2
2017,Ontario,,Male,Non-seniors not in an economic family,35,38.2
2017,Ontario,,Female,Non-seniors not in an economic family,35,38.2
2018,Ontario,Total,Both sexes,Total,35,11.8
2018,Ontario,Under 18 years,Both sexes,Total,35,12.0
2018,Ontario,18 to 64 years,Both sexes,Total,35,13.3
2018,Ontario,65 years and over,Both sexes,Total,35,5.7
2018,Ontario,Total,Male,Total,35,12.2
2018,Ontario,Under 18 years,Male,Total,35,12.7
2018,Ontario,18 to 64 years,Male,Total,35,13.6
2018,Ontario,65 years and over,Male,Total,35,5.6
2018,Ontario,Total,Female,Total,35,11.4
2018,Ontario,Under 18 years,Female,Total,35,11.3
2018,Ontario,18 to 64 years,Female,Total,35,13.1
2018,Ontario,65 years and over,Female,Total,35,5.8
2018,Ontario,Total,Both sexes,Persons in economic families,35,8.4
2018,Ontario,Total,Male,Persons in economic families,35,8.0
2018,Ontario,Total,Female,Persons in economic families,35,8.8
2018,Ontario,65 years and over,Both sexes,Seniors in economic families,35,2.7
2018,Ontario,65 years and over,Male,Seniors in economic families,35,2.6
2018,Ontario,65 years and over,Female,Seniors in economic families,35,2.9
2018,Ontario,Under 18 years,Both sexes,Persons in economic families,35,11.8
2018,Ontario,Under 18 years,Both sexes,Persons in couple families with children,35,8.2
2018,Ontario,Under 18 years,Both sexes,Persons in female lone-parent families,35,35.3
2018,Ontario,Under 18 years,Both sexes,Persons in all other economic families,35,13.9
2018,Ontario,18 to 64 years,Both sexes,Persons in economic families,35,8.4
2018,Ontario,18 to 64 years,Male,Persons in economic families,35,7.6
2018,Ontario,18 to 64 years,Female,Persons in economic families,35,9.2
2018,Ontario,Total,Both sexes,Persons not in an economic family,35,30.7
2018,Ontario,Total,Male,Persons not in an economic family,35,35.1
2018,Ontario,Total,Female,Persons not in an economic family,35,26.4
2018,Ontario,65 years and over,Both sexes,Seniors not in an economic family,35,12.8
2018,Ontario,65 years and over,Male,Seniors not in an economic family,35,16.2
2018,Ontario,65 years and over,Female,Seniors not in an economic family,35,11.1
2018,Ontario,,Both sexes,Non-seniors not in an economic family,35,39.1
2018,Ontario,,Male,Non-seniors not in an economic family,35,40.4
2018,Ontario,,Female,Non-seniors not in an economic family,35,37.3
2019,Ontario,Total,Both sexes,Total,35,10.9
2019,Ontario,Under 18 years,Both sexes,Total,35,11.5
2019,Ontario,18 to 64 years,Both sexes,Total,35,12.1
2019,Ontario,65 years and over,Both sexes,Total,35,6.0
2019,Ontario,Total,Male,Total,35,10.1
2019,Ontario,Under 18 years,Male,Total,35,10.8
2019,Ontario,18 to 64 years,Male,Total,35,11.2
2019,Ontario,65 years and over,Male,Total,35,5.1
2019,Ontario,Total,Female,Total,35,11.7
2019,Ontario,Under 18 years,Female,Total,35,12.1
2019,Ontario,18 to 64 years,Female,Total,35,12.9
2019,Ontario,65 years and over,Female,Total,35,6.8
2019,Ontario,Total,Both sexes,Persons in economic families,35,8.0
2019,Ontario,Total,Male,Persons in economic families,35,7.4
2019,Ontario,Total,Female,Persons in economic families,35,8.6
2019,Ontario,65 years and over,Both sexes,Seniors in economic families,35,3.5
2019,Ontario,65 years and over,Male,Seniors in economic families,35,3.3
2019,Ontario,65 years and over,Female,Seniors in economic families,35,3.8
2019,Ontario,Under 18 years,Both sexes,Persons in economic families,35,11.4
2019,Ontario,Under 18 years,Both sexes,Persons in couple families with children,35,8.7
2019,Ontario,Under 18 years,Both sexes,Persons in female lone-parent families,35,30.4
2019,Ontario,Under 18 years,Both sexes,Persons in all other economic families,35,11.9
2019,Ontario,18 to 64 years,Both sexes,Persons in economic families,35,7.8
2019,Ontario,18 to 64 years,Male,Persons in economic families,35,7.1
2019,Ontario,18 to 64 years,Female,Persons in economic families,35,8.5
2019,Ontario,Total,Both sexes,Persons not in an economic family,35,26.9
2019,Ontario,Total,Male,Persons not in an economic family,35,25.8
2019,Ontario,Total,Female,Persons not in an economic family,35,27.9
2019,Ontario,65 years and over,Both sexes,Seniors not in an economic family,35,12.0
2019,Ontario,65 years and over,Male,Seniors not in an economic family,35,11.7
2019,Ontario,65 years and over,Female,Seniors not in an economic family,35,12.1
2019,Ontario,,Both sexes,Non-seniors not in an economic family,35,34.1
2019,Ontario,,Male,Non-seniors not in an economic family,35,30.0
2019,Ontario,,Female,Non-seniors not in an economic family,35,39.1
2020,Ontario,Total,Both sexes,Total,35,6.8
2020,Ontario,Under 18 years,Both sexes,Total,35,5.6
2020,Ontario,18 to 64 years,Both sexes,Total,35,8.1
2020,Ontario,65 years and over,Both sexes,Total,35,3.3
2020,Ontario,Total,Male,Total,35,6.9
2020,Ontario,Under 18 years,Male,Total,35,5.5
2020,Ontario,18 to 64 years,Male,Total,35,8.2
2020,Ontario,65 years and over,Male,Total,35,3.2
2020,Ontario,Total,Female,Total,35,6.7
2020,Ontario,Under 18 years,Female,Total,35,5.7
2020,Ontario,18 to 64 years,Female,Total,35,8.0
2020,Ontario,65 years and over,Female,Total,35,3.3
2020,Ontario,Total,Both sexes,Persons in economic families,35,3.8
2020,Ontario,Total,Male,Persons in economic families,35,3.6
2020,Ontario,Total,Female,Persons in economic families,35,4.0
2020,Ontario,65 years and over,Both sexes,Seniors in economic families,35,1.5
2020,Ontario,65 years and over,Male,Seniors in economic families,35,1.5
2020,Ontario,65 years and over,Female,Seniors in economic families,35,1.5
2020,Ontario,Under 18 years,Both sexes,Persons in economic families,35,5.5
2020,Ontario,Under 18 years,Both sexes,Persons in couple families with children,35,3.8
2020,Ontario,Under 18 years,Both sexes,Persons in female lone-parent families,35,18.3
2020,Ontario,18 to 64 years,Both sexes,Persons in economic families,35,3.7
2020,Ontario,18 to 64 years,Male,Persons in economic families,35,3.4
2020,Ontario,18 to 64 years,Female,Persons in economic families,35,4.0
