Year,Geography,Population,Gender,Age group,GeoCode,Value
2018,British Columbia,First Nations,Total - Gender,15 years and over,59,12.0
2018,British Columbia,Métis,Total - Gender,15 years and over,59,7.9
2018,British Columbia,Non-Indigenous people,Total - Gender,15 years and over,59,4.4
2018,British Columbia,Indigenous peoples,Men+,15 years and over,59,11.2
2018,British Columbia,First Nations,Men+,15 years and over,59,14.1
2018,British Columbia,Métis,Men+,15 years and over,59,8.6
2018,British Columbia,Non-Indigenous people,Men+,15 years and over,59,4.4
2018,British Columbia,Indigenous peoples,Women+,15 years and over,59,9.0
2018,British Columbia,First Nations,Women+,15 years and over,59,10.2
2018,British Columbia,Métis,Women+,15 years and over,59,7.2
2018,British Columbia,Non-Indigenous people,Women+,15 years and over,59,4.4
2018,British Columbia,Indigenous peoples,Total - Gender,15 to 24 years,59,16.4
2018,British Columbia,First Nations,Total - Gender,15 to 24 years,59,19.8
2018,British Columbia,Métis,Total - Gender,15 to 24 years,59,13.5
2018,British Columbia,Non-Indigenous people,Total - Gender,15 to 24 years,59,7.0
2018,British Columbia,Indigenous peoples,Men+,15 to 24 years,59,17.6
2018,British Columbia,First Nations,Men+,15 to 24 years,59,
2018,British Columbia,Métis,Men+,15 to 24 years,59,
2018,British Columbia,Non-Indigenous people,Men+,15 to 24 years,59,7.7
2018,British Columbia,Indigenous peoples,Women+,15 to 24 years,59,15.0
2018,British Columbia,First Nations,Women+,15 to 24 years,59,
2018,British Columbia,Métis,Women+,15 to 24 years,59,
2018,British Columbia,Non-Indigenous people,Women+,15 to 24 years,59,6.3
2018,British Columbia,Indigenous peoples,Total - Gender,25 to 54 years,59,7.6
2018,British Columbia,First Nations,Total - Gender,25 to 54 years,59,9.2
2018,British Columbia,Métis,Total - Gender,25 to 54 years,59,5.7
2018,British Columbia,Non-Indigenous people,Total - Gender,25 to 54 years,59,3.9
2018,British Columbia,Indigenous peoples,Men+,25 to 54 years,59,8.1
2018,British Columbia,First Nations,Men+,25 to 54 years,59,9.1
2018,British Columbia,Métis,Men+,25 to 54 years,59,
2018,British Columbia,Non-Indigenous people,Men+,25 to 54 years,59,3.9
2018,British Columbia,Indigenous peoples,Women+,25 to 54 years,59,7.2
2018,British Columbia,First Nations,Women+,25 to 54 years,59,9.4
2018,British Columbia,Métis,Women+,25 to 54 years,59,
2018,British Columbia,Non-Indigenous people,Women+,25 to 54 years,59,4.0
2018,British Columbia,Indigenous peoples,Total - Gender,55 years and over,59,10.6
2018,British Columbia,First Nations,Total - Gender,55 years and over,59,
2018,British Columbia,Métis,Total - Gender,55 years and over,59,
2018,British Columbia,Non-Indigenous people,Total - Gender,55 years and over,59,4.3
2018,British Columbia,Indigenous peoples,Men+,55 years and over,59,
2018,British Columbia,First Nations,Men+,55 years and over,59,
2018,British Columbia,Métis,Men+,55 years and over,59,
2018,British Columbia,Non-Indigenous people,Men+,55 years and over,59,4.1
2018,British Columbia,Indigenous peoples,Women+,55 years and over,59,
2018,British Columbia,First Nations,Women+,55 years and over,59,
2018,British Columbia,Métis,Women+,55 years and over,59,
2018,British Columbia,Non-Indigenous people,Women+,55 years and over,59,4.4
2019,Canada,Indigenous peoples,Total - Gender,15 years and over,,10.3
2019,Canada,First Nations,Total - Gender,15 years and over,,12.0
2019,Canada,Métis,Total - Gender,15 years and over,,8.3
2019,Canada,Non-Indigenous people,Total - Gender,15 years and over,,5.6
2019,Canada,Indigenous peoples,Men+,15 years and over,,12.0
2019,Canada,First Nations,Men+,15 years and over,,14.2
2019,Canada,Métis,Men+,15 years and over,,9.7
2019,Canada,Non-Indigenous people,Men+,15 years and over,,5.9
2019,Canada,Indigenous peoples,Women+,15 years and over,,8.4
2019,Canada,First Nations,Women+,15 years and over,,9.7
2019,Canada,Métis,Women+,15 years and over,,6.8
2019,Canada,Non-Indigenous people,Women+,15 years and over,,5.2
2019,Canada,Indigenous peoples,Total - Gender,15 to 24 years,,16.7
2019,Canada,First Nations,Total - Gender,15 to 24 years,,18.8
2019,Canada,Métis,Total - Gender,15 to 24 years,,13.7
2019,Canada,Non-Indigenous people,Total - Gender,15 to 24 years,,10.4
2019,Canada,Indigenous peoples,Men+,15 to 24 years,,17.8
2019,Canada,First Nations,Men+,15 to 24 years,,19.6
2019,Canada,Métis,Men+,15 to 24 years,,14.9
2019,Canada,Non-Indigenous people,Men+,15 to 24 years,,11.8
2019,Canada,Indigenous peoples,Women+,15 to 24 years,,15.3
2019,Canada,First Nations,Women+,15 to 24 years,,17.7
2019,Canada,Métis,Women+,15 to 24 years,,12.5
2019,Canada,Non-Indigenous people,Women+,15 to 24 years,,9.0
2019,Canada,Indigenous peoples,Total - Gender,25 to 54 years,,8.5
2019,Canada,First Nations,Total - Gender,25 to 54 years,,10.3
2019,Canada,Métis,Total - Gender,25 to 54 years,,6.6
2019,Canada,Non-Indigenous people,Total - Gender,25 to 54 years,,4.6
2019,Canada,Indigenous peoples,Men+,25 to 54 years,,10.2
2019,Canada,First Nations,Men+,25 to 54 years,,12.8
2019,Canada,Métis,Men+,25 to 54 years,,7.6
2019,Canada,Non-Indigenous people,Men+,25 to 54 years,,4.8
2019,Canada,Indigenous peoples,Women+,25 to 54 years,,6.8
2019,Canada,First Nations,Women+,25 to 54 years,,7.9
2019,Canada,Métis,Women+,25 to 54 years,,5.3
2019,Canada,Non-Indigenous people,Women+,25 to 54 years,,4.4
2019,Canada,Indigenous peoples,Total - Gender,55 years and over,,8.6
2019,Canada,First Nations,Total - Gender,55 years and over,,9.3
2019,Canada,Métis,Total - Gender,55 years and over,,7.8
2019,Canada,Non-Indigenous people,Total - Gender,55 years and over,,5.0
2019,Canada,Indigenous peoples,Men+,55 years and over,,11.2
2019,Canada,First Nations,Men+,55 years and over,,11.0
2019,Canada,Métis,Men+,55 years and over,,
2019,Canada,Non-Indigenous people,Men+,55 years and over,,5.4
2019,Canada,Indigenous peoples,Women+,55 years and over,,6.0
2019,Canada,First Nations,Women+,55 years and over,,7.5
2019,Canada,Métis,Women+,55 years and over,,
2019,Canada,Non-Indigenous people,Women+,55 years and over,,4.7
2019,Atlantic region,Total population,Total - Gender,15 years and over,,8.8
2019,Atlantic region,Indigenous peoples,Total - Gender,15 years and over,,13.0
2019,Atlantic region,First Nations,Total - Gender,15 years and over,,12.6
2019,Atlantic region,Métis,Total - Gender,15 years and over,,12.4
2019,Atlantic region,Non-Indigenous people,Total - Gender,15 years and over,,8.6
2019,Atlantic region,Total population,Men+,15 years and over,,10.4
2019,Atlantic region,Indigenous peoples,Men+,15 years and over,,16.2
2019,Atlantic region,First Nations,Men+,15 years and over,,16.7
2019,Atlantic region,Métis,Men+,15 years and over,,15.8
2019,Atlantic region,Non-Indigenous people,Men+,15 years and over,,10.1
2019,Atlantic region,Total population,Women+,15 years and over,,7.1
2019,Atlantic region,Indigenous peoples,Women+,15 years and over,,9.4
2019,Atlantic region,First Nations,Women+,15 years and over,,9.5
2019,Atlantic region,Métis,Women+,15 years and over,,8.7
2019,Atlantic region,Non-Indigenous people,Women+,15 years and over,,7.0
2019,Atlantic region,Total population,Total - Gender,15 to 24 years,,13.7
2019,Atlantic region,Indigenous peoples,Total - Gender,15 to 24 years,,14.3
2019,Atlantic region,First Nations,Total - Gender,15 to 24 years,,15.3
2019,Atlantic region,Métis,Total - Gender,15 to 24 years,,11.9
2019,Atlantic region,Non-Indigenous people,Total - Gender,15 to 24 years,,13.7
2019,Atlantic region,Total population,Men+,15 to 24 years,,15.5
2019,Atlantic region,Indigenous peoples,Men+,15 to 24 years,,17.0
2019,Atlantic region,First Nations,Men+,15 to 24 years,,16.1
2019,Atlantic region,Métis,Men+,15 to 24 years,,15.0
2019,Atlantic region,Non-Indigenous people,Men+,15 to 24 years,,15.4
2019,Atlantic region,Total population,Women+,15 to 24 years,,11.8
2019,Atlantic region,Indigenous peoples,Women+,15 to 24 years,,11.5
2019,Atlantic region,First Nations,Women+,15 to 24 years,,14.8
2019,Atlantic region,Métis,Women+,15 to 24 years,,9.1
2019,Atlantic region,Non-Indigenous people,Women+,15 to 24 years,,11.8
2019,Atlantic region,Total population,Total - Gender,25 to 54 years,,7.4
2019,Atlantic region,Indigenous peoples,Total - Gender,25 to 54 years,,11.9
2019,Atlantic region,First Nations,Total - Gender,25 to 54 years,,10.9
2019,Atlantic region,Métis,Total - Gender,25 to 54 years,,12.2
2019,Atlantic region,Non-Indigenous people,Total - Gender,25 to 54 years,,7.2
2019,Atlantic region,Total population,Men+,25 to 54 years,,8.9
2019,Atlantic region,Indigenous peoples,Men+,25 to 54 years,,14.5
2019,Atlantic region,First Nations,Men+,25 to 54 years,,14.6
2019,Atlantic region,Métis,Men+,25 to 54 years,,14.5
2019,Atlantic region,Non-Indigenous people,Men+,25 to 54 years,,8.6
2019,Atlantic region,Total population,Women+,25 to 54 years,,5.9
2019,Atlantic region,Indigenous peoples,Women+,25 to 54 years,,8.7
2019,Atlantic region,First Nations,Women+,25 to 54 years,,7.5
2019,Atlantic region,Métis,Women+,25 to 54 years,,9.7
2019,Atlantic region,Non-Indigenous people,Women+,25 to 54 years,,5.7
2019,Atlantic region,Total population,Total - Gender,55 years and over,,9.6
2019,Atlantic region,Indigenous peoples,Total - Gender,55 years and over,,15.4
2019,Atlantic region,First Nations,Total - Gender,55 years and over,,17.3
2019,Atlantic region,Métis,Total - Gender,55 years and over,,13.6
2019,Atlantic region,Non-Indigenous people,Total - Gender,55 years and over,,9.4
2019,Atlantic region,Total population,Men+,55 years and over,,11.1
2019,Atlantic region,Indigenous peoples,Men+,55 years and over,,20.8
2019,Atlantic region,First Nations,Men+,55 years and over,,24.0
2019,Atlantic region,Métis,Men+,55 years and over,,
2019,Atlantic region,Non-Indigenous people,Men+,55 years and over,,10.7
2019,Atlantic region,Total population,Women+,55 years and over,,7.7
2019,Atlantic region,Indigenous peoples,Women+,55 years and over,,9.8
2019,Atlantic region,First Nations,Women+,55 years and over,,10.7
2019,Atlantic region,Métis,Women+,55 years and over,,
2019,Atlantic region,Non-Indigenous people,Women+,55 years and over,,7.7
2019,Quebec,Indigenous peoples,Total - Gender,15 years and over,24,7.7
2019,Quebec,First Nations,Total - Gender,15 years and over,24,7.5
2019,Quebec,Métis,Total - Gender,15 years and over,24,7.6
2019,Quebec,Non-Indigenous people,Total - Gender,15 years and over,24,5.0
2019,Quebec,Indigenous peoples,Men+,15 years and over,24,10.0
2019,Quebec,First Nations,Men+,15 years and over,24,
2019,Quebec,Métis,Men+,15 years and over,24,
2019,Quebec,Non-Indigenous people,Men+,15 years and over,24,5.6
2019,Quebec,Indigenous peoples,Women+,15 years and over,24,5.4
2019,Quebec,First Nations,Women+,15 years and over,24,
2019,Quebec,Métis,Women+,15 years and over,24,
2019,Quebec,Non-Indigenous people,Women+,15 years and over,24,4.4
2019,Quebec,Indigenous peoples,Total - Gender,15 to 24 years,24,
2019,Quebec,First Nations,Total - Gender,15 to 24 years,24,
2019,Quebec,Métis,Total - Gender,15 to 24 years,24,
2019,Quebec,Non-Indigenous people,Total - Gender,15 to 24 years,24,8.3
2019,Quebec,Indigenous peoples,Men+,15 to 24 years,24,
2019,Quebec,First Nations,Men+,15 to 24 years,24,
2019,Quebec,Métis,Men+,15 to 24 years,24,
2019,Quebec,Non-Indigenous people,Men+,15 to 24 years,24,9.7
2019,Quebec,Indigenous peoples,Women+,15 to 24 years,24,
2019,Quebec,First Nations,Women+,15 to 24 years,24,
2019,Quebec,Métis,Women+,15 to 24 years,24,
2019,Quebec,Non-Indigenous people,Women+,15 to 24 years,24,6.9
2019,Quebec,Indigenous peoples,Total - Gender,25 to 54 years,24,7.9
2019,Quebec,First Nations,Total - Gender,25 to 54 years,24,9.9
2019,Quebec,Métis,Total - Gender,25 to 54 years,24,6.6
2019,Quebec,Non-Indigenous people,Total - Gender,25 to 54 years,24,4.3
2019,Quebec,Indigenous peoples,Men+,25 to 54 years,24,
2019,Quebec,First Nations,Men+,25 to 54 years,24,
2019,Quebec,Métis,Men+,25 to 54 years,24,
2019,Quebec,Non-Indigenous people,Men+,25 to 54 years,24,4.7
2019,Quebec,Indigenous peoples,Women+,25 to 54 years,24,
2019,Quebec,First Nations,Women+,25 to 54 years,24,
2019,Quebec,Métis,Women+,25 to 54 years,24,
2019,Quebec,Non-Indigenous people,Women+,25 to 54 years,24,3.8
2019,Quebec,Indigenous peoples,Total - Gender,55 years and over,24,
2019,Quebec,First Nations,Total - Gender,55 years and over,24,
2019,Quebec,Métis,Total - Gender,55 years and over,24,
2019,Quebec,Non-Indigenous people,Total - Gender,55 years and over,24,5.1
2019,Quebec,Indigenous peoples,Men+,55 years and over,24,
2019,Quebec,First Nations,Men+,55 years and over,24,
2019,Quebec,Métis,Men+,55 years and over,24,
2019,Quebec,Non-Indigenous people,Men+,55 years and over,24,5.6
2019,Quebec,Indigenous peoples,Women+,55 years and over,24,
2019,Quebec,First Nations,Women+,55 years and over,24,
2019,Quebec,Métis,Women+,55 years and over,24,
2019,Quebec,Non-Indigenous people,Women+,55 years and over,24,4.6
2019,Ontario,Indigenous peoples,Total - Gender,15 years and over,35,9.7
2019,Ontario,First Nations,Total - Gender,15 years and over,35,11.1
2019,Ontario,Métis,Total - Gender,15 years and over,35,7.9
2019,Ontario,Non-Indigenous people,Total - Gender,15 years and over,35,5.5
2019,Ontario,Indigenous peoples,Men+,15 years and over,35,11.5
2019,Ontario,First Nations,Men+,15 years and over,35,13.3
2019,Ontario,Métis,Men+,15 years and over,35,9.4
2019,Ontario,Non-Indigenous people,Men+,15 years and over,35,5.6
2019,Ontario,Indigenous peoples,Women+,15 years and over,35,7.8
2019,Ontario,First Nations,Women+,15 years and over,35,8.7
2019,Ontario,Métis,Women+,15 years and over,35,6.2
2019,Ontario,Non-Indigenous people,Women+,15 years and over,35,5.3
2019,Ontario,Indigenous peoples,Total - Gender,15 to 24 years,35,17.9
2019,Ontario,First Nations,Total - Gender,15 to 24 years,35,15.5
2019,Ontario,Métis,Total - Gender,15 to 24 years,35,20.9
2019,Ontario,Non-Indigenous people,Total - Gender,15 to 24 years,35,11.5
2019,Ontario,Indigenous peoples,Men+,15 to 24 years,35,17.5
2019,Ontario,First Nations,Men+,15 to 24 years,35,
2019,Ontario,Métis,Men+,15 to 24 years,35,
2019,Ontario,Non-Indigenous people,Men+,15 to 24 years,35,12.5
2019,Ontario,Indigenous peoples,Women+,15 to 24 years,35,17.7
2019,Ontario,First Nations,Women+,15 to 24 years,35,
2019,Ontario,Métis,Women+,15 to 24 years,35,
2019,Ontario,Non-Indigenous people,Women+,15 to 24 years,35,10.4
2019,Ontario,Indigenous peoples,Total - Gender,25 to 54 years,35,7.2
2019,Ontario,First Nations,Total - Gender,25 to 54 years,35,9.3
2019,Ontario,Métis,Total - Gender,25 to 54 years,35,4.2
2019,Ontario,Non-Indigenous people,Total - Gender,25 to 54 years,35,4.5
2019,Ontario,Indigenous peoples,Men+,25 to 54 years,35,9.4
2019,Ontario,First Nations,Men+,25 to 54 years,35,12.9
2019,Ontario,Métis,Men+,25 to 54 years,35,
2019,Ontario,Non-Indigenous people,Men+,25 to 54 years,35,4.5
2019,Ontario,Indigenous peoples,Women+,25 to 54 years,35,5.2
2019,Ontario,First Nations,Women+,25 to 54 years,35,6.4
2019,Ontario,Métis,Women+,25 to 54 years,35,
2019,Ontario,Non-Indigenous people,Women+,25 to 54 years,35,4.5
2019,Ontario,Indigenous peoples,Total - Gender,55 years and over,35,7.5
2019,Ontario,First Nations,Total - Gender,55 years and over,35,11.1
2019,Ontario,Métis,Total - Gender,55 years and over,35,
2019,Ontario,Non-Indigenous people,Total - Gender,55 years and over,35,4.2
2019,Ontario,Indigenous peoples,Men+,55 years and over,35,
2019,Ontario,First Nations,Men+,55 years and over,35,
2019,Ontario,Métis,Men+,55 years and over,35,
2019,Ontario,Non-Indigenous people,Men+,55 years and over,35,4.3
2019,Ontario,Indigenous peoples,Women+,55 years and over,35,
2019,Ontario,First Nations,Women+,55 years and over,35,
2019,Ontario,Métis,Women+,55 years and over,35,
2019,Ontario,Non-Indigenous people,Women+,55 years and over,35,4.1
2019,Manitoba,Indigenous peoples,Total - Gender,15 years and over,46,11.1
2019,Manitoba,First Nations,Total - Gender,15 years and over,46,16.1
2019,Manitoba,Métis,Total - Gender,15 years and over,46,8.0
2019,Manitoba,Non-Indigenous people,Total - Gender,15 years and over,46,4.7
2019,Manitoba,Indigenous peoples,Men+,15 years and over,46,13.9
2019,Manitoba,First Nations,Men+,15 years and over,46,19.4
2019,Manitoba,Métis,Men+,15 years and over,46,10.7
2019,Manitoba,Non-Indigenous people,Men+,15 years and over,46,5.0
2019,Manitoba,Indigenous peoples,Women+,15 years and over,46,7.9
2019,Manitoba,First Nations,Women+,15 years and over,46,12.4
2019,Manitoba,Métis,Women+,15 years and over,46,5.0
2019,Manitoba,Non-Indigenous people,Women+,15 years and over,46,4.4
2019,Manitoba,Indigenous peoples,Total - Gender,15 to 24 years,46,16.8
2019,Manitoba,First Nations,Total - Gender,15 to 24 years,46,22.5
2019,Manitoba,Métis,Total - Gender,15 to 24 years,46,12.9
2019,Manitoba,Non-Indigenous people,Total - Gender,15 to 24 years,46,9.7
2019,Manitoba,Indigenous peoples,Men+,15 to 24 years,46,21.2
2019,Manitoba,First Nations,Men+,15 to 24 years,46,26.1
2019,Manitoba,Métis,Men+,15 to 24 years,46,17.2
2019,Manitoba,Non-Indigenous people,Men+,15 to 24 years,46,11.5
2019,Manitoba,Indigenous peoples,Women+,15 to 24 years,46,11.8
2019,Manitoba,First Nations,Women+,15 to 24 years,46,17.6
2019,Manitoba,Métis,Women+,15 to 24 years,46,8.6
2019,Manitoba,Non-Indigenous people,Women+,15 to 24 years,46,7.7
2019,Manitoba,Indigenous peoples,Total - Gender,25 to 54 years,46,9.9
2019,Manitoba,First Nations,Total - Gender,25 to 54 years,46,14.4
2019,Manitoba,Métis,Total - Gender,25 to 54 years,46,6.8
2019,Manitoba,Non-Indigenous people,Total - Gender,25 to 54 years,46,3.9
2019,Manitoba,Indigenous peoples,Men+,25 to 54 years,46,12.5
2019,Manitoba,First Nations,Men+,25 to 54 years,46,17.6
2019,Manitoba,Métis,Men+,25 to 54 years,46,9.4
2019,Manitoba,Non-Indigenous people,Men+,25 to 54 years,46,3.9
2019,Manitoba,Indigenous peoples,Women+,25 to 54 years,46,7.4
2019,Manitoba,First Nations,Women+,25 to 54 years,46,10.8
2019,Manitoba,Métis,Women+,25 to 54 years,46,3.7
2019,Manitoba,Non-Indigenous people,Women+,25 to 54 years,46,3.8
2019,Manitoba,Indigenous peoples,Total - Gender,55 years and over,46,7.2
2019,Manitoba,First Nations,Total - Gender,55 years and over,46,
