Year,Geography,Source,GeoCode,Value
1994,Saskatchewan,Agriculture,47,10.70308885
1995,Saskatchewan,Agriculture,47,11.26018471
1996,Saskatchewan,Agriculture,47,11.90189809
1997,Saskatchewan,Agriculture,47,12.04117751
1998,Saskatchewan,Agriculture,47,11.53902056
1999,Saskatchewan,Agriculture,47,11.47309413
2000,Saskatchewan,Agriculture,47,11.71711175
2001,Saskatchewan,Agriculture,47,11.27995717
2002,Saskatchewan,Agriculture,47,11.55326076
2003,Saskatchewan,Agriculture,47,12.8522906
2004,Saskatchewan,Agriculture,47,13.10709562
2005,Saskatchewan,Agriculture,47,14.10297352
2006,Saskatchewan,Agriculture,47,13.56769111
2007,Saskatchewan,Agriculture,47,13.84503445
2008,Saskatchewan,Agriculture,47,14.00660747
2009,Saskatchewan,Agriculture,47,13.47942496
2010,Saskatchewan,Agriculture,47,12.80668256
2011,Saskatchewan,Agriculture,47,13.05826115
2012,Saskatchewan,Agriculture,47,13.62326181
2013,Saskatchewan,Agriculture,47,14.70465165
2014,Saskatchewan,Agriculture,47,14.29095208
2015,Saskatchewan,Agriculture,47,14.62783059
2016,Saskatchewan,Agriculture,47,14.69903121
2017,Saskatchewan,Agriculture,47,15.27107329
2018,Saskatchewan,Agriculture,47,15.70889777
2019,Saskatchewan,Agriculture,47,15.55512999
2020,Saskatchewan,Agriculture,47,16.0725939
1990,Saskatchewan,Waste,47,1.018889951
1991,Saskatchewan,Waste,47,1.060395327
1992,Saskatchewan,Waste,47,1.100162001
1993,Saskatchewan,Waste,47,1.139794244
1994,Saskatchewan,Waste,47,1.179959749
1995,Saskatchewan,Waste,47,1.2199092
1996,Saskatchewan,Waste,47,1.261089394
1997,Saskatchewan,Waste,47,1.295407811
1998,Saskatchewan,Waste,47,1.325862677
1999,Saskatchewan,Waste,47,1.35017535
2000,Saskatchewan,Waste,47,1.371236641
2001,Saskatchewan,Waste,47,1.391325831
2002,Saskatchewan,Waste,47,1.40832052
2003,Saskatchewan,Waste,47,1.406755904
2004,Saskatchewan,Waste,47,1.405451598
2005,Saskatchewan,Waste,47,1.405762657
2006,Saskatchewan,Waste,47,1.405212592
2007,Saskatchewan,Waste,47,1.381209256
2008,Saskatchewan,Waste,47,1.384228742
2009,Saskatchewan,Waste,47,1.384183791
2010,Saskatchewan,Waste,47,1.386684711
2011,Saskatchewan,Waste,47,1.39064292
2012,Saskatchewan,Waste,47,1.397487575
2013,Saskatchewan,Waste,47,1.364416451
2014,Saskatchewan,Waste,47,1.367821233
2015,Saskatchewan,Waste,47,1.361938139
2016,Saskatchewan,Waste,47,1.356389809
2017,Saskatchewan,Waste,47,1.382985805
2018,Saskatchewan,Waste,47,1.37695218
2019,Saskatchewan,Waste,47,1.408124118
2020,Saskatchewan,Waste,47,1.411996419
1990,Saskatchewan,Coal Production,47,0.035748995
1991,Saskatchewan,Coal Production,47,0.035586774
1992,Saskatchewan,Coal Production,47,0.039328788
1993,Saskatchewan,Coal Production,47,0.041662138
1994,Saskatchewan,Coal Production,47,0.039685156
1995,Saskatchewan,Coal Production,47,0.040907536
1996,Saskatchewan,Coal Production,47,0.039775938
1997,Saskatchewan,Coal Production,47,0.04016302
1998,Saskatchewan,Coal Production,47,0.041306691
1999,Saskatchewan,Coal Production,47,0.040368651
2000,Saskatchewan,Coal Production,47,0.038173372
2001,Saskatchewan,Coal Production,47,0.038003675
2002,Saskatchewan,Coal Production,47,0.036996958
2003,Saskatchewan,Coal Production,47,0.035238489
2004,Saskatchewan,Coal Production,47,0.039753449
2005,Saskatchewan,Coal Production,47,0.03775716
2006,Saskatchewan,Coal Production,47,0.036198818
2007,Saskatchewan,Coal Production,47,0.036386761
2008,Saskatchewan,Coal Production,47,0.033864014
2009,Saskatchewan,Coal Production,47,0.040579749
2010,Saskatchewan,Coal Production,47,0.0392826
2011,Saskatchewan,Coal Production,47,0.033800465
2012,Saskatchewan,Coal Production,47,0.032833379
2013,Saskatchewan,Coal Production,47,0.029328345
2014,Saskatchewan,Coal Production,47,0.029119586
2015,Saskatchewan,Coal Production,47,0.033831413
2016,Saskatchewan,Coal Production,47,0.028301347
2017,Saskatchewan,Coal Production,47,0.030638414
2018,Saskatchewan,Coal Production,47,0.033886865
2019,Saskatchewan,Coal Production,47,0.031733498
2020,Saskatchewan,Coal Production,47,0.035706367
1990,Saskatchewan,"Light Manufacturing, Construction and Forest Resources",47,0.621375423
1991,Saskatchewan,"Light Manufacturing, Construction and Forest Resources",47,1.142772667
1992,Saskatchewan,"Light Manufacturing, Construction and Forest Resources",47,1.918813641
1993,Saskatchewan,"Light Manufacturing, Construction and Forest Resources",47,0.510280552
1994,Saskatchewan,"Light Manufacturing, Construction and Forest Resources",47,0.764553894
1995,Saskatchewan,"Light Manufacturing, Construction and Forest Resources",47,0.540655396
1996,Saskatchewan,"Light Manufacturing, Construction and Forest Resources",47,0.920936254
1997,Saskatchewan,"Light Manufacturing, Construction and Forest Resources",47,0.851920957
1998,Saskatchewan,"Light Manufacturing, Construction and Forest Resources",47,0.819902865
1999,Saskatchewan,"Light Manufacturing, Construction and Forest Resources",47,0.734553084
2000,Saskatchewan,"Light Manufacturing, Construction and Forest Resources",47,0.745965726
2001,Saskatchewan,"Light Manufacturing, Construction and Forest Resources",47,0.622989905
2002,Saskatchewan,"Light Manufacturing, Construction and Forest Resources",47,0.56665393
2003,Saskatchewan,"Light Manufacturing, Construction and Forest Resources",47,0.339102666
2004,Saskatchewan,"Light Manufacturing, Construction and Forest Resources",47,0.353051713
2005,Saskatchewan,"Light Manufacturing, Construction and Forest Resources",47,0.398348585
2006,Saskatchewan,"Light Manufacturing, Construction and Forest Resources",47,0.673202046
2007,Saskatchewan,"Light Manufacturing, Construction and Forest Resources",47,0.693880867
2008,Saskatchewan,"Light Manufacturing, Construction and Forest Resources",47,0.769981379
2009,Saskatchewan,"Light Manufacturing, Construction and Forest Resources",47,0.628456215
2010,Saskatchewan,"Light Manufacturing, Construction and Forest Resources",47,0.646228609
2011,Saskatchewan,"Light Manufacturing, Construction and Forest Resources",47,0.729301714
2012,Saskatchewan,"Light Manufacturing, Construction and Forest Resources",47,0.687363874
2013,Saskatchewan,"Light Manufacturing, Construction and Forest Resources",47,0.677201399
2014,Saskatchewan,"Light Manufacturing, Construction and Forest Resources",47,0.902277055
2015,Saskatchewan,"Light Manufacturing, Construction and Forest Resources",47,0.838429449
2016,Saskatchewan,"Light Manufacturing, Construction and Forest Resources",47,0.675404582
2017,Saskatchewan,"Light Manufacturing, Construction and Forest Resources",47,0.663982108
2018,Saskatchewan,"Light Manufacturing, Construction and Forest Resources",47,0.654424617
2019,Saskatchewan,"Light Manufacturing, Construction and Forest Resources",47,0.643575346
2020,Saskatchewan,"Light Manufacturing, Construction and Forest Resources",47,0.51440375
1990,Alberta,Provincial Inventory Total,48,165.6496913
1991,Alberta,Provincial Inventory Total,48,166.5556763
1992,Alberta,Provincial Inventory Total,48,174.0794722
1993,Alberta,Provincial Inventory Total,48,179.4936475
1994,Alberta,Provincial Inventory Total,48,188.8178522
1995,Alberta,Provincial Inventory Total,48,194.0938173
1996,Alberta,Provincial Inventory Total,48,200.7235641
1997,Alberta,Provincial Inventory Total,48,205.5842439
1998,Alberta,Provincial Inventory Total,48,206.7149577
1999,Alberta,Provincial Inventory Total,48,213.9206648
2000,Alberta,Provincial Inventory Total,48,222.6298623
2001,Alberta,Provincial Inventory Total,48,222.3861447
2002,Alberta,Provincial Inventory Total,48,224.0823649
2003,Alberta,Provincial Inventory Total,48,232.8736673
2004,Alberta,Provincial Inventory Total,48,231.9753986
2005,Alberta,Provincial Inventory Total,48,237.0932011
2006,Alberta,Provincial Inventory Total,48,245.0571632
2007,Alberta,Provincial Inventory Total,48,253.4559154
2008,Alberta,Provincial Inventory Total,48,252.055657
2009,Alberta,Provincial Inventory Total,48,245.7733386
2010,Alberta,Provincial Inventory Total,48,254.9280207
2011,Alberta,Provincial Inventory Total,48,263.7294459
2012,Alberta,Provincial Inventory Total,48,273.0539185
2013,Alberta,Provincial Inventory Total,48,279.3628657
2014,Alberta,Provincial Inventory Total,48,283.1844084
2015,Alberta,Provincial Inventory Total,48,284.2861002
2016,Alberta,Provincial Inventory Total,48,268.1634657
2017,Alberta,Provincial Inventory Total,48,275.817193
2018,Alberta,Provincial Inventory Total,48,276.5039831
2019,Alberta,Provincial Inventory Total,48,278.7994149
2020,Alberta,Provincial Inventory Total,48,256.4595426
1990,Alberta,Oil and Gas,48,61.96130701
1991,Alberta,Oil and Gas,48,62.82788075
1992,Alberta,Oil and Gas,48,67.58082265
1993,Alberta,Oil and Gas,48,71.05562331
1994,Alberta,Oil and Gas,48,72.56929752
1995,Alberta,Oil and Gas,48,74.57271488
1996,Alberta,Oil and Gas,48,78.30463787
1997,Alberta,Oil and Gas,48,78.74993828
1998,Alberta,Oil and Gas,48,80.30896271
1999,Alberta,Oil and Gas,48,88.28421592
2000,Alberta,Oil and Gas,48,92.6380903
2001,Alberta,Oil and Gas,48,94.3751695
2002,Alberta,Oil and Gas,48,96.02086353
2003,Alberta,Oil and Gas,48,101.463283
2004,Alberta,Oil and Gas,48,101.6448517
2005,Alberta,Oil and Gas,48,105.339176
2006,Alberta,Oil and Gas,48,111.4383841
2007,Alberta,Oil and Gas,48,115.9139087
2008,Alberta,Oil and Gas,48,114.9073758
2009,Alberta,Oil and Gas,48,114.6138036
2010,Alberta,Oil and Gas,48,120.2209663
2011,Alberta,Oil and Gas,48,126.8325104
2012,Alberta,Oil and Gas,48,133.6268147
2013,Alberta,Oil and Gas,48,136.9861239
2014,Alberta,Oil and Gas,48,140.5124114
2015,Alberta,Oil and Gas,48,141.5525447
2016,Alberta,Oil and Gas,48,134.0308236
2017,Alberta,Oil and Gas,48,138.0588944
2018,Alberta,Oil and Gas,48,146.6361981
2019,Alberta,Oil and Gas,48,146.8008198
2020,Alberta,Oil and Gas,48,132.8324531
1990,Alberta,Electricity,48,39.7591437
1991,Alberta,Electricity,48,41.55666458
1992,Alberta,Electricity,48,44.71101779
1993,Alberta,Electricity,48,45.37940198
1994,Alberta,Electricity,48,48.67134916
1995,Alberta,Electricity,48,48.18185018
1996,Alberta,Electricity,48,47.5358404
1997,Alberta,Electricity,48,49.64294135
1998,Alberta,Electricity,48,49.71854153
1999,Alberta,Electricity,48,47.81094718
2000,Alberta,Electricity,48,48.82504717
2001,Alberta,Electricity,48,48.86209767
2002,Alberta,Electricity,48,48.52615919
2003,Alberta,Electricity,48,49.61876483
2004,Alberta,Electricity,48,46.62203755
2005,Alberta,Electricity,48,47.65474535
2006,Alberta,Electricity,48,47.85037049
2007,Alberta,Electricity,48,48.53148293
2008,Alberta,Electricity,48,48.25664997
2009,Alberta,Electricity,48,45.26426103
2010,Alberta,Electricity,48,44.72764728
2011,Alberta,Electricity,48,44.7919754
2012,Alberta,Electricity,48,42.4411491
2013,Alberta,Electricity,48,43.82089977
2014,Alberta,Electricity,48,44.33461066
2015,Alberta,Electricity,48,46.35875307
2016,Alberta,Electricity,48,41.59902344
2017,Alberta,Electricity,48,42.4676196
2018,Alberta,Electricity,48,31.4396234
2019,Alberta,Electricity,48,31.08420704
2020,Alberta,Electricity,48,29.29527041
1990,Alberta,Transport,48,15.78422696
1991,Alberta,Transport,48,14.29970678
1992,Alberta,Transport,48,14.33075068
1993,Alberta,Transport,48,14.18081609
1994,Alberta,Transport,48,15.43386738
1995,Alberta,Transport,48,15.47477216
1996,Alberta,Transport,48,16.43838447
1997,Alberta,Transport,48,17.85491593
1998,Alberta,Transport,48,19.13390837
1999,Alberta,Transport,48,19.79347287
2000,Alberta,Transport,48,20.20185425
2001,Alberta,Transport,48,21.54207707
2002,Alberta,Transport,48,20.73679754
2003,Alberta,Transport,48,21.16972078
2004,Alberta,Transport,48,22.23192241
2005,Alberta,Transport,48,23.17379765
2006,Alberta,Transport,48,24.93788492
2007,Alberta,Transport,48,26.71468127
2008,Alberta,Transport,48,27.14144613
2009,Alberta,Transport,48,26.49210832
2010,Alberta,Transport,48,28.99518963
2011,Alberta,Transport,48,28.22889275
2012,Alberta,Transport,48,29.7707259
2013,Alberta,Transport,48,31.51369562
2014,Alberta,Transport,48,32.67851406
2015,Alberta,Transport,48,30.69877097
2016,Alberta,Transport,48,29.79726907
2017,Alberta,Transport,48,31.5033917
2018,Alberta,Transport,48,32.42260935
2019,Alberta,Transport,48,33.03399973
2020,Alberta,Transport,48,28.13247555
1990,Alberta,Heavy Industry,48,12.59132594
1991,Alberta,Heavy Industry,48,13.04004635
1992,Alberta,Heavy Industry,48,12.80708836
1993,Alberta,Heavy Industry,48,12.95403966
1994,Alberta,Heavy Industry,48,14.70231727
1995,Alberta,Heavy Industry,48,14.80505352
1996,Alberta,Heavy Industry,48,14.96367891
1997,Alberta,Heavy Industry,48,16.11306333
1998,Alberta,Heavy Industry,48,16.3196027
1999,Alberta,Heavy Industry,48,16.47539137
2000,Alberta,Heavy Industry,48,16.87272814
2001,Alberta,Heavy Industry,48,16.7196087
2002,Alberta,Heavy Industry,48,16.45459024
2003,Alberta,Heavy Industry,48,16.22724614
2004,Alberta,Heavy Industry,48,17.51902247
2005,Alberta,Heavy Industry,48,17.57729048
2006,Alberta,Heavy Industry,48,17.51908521
2007,Alberta,Heavy Industry,48,16.69019839
2008,Alberta,Heavy Industry,48,16.36170886
2009,Alberta,Heavy Industry,48,15.29933245
2010,Alberta,Heavy Industry,48,16.66646502
2011,Alberta,Heavy Industry,48,18.20446205
2012,Alberta,Heavy Industry,48,17.90628499
2013,Alberta,Heavy Industry,48,18.64243961
2014,Alberta,Heavy Industry,48,18.82095202
2015,Alberta,Heavy Industry,48,18.82242969
2016,Alberta,Heavy Industry,48,17.32840189
2017,Alberta,Heavy Industry,48,16.88239528
2018,Alberta,Heavy Industry,48,17.32878267
2019,Alberta,Heavy Industry,48,18.47112957
2020,Alberta,Heavy Industry,48,17.69946678
1990,Alberta,Buildings,48,12.02922198
1991,Alberta,Buildings,48,11.78135199
1992,Alberta,Buildings,48,11.21267266
1993,Alberta,Buildings,48,11.89231251
1994,Alberta,Buildings,48,12.64998519
1995,Alberta,Buildings,48,13.93183385
1996,Alberta,Buildings,48,15.26161624
1997,Alberta,Buildings,48,14.70009034
1998,Alberta,Buildings,48,13.92690898
1999,Alberta,Buildings,48,13.56826102
2000,Alberta,Buildings,48,15.44712276
2001,Alberta,Buildings,48,13.49157411
2002,Alberta,Buildings,48,15.66589193
2003,Alberta,Buildings,48,17.92810255
2004,Alberta,Buildings,48,17.10526655
2005,Alberta,Buildings,48,15.96742306
2006,Alberta,Buildings,48,16.19444626
2007,Alberta,Buildings,48,18.26794147
2008,Alberta,Buildings,48,18.07562846
2009,Alberta,Buildings,48,18.03894272
2010,Alberta,Buildings,48,17.78100778
2011,Alberta,Buildings,48,18.93108884
2012,Alberta,Buildings,48,22.62243
2013,Alberta,Buildings,48,20.22127444
2014,Alberta,Buildings,48,18.83091541
2015,Alberta,Buildings,48,18.81505634
2016,Alberta,Buildings,48,17.76519211
2017,Alberta,Buildings,48,20.09249984
2018,Alberta,Buildings,48,21.43226479
2019,Alberta,Buildings,48,21.57456314
2020,Alberta,Buildings,48,20.68159449
1990,Alberta,Agriculture,48,14.94769117
1991,Alberta,Agriculture,48,15.21039562
1992,Alberta,Agriculture,48,15.788792
1993,Alberta,Agriculture,48,16.9155875
1994,Alberta,Agriculture,48,17.90212069
1995,Alberta,Agriculture,48,19.05962069
1996,Alberta,Agriculture,48,19.4544689
1997,Alberta,Agriculture,48,19.66748537
1998,Alberta,Agriculture,48,19.97570049
1999,Alberta,Agriculture,48,20.13163433
2000,Alberta,Agriculture,48,20.74851488
2001,Alberta,Agriculture,48,20.46970295
2002,Alberta,Agriculture,48,19.84985872
2003,Alberta,Agriculture,48,20.0170973
2004,Alberta,Agriculture,48,20.46693588
2005,Alberta,Agriculture,48,20.9502881
2006,Alberta,Agriculture,48,20.22789926
2007,Alberta,Agriculture,48,20.13082596
2008,Alberta,Agriculture,48,20.06835279
2009,Alberta,Agriculture,48,19.0113577
2010,Alberta,Agriculture,48,19.05097951
2011,Alberta,Agriculture,48,18.98104806
2012,Alberta,Agriculture,48,19.09309065
2013,Alberta,Agriculture,48,19.55636744
2014,Alberta,Agriculture,48,19.47137896
2015,Alberta,Agriculture,48,19.4012211
2016,Alberta,Agriculture,48,18.97400599
2017,Alberta,Agriculture,48,18.5050779
2018,Alberta,Agriculture,48,18.91618556
2019,Alberta,Agriculture,48,19.19762513
2020,Alberta,Agriculture,48,19.41030251
1990,Alberta,Waste,48,2.399001165
1991,Alberta,Waste,48,2.245793048
1992,Alberta,Waste,48,2.360816765
1993,Alberta,Waste,48,2.465587266
1994,Alberta,Waste,48,2.603273683
1995,Alberta,Waste,48,2.744728919
1996,Alberta,Waste,48,2.818433216
1997,Alberta,Waste,48,2.897639531
1998,Alberta,Waste,48,3.069553468
1999,Alberta,Waste,48,3.176238721
2000,Alberta,Waste,48,3.294594654
2001,Alberta,Waste,48,3.400458007
2002,Alberta,Waste,48,3.517794178
2003,Alberta,Waste,48,3.559546992
2004,Alberta,Waste,48,3.630304981
2005,Alberta,Waste,48,3.726858941
2006,Alberta,Waste,48,3.717599556
2007,Alberta,Waste,48,3.825828607
2008,Alberta,Waste,48,3.949166107
2009,Alberta,Waste,48,4.008784391
2010,Alberta,Waste,48,4.096937595
2011,Alberta,Waste,48,4.167704997
2012,Alberta,Waste,48,4.307570448
2013,Alberta,Waste,48,4.815000872
2014,Alberta,Waste,48,4.898251331
2015,Alberta,Waste,48,5.074939464
2016,Alberta,Waste,48,5.022688041
2017,Alberta,Waste,48,5.064859834
2018,Alberta,Waste,48,5.177528972
2019,Alberta,Waste,48,5.185871102
2020,Alberta,Waste,48,5.271323634
1990,Alberta,Coal Production,48,0.596288166
1991,Alberta,Coal Production,48,0.626420504
1992,Alberta,Coal Production,48,0.642458747
1993,Alberta,Coal Production,48,0.718594428
1994,Alberta,Coal Production,48,0.695667877
1995,Alberta,Coal Production,48,0.781049137
1996,Alberta,Coal Production,48,0.850540826
1997,Alberta,Coal Production,48,0.807555011
1998,Alberta,Coal Production,48,0.811467073
1999,Alberta,Coal Production,48,0.662601276
2000,Alberta,Coal Production,48,0.61834087
2001,Alberta,Coal Production,48,0.589643384
2002,Alberta,Coal Production,48,0.483019329
2003,Alberta,Coal Production,48,0.38362079
2004,Alberta,Coal Production,48,0.354933871
2005,Alberta,Coal Production,48,0.510865479
2006,Alberta,Coal Production,48,0.557673615
2007,Alberta,Coal Production,48,0.610210202
2008,Alberta,Coal Production,48,0.642888931
2009,Alberta,Coal Production,48,0.741353132
2010,Alberta,Coal Production,48,0.755273321
2011,Alberta,Coal Production,48,0.728686035
2012,Alberta,Coal Production,48,0.562237512
2013,Alberta,Coal Production,48,0.705433968
2014,Alberta,Coal Production,48,0.476810779
2015,Alberta,Coal Production,48,0.589894315
2016,Alberta,Coal Production,48,0.560439136
2017,Alberta,Coal Production,48,0.407360252
2018,Alberta,Coal Production,48,0.391509583
2019,Alberta,Coal Production,48,0.341380861
2020,Alberta,Coal Production,48,0.315880646
1990,Alberta,"Light Manufacturing, Construction and Forest Resources",48,5.581485187
1991,Alberta,"Light Manufacturing, Construction and Forest Resources",48,4.967416712
1992,Alberta,"Light Manufacturing, Construction and Forest Resources",48,4.645052582
1993,Alberta,"Light Manufacturing, Construction and Forest Resources",48,3.931684801
1994,Alberta,"Light Manufacturing, Construction and Forest Resources",48,3.589973453
1995,Alberta,"Light Manufacturing, Construction and Forest Resources",48,4.542193979
