Year,Geography,Population characteristics,Educational attainment level,Age group,Sex,GeoCode,Value
2018,Quebec,Total population,Bachelor's level,55 to 64 years,Female,24,14.0
2018,Quebec,Total population,Master's or Doctoral level,"Total, 25 to 64 years",Both sexes,24,9.0
2018,Quebec,Total population,Master's or Doctoral level,"Total, 25 to 64 years",Male,24,9.0
2018,Quebec,Total population,Master's or Doctoral level,"Total, 25 to 64 years",Female,24,10.0
2018,Quebec,Total population,Master's or Doctoral level,25 to 34 years,Both sexes,24,11.0
2018,Quebec,Total population,Master's or Doctoral level,25 to 34 years,Male,24,8.0
2018,Quebec,Total population,Master's or Doctoral level,25 to 34 years,Female,24,14.0
2018,Quebec,Total population,Master's or Doctoral level,30 to 34 years,Both sexes,24,12.0
2018,Quebec,Total population,Master's or Doctoral level,30 to 34 years,Male,24,9.0
2018,Quebec,Total population,Master's or Doctoral level,30 to 34 years,Female,24,15.0
2018,Quebec,Total population,Master's or Doctoral level,35 to 44 years,Both sexes,24,12.0
2018,Quebec,Total population,Master's or Doctoral level,35 to 44 years,Male,24,11.0
2018,Quebec,Total population,Master's or Doctoral level,35 to 44 years,Female,24,13.0
2018,Quebec,Total population,Master's or Doctoral level,45 to 54 years,Both sexes,24,8.0
2018,Quebec,Total population,Master's or Doctoral level,45 to 54 years,Male,24,8.0
2018,Quebec,Total population,Master's or Doctoral level,45 to 54 years,Female,24,8.0
2018,Quebec,Total population,Master's or Doctoral level,55 to 64 years,Both sexes,24,6.0
2018,Quebec,Total population,Master's or Doctoral level,55 to 64 years,Male,24,7.0
2018,Quebec,Total population,Master's or Doctoral level,55 to 64 years,Female,24,6.0
2018,Ontario,Total population,Tertiary education,"Total, 25 to 64 years",Both sexes,35,64.0
2018,Ontario,Total population,Tertiary education,"Total, 25 to 64 years",Male,35,59.0
2018,Ontario,Total population,Tertiary education,"Total, 25 to 64 years",Female,35,69.0
2018,Ontario,Total population,Tertiary education,25 to 34 years,Both sexes,35,69.0
2018,Ontario,Total population,Tertiary education,25 to 34 years,Male,35,62.0
2018,Ontario,Total population,Tertiary education,25 to 34 years,Female,35,76.0
2018,Ontario,Total population,Tertiary education,30 to 34 years,Both sexes,35,70.0
2018,Ontario,Total population,Tertiary education,30 to 34 years,Male,35,64.0
2018,Ontario,Total population,Tertiary education,30 to 34 years,Female,35,76.0
2018,Ontario,Total population,Tertiary education,35 to 44 years,Both sexes,35,69.0
2018,Ontario,Total population,Tertiary education,35 to 44 years,Male,35,63.0
2018,Ontario,Total population,Tertiary education,35 to 44 years,Female,35,75.0
2018,Ontario,Total population,Tertiary education,45 to 54 years,Both sexes,35,64.0
2018,Ontario,Total population,Tertiary education,45 to 54 years,Male,35,60.0
2018,Ontario,Total population,Tertiary education,45 to 54 years,Female,35,68.0
2018,Ontario,Total population,Tertiary education,55 to 64 years,Both sexes,35,53.0
2018,Ontario,Total population,Tertiary education,55 to 64 years,Male,35,50.0
2018,Ontario,Total population,Tertiary education,55 to 64 years,Female,35,56.0
2018,Ontario,Total population,Short-cycle tertiary,"Total, 25 to 64 years",Both sexes,35,29.0
2018,Ontario,Total population,Short-cycle tertiary,"Total, 25 to 64 years",Male,35,25.0
2018,Ontario,Total population,Short-cycle tertiary,"Total, 25 to 64 years",Female,35,32.0
2018,Ontario,Total population,Short-cycle tertiary,25 to 34 years,Both sexes,35,28.0
2018,Ontario,Total population,Short-cycle tertiary,25 to 34 years,Male,35,27.0
2018,Ontario,Total population,Short-cycle tertiary,25 to 34 years,Female,35,30.0
2018,Ontario,Total population,Short-cycle tertiary,30 to 34 years,Both sexes,35,29.0
2018,Ontario,Total population,Short-cycle tertiary,30 to 34 years,Male,35,28.0
2018,Ontario,Total population,Short-cycle tertiary,30 to 34 years,Female,35,31.0
2018,Ontario,Total population,Short-cycle tertiary,35 to 44 years,Both sexes,35,30.0
2018,Ontario,Total population,Short-cycle tertiary,35 to 44 years,Male,35,27.0
2018,Ontario,Total population,Short-cycle tertiary,35 to 44 years,Female,35,33.0
2018,Ontario,Total population,Short-cycle tertiary,45 to 54 years,Both sexes,35,30.0
2018,Ontario,Total population,Short-cycle tertiary,45 to 54 years,Male,35,25.0
2018,Ontario,Total population,Short-cycle tertiary,45 to 54 years,Female,35,34.0
2018,Ontario,Total population,Short-cycle tertiary,55 to 64 years,Both sexes,35,27.0
2018,Ontario,Total population,Short-cycle tertiary,55 to 64 years,Male,35,23.0
2018,Ontario,Total population,Short-cycle tertiary,55 to 64 years,Female,35,30.0
2018,Ontario,Total population,Bachelor's level,"Total, 25 to 64 years",Both sexes,35,23.0
2018,Ontario,Total population,Bachelor's level,"Total, 25 to 64 years",Male,35,21.0
2018,Ontario,Total population,Bachelor's level,"Total, 25 to 64 years",Female,35,25.0
2018,Ontario,Total population,Bachelor's level,25 to 34 years,Both sexes,35,28.0
2018,Ontario,Total population,Bachelor's level,25 to 34 years,Male,35,24.0
2018,Ontario,Total population,Bachelor's level,25 to 34 years,Female,35,32.0
2018,Ontario,Total population,Bachelor's level,30 to 34 years,Both sexes,35,27.0
2018,Ontario,Total population,Bachelor's level,30 to 34 years,Male,35,23.0
2018,Ontario,Total population,Bachelor's level,30 to 34 years,Female,35,30.0
2018,Ontario,Total population,Bachelor's level,35 to 44 years,Both sexes,35,25.0
2018,Ontario,Total population,Bachelor's level,35 to 44 years,Male,35,22.0
2018,Ontario,Total population,Bachelor's level,35 to 44 years,Female,35,28.0
2018,Ontario,Total population,Bachelor's level,45 to 54 years,Both sexes,35,22.0
2018,Ontario,Total population,Bachelor's level,45 to 54 years,Male,35,22.0
2018,Ontario,Total population,Bachelor's level,45 to 54 years,Female,35,23.0
2018,Ontario,Total population,Bachelor's level,55 to 64 years,Both sexes,35,17.0
2018,Ontario,Total population,Bachelor's level,55 to 64 years,Male,35,17.0
2018,Ontario,Total population,Bachelor's level,55 to 64 years,Female,35,17.0
2018,Ontario,Total population,Master's or Doctoral level,"Total, 25 to 64 years",Both sexes,35,12.0
2018,Ontario,Total population,Master's or Doctoral level,"Total, 25 to 64 years",Male,35,12.0
2018,Ontario,Total population,Master's or Doctoral level,"Total, 25 to 64 years",Female,35,12.0
2018,Ontario,Total population,Master's or Doctoral level,25 to 34 years,Both sexes,35,13.0
2018,Ontario,Total population,Master's or Doctoral level,25 to 34 years,Male,35,11.0
2018,Ontario,Total population,Master's or Doctoral level,25 to 34 years,Female,35,14.0
2018,Ontario,Total population,Master's or Doctoral level,30 to 34 years,Both sexes,35,14.0
2018,Ontario,Total population,Master's or Doctoral level,30 to 34 years,Male,35,12.0
2018,Ontario,Total population,Master's or Doctoral level,30 to 34 years,Female,35,15.0
2018,Ontario,Total population,Master's or Doctoral level,35 to 44 years,Both sexes,35,14.0
2018,Ontario,Total population,Master's or Doctoral level,35 to 44 years,Male,35,13.0
2018,Ontario,Total population,Master's or Doctoral level,35 to 44 years,Female,35,15.0
2018,Ontario,Total population,Master's or Doctoral level,45 to 54 years,Both sexes,35,12.0
2018,Ontario,Total population,Master's or Doctoral level,45 to 54 years,Male,35,13.0
2018,Ontario,Total population,Master's or Doctoral level,45 to 54 years,Female,35,12.0
2018,Ontario,Total population,Master's or Doctoral level,55 to 64 years,Both sexes,35,9.0
2018,Ontario,Total population,Master's or Doctoral level,55 to 64 years,Male,35,10.0
2018,Ontario,Total population,Master's or Doctoral level,55 to 64 years,Female,35,8.0
2018,Manitoba,Total population,Tertiary education,"Total, 25 to 64 years",Both sexes,46,53.0
2018,Manitoba,Total population,Tertiary education,"Total, 25 to 64 years",Male,46,46.0
2018,Manitoba,Total population,Tertiary education,"Total, 25 to 64 years",Female,46,59.0
2018,Manitoba,Total population,Tertiary education,25 to 34 years,Both sexes,46,54.0
2018,Manitoba,Total population,Tertiary education,25 to 34 years,Male,46,48.0
2018,Manitoba,Total population,Tertiary education,25 to 34 years,Female,46,61.0
2018,Manitoba,Total population,Tertiary education,30 to 34 years,Both sexes,46,58.0
2018,Manitoba,Total population,Tertiary education,30 to 34 years,Male,46,51.0
2018,Manitoba,Total population,Tertiary education,30 to 34 years,Female,46,64.0
2018,Manitoba,Total population,Tertiary education,35 to 44 years,Both sexes,46,59.0
2018,Manitoba,Total population,Tertiary education,35 to 44 years,Male,46,51.0
2018,Manitoba,Total population,Tertiary education,35 to 44 years,Female,46,67.0
2018,Manitoba,Total population,Tertiary education,45 to 54 years,Both sexes,46,52.0
2018,Manitoba,Total population,Tertiary education,45 to 54 years,Male,46,45.0
2018,Manitoba,Total population,Tertiary education,45 to 54 years,Female,46,59.0
2018,Manitoba,Total population,Tertiary education,55 to 64 years,Both sexes,46,46.0
2018,Manitoba,Total population,Tertiary education,55 to 64 years,Male,46,42.0
2018,Manitoba,Total population,Tertiary education,55 to 64 years,Female,46,51.0
2018,Manitoba,Total population,Short-cycle tertiary,"Total, 25 to 64 years",Both sexes,46,25.0
2018,Manitoba,Total population,Short-cycle tertiary,"Total, 25 to 64 years",Male,46,21.0
2018,Manitoba,Total population,Short-cycle tertiary,"Total, 25 to 64 years",Female,46,28.0
2018,Manitoba,Total population,Short-cycle tertiary,25 to 34 years,Both sexes,46,22.0
2018,Manitoba,Total population,Short-cycle tertiary,25 to 34 years,Male,46,20.0
2018,Manitoba,Total population,Short-cycle tertiary,25 to 34 years,Female,46,23.0
2018,Manitoba,Total population,Short-cycle tertiary,30 to 34 years,Both sexes,46,22.0
2018,Manitoba,Total population,Short-cycle tertiary,30 to 34 years,Male,46,20.0
2018,Manitoba,Total population,Short-cycle tertiary,30 to 34 years,Female,46,25.0
2018,Manitoba,Total population,Short-cycle tertiary,35 to 44 years,Both sexes,46,26.0
2018,Manitoba,Total population,Short-cycle tertiary,35 to 44 years,Male,46,22.0
2018,Manitoba,Total population,Short-cycle tertiary,35 to 44 years,Female,46,31.0
2018,Manitoba,Total population,Short-cycle tertiary,45 to 54 years,Both sexes,46,27.0
2018,Manitoba,Total population,Short-cycle tertiary,45 to 54 years,Male,46,22.0
2018,Manitoba,Total population,Short-cycle tertiary,45 to 54 years,Female,46,31.0
2018,Manitoba,Total population,Short-cycle tertiary,55 to 64 years,Both sexes,46,25.0
2018,Manitoba,Total population,Short-cycle tertiary,55 to 64 years,Male,46,21.0
2018,Manitoba,Total population,Short-cycle tertiary,55 to 64 years,Female,46,29.0
2018,Manitoba,Total population,Bachelor's level,"Total, 25 to 64 years",Both sexes,46,21.0
2018,Manitoba,Total population,Bachelor's level,"Total, 25 to 64 years",Male,46,18.0
2018,Manitoba,Total population,Bachelor's level,"Total, 25 to 64 years",Female,46,23.0
2018,Manitoba,Total population,Bachelor's level,25 to 34 years,Both sexes,46,25.0
2018,Manitoba,Total population,Bachelor's level,25 to 34 years,Male,46,22.0
2018,Manitoba,Total population,Bachelor's level,25 to 34 years,Female,46,29.0
2018,Manitoba,Total population,Bachelor's level,30 to 34 years,Both sexes,46,26.0
2018,Manitoba,Total population,Bachelor's level,30 to 34 years,Male,46,23.0
2018,Manitoba,Total population,Bachelor's level,30 to 34 years,Female,46,30.0
2018,Manitoba,Total population,Bachelor's level,35 to 44 years,Both sexes,46,23.0
2018,Manitoba,Total population,Bachelor's level,35 to 44 years,Male,46,20.0
2018,Manitoba,Total population,Bachelor's level,35 to 44 years,Female,46,26.0
2018,Manitoba,Total population,Bachelor's level,45 to 54 years,Both sexes,46,18.0
2018,Manitoba,Total population,Bachelor's level,45 to 54 years,Male,46,16.0
2018,Manitoba,Total population,Bachelor's level,45 to 54 years,Female,46,21.0
2018,Manitoba,Total population,Bachelor's level,55 to 64 years,Both sexes,46,15.0
2018,Manitoba,Total population,Bachelor's level,55 to 64 years,Male,46,15.0
2018,Manitoba,Total population,Bachelor's level,55 to 64 years,Female,46,15.0
2018,Manitoba,Total population,Master's or Doctoral level,"Total, 25 to 64 years",Both sexes,46,8.0
2018,Manitoba,Total population,Master's or Doctoral level,"Total, 25 to 64 years",Male,46,7.0
2018,Manitoba,Total population,Master's or Doctoral level,"Total, 25 to 64 years",Female,46,8.0
2018,Manitoba,Total population,Master's or Doctoral level,25 to 34 years,Both sexes,46,7.0
2018,Manitoba,Total population,Master's or Doctoral level,25 to 34 years,Male,46,6.0
2018,Manitoba,Total population,Master's or Doctoral level,25 to 34 years,Female,46,9.0
2018,Manitoba,Total population,Master's or Doctoral level,30 to 34 years,Both sexes,46,9.0
2018,Manitoba,Total population,Master's or Doctoral level,30 to 34 years,Male,46,9.0
2018,Manitoba,Total population,Master's or Doctoral level,30 to 34 years,Female,46,10.0
2018,Manitoba,Total population,Master's or Doctoral level,35 to 44 years,Both sexes,46,10.0
2018,Manitoba,Total population,Master's or Doctoral level,35 to 44 years,Male,46,9.0
2018,Manitoba,Total population,Master's or Doctoral level,35 to 44 years,Female,46,10.0
2018,Manitoba,Total population,Master's or Doctoral level,45 to 54 years,Both sexes,46,7.0
2018,Manitoba,Total population,Master's or Doctoral level,45 to 54 years,Male,46,7.0
2018,Manitoba,Total population,Master's or Doctoral level,45 to 54 years,Female,46,6.0
2018,Manitoba,Total population,Master's or Doctoral level,55 to 64 years,Both sexes,46,6.0
2018,Manitoba,Total population,Master's or Doctoral level,55 to 64 years,Male,46,6.0
2018,Manitoba,Total population,Master's or Doctoral level,55 to 64 years,Female,46,6.0
2018,Saskatchewan,Total population,Tertiary education,"Total, 25 to 64 years",Both sexes,47,44.0
2018,Saskatchewan,Total population,Tertiary education,"Total, 25 to 64 years",Male,47,34.0
2018,Saskatchewan,Total population,Tertiary education,"Total, 25 to 64 years",Female,47,54.0
2018,Saskatchewan,Total population,Tertiary education,25 to 34 years,Both sexes,47,46.0
2018,Saskatchewan,Total population,Tertiary education,25 to 34 years,Male,47,34.0
2018,Saskatchewan,Total population,Tertiary education,25 to 34 years,Female,47,58.0
2018,Saskatchewan,Total population,Tertiary education,30 to 34 years,Both sexes,47,50.0
2018,Saskatchewan,Total population,Tertiary education,30 to 34 years,Male,47,37.0
2018,Saskatchewan,Total population,Tertiary education,30 to 34 years,Female,47,63.0
2018,Saskatchewan,Total population,Tertiary education,35 to 44 years,Both sexes,47,48.0
2018,Saskatchewan,Total population,Tertiary education,35 to 44 years,Male,47,38.0
2018,Saskatchewan,Total population,Tertiary education,35 to 44 years,Female,47,59.0
2018,Saskatchewan,Total population,Tertiary education,45 to 54 years,Both sexes,47,43.0
2018,Saskatchewan,Total population,Tertiary education,45 to 54 years,Male,47,35.0
2018,Saskatchewan,Total population,Tertiary education,45 to 54 years,Female,47,52.0
2018,Saskatchewan,Total population,Tertiary education,55 to 64 years,Both sexes,47,37.0
2018,Saskatchewan,Total population,Tertiary education,55 to 64 years,Male,47,27.0
2018,Saskatchewan,Total population,Tertiary education,55 to 64 years,Female,47,47.0
2018,Saskatchewan,Total population,Short-cycle tertiary,"Total, 25 to 64 years",Both sexes,47,19.0
2018,Saskatchewan,Total population,Short-cycle tertiary,"Total, 25 to 64 years",Male,47,12.0
2018,Saskatchewan,Total population,Short-cycle tertiary,"Total, 25 to 64 years",Female,47,26.0
2018,Saskatchewan,Total population,Short-cycle tertiary,25 to 34 years,Both sexes,47,16.0
2018,Saskatchewan,Total population,Short-cycle tertiary,25 to 34 years,Male,47,10.0
2018,Saskatchewan,Total population,Short-cycle tertiary,25 to 34 years,Female,47,21.0
2018,Saskatchewan,Total population,Short-cycle tertiary,30 to 34 years,Both sexes,47,17.0
