Year,data.Age at time of death,data.Sex,data.Leading causes of death (ICD-10),Value
2019,data.45 to 54 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",29.4
2019,data.45 to 54 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",17.0
2019,data.45 to 54 years,data.Males,data.Malignant neoplasms [C00-C97],71.9
2019,data.45 to 54 years,data.Males,data.Diabetes mellitus [E10-E14],8.6
2019,data.45 to 54 years,data.Males,data.Alzheimer's disease [G30],0.2
2019,data.45 to 54 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",51.8
2019,data.45 to 54 years,data.Males,data.Cerebrovascular diseases [I60-I69],7.2
2019,data.45 to 54 years,data.Males,data.Influenza and pneumonia [J09-J18],4.3
2019,data.45 to 54 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],3.2
2019,data.45 to 54 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",12.7
2019,data.45 to 54 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",41.3
2019,data.45 to 54 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",25.8
2019,data.45 to 54 years,data.Females,data.Malignant neoplasms [C00-C97],79.1
2019,data.45 to 54 years,data.Females,data.Diabetes mellitus [E10-E14],4.2
2019,data.45 to 54 years,data.Females,data.Alzheimer's disease [G30],0.2
2019,data.45 to 54 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",16.6
2019,data.45 to 54 years,data.Females,data.Cerebrovascular diseases [I60-I69],6.0
2019,data.45 to 54 years,data.Females,data.Influenza and pneumonia [J09-J18],2.9
2019,data.45 to 54 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],2.8
2019,data.45 to 54 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",7.1
2019,data.45 to 54 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",17.8
2019,data.45 to 54 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",8.2
2019,data.55 to 64 years,data.Both sexes,data.Malignant neoplasms [C00-C97],241.1
2019,data.55 to 64 years,data.Both sexes,data.Diabetes mellitus [E10-E14],16.7
2019,data.55 to 64 years,data.Both sexes,data.Alzheimer's disease [G30],1.3
2019,data.55 to 64 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",94.3
2019,data.55 to 64 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],16.0
2019,data.55 to 64 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],8.5
2019,data.55 to 64 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],20.6
2019,data.55 to 64 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",19.7
2019,data.55 to 64 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",31.7
2019,data.55 to 64 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",17.0
2019,data.55 to 64 years,data.Males,data.Malignant neoplasms [C00-C97],259.1
2019,data.55 to 64 years,data.Males,data.Diabetes mellitus [E10-E14],22.3
2019,data.55 to 64 years,data.Males,data.Alzheimer's disease [G30],1.0
2019,data.55 to 64 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",142.0
2019,data.55 to 64 years,data.Males,data.Cerebrovascular diseases [I60-I69],18.4
2019,data.55 to 64 years,data.Males,data.Influenza and pneumonia [J09-J18],9.8
2019,data.55 to 64 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],22.5
2019,data.55 to 64 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",26.9
2019,data.55 to 64 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",46.6
2019,data.55 to 64 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",26.3
2019,data.55 to 64 years,data.Females,data.Malignant neoplasms [C00-C97],223.4
2019,data.55 to 64 years,data.Females,data.Diabetes mellitus [E10-E14],11.3
2019,data.55 to 64 years,data.Females,data.Alzheimer's disease [G30],1.7
2019,data.55 to 64 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",47.5
2019,data.55 to 64 years,data.Females,data.Cerebrovascular diseases [I60-I69],13.6
2019,data.55 to 64 years,data.Females,data.Influenza and pneumonia [J09-J18],7.2
2019,data.55 to 64 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],18.8
2019,data.55 to 64 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",12.6
2019,data.55 to 64 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",17.1
2019,data.55 to 64 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",8.0
2019,data.65 to 74 years,data.Both sexes,data.Malignant neoplasms [C00-C97],576.5
2019,data.65 to 74 years,data.Both sexes,data.Diabetes mellitus [E10-E14],41.2
2019,data.65 to 74 years,data.Both sexes,data.Alzheimer's disease [G30],9.1
2019,data.65 to 74 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",233.6
2019,data.65 to 74 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],51.2
2019,data.65 to 74 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],21.5
2019,data.65 to 74 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],74.8
2019,data.65 to 74 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",28.6
2019,data.65 to 74 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",38.4
2019,data.65 to 74 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",11.5
2019,data.65 to 74 years,data.Males,data.Malignant neoplasms [C00-C97],672.6
2019,data.65 to 74 years,data.Males,data.Diabetes mellitus [E10-E14],53.3
2019,data.65 to 74 years,data.Males,data.Alzheimer's disease [G30],8.1
2019,data.65 to 74 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",327.0
2019,data.65 to 74 years,data.Males,data.Cerebrovascular diseases [I60-I69],59.8
2019,data.65 to 74 years,data.Males,data.Influenza and pneumonia [J09-J18],25.8
2019,data.65 to 74 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],83.2
2019,data.65 to 74 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",39.7
2019,data.65 to 74 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",50.2
2019,data.65 to 74 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",18.7
2019,data.65 to 74 years,data.Females,data.Malignant neoplasms [C00-C97],487.1
2019,data.65 to 74 years,data.Females,data.Diabetes mellitus [E10-E14],29.9
2019,data.65 to 74 years,data.Females,data.Alzheimer's disease [G30],10.0
2019,data.65 to 74 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",146.6
2019,data.65 to 74 years,data.Females,data.Cerebrovascular diseases [I60-I69],43.1
2019,data.65 to 74 years,data.Females,data.Influenza and pneumonia [J09-J18],17.5
2019,data.65 to 74 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],67.1
2019,data.65 to 74 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",18.2
2019,data.65 to 74 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",27.3
2019,data.65 to 74 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",4.8
2019,data.75 to 84 years,data.Both sexes,data.Malignant neoplasms [C00-C97],1177.8
2019,data.75 to 84 years,data.Both sexes,data.Diabetes mellitus [E10-E14],97.0
2019,data.75 to 84 years,data.Both sexes,data.Alzheimer's disease [G30],80.8
2019,data.75 to 84 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",668.8
2019,data.75 to 84 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],186.6
2019,data.75 to 84 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],77.8
2019,data.75 to 84 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],220.8
2019,data.75 to 84 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",32.8
2019,data.75 to 84 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",116.1
2019,data.75 to 84 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",10.3
2019,data.75 to 84 years,data.Males,data.Malignant neoplasms [C00-C97],1422.9
2019,data.75 to 84 years,data.Males,data.Diabetes mellitus [E10-E14],122.2
2019,data.75 to 84 years,data.Males,data.Alzheimer's disease [G30],70.6
2019,data.75 to 84 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",860.5
2019,data.75 to 84 years,data.Males,data.Cerebrovascular diseases [I60-I69],207.5
2019,data.75 to 84 years,data.Males,data.Influenza and pneumonia [J09-J18],92.0
2019,data.75 to 84 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],239.6
2019,data.75 to 84 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",45.2
2019,data.75 to 84 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",139.7
2019,data.75 to 84 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",17.9
2019,data.75 to 84 years,data.Females,data.Malignant neoplasms [C00-C97],972.0
2019,data.75 to 84 years,data.Females,data.Diabetes mellitus [E10-E14],75.8
2019,data.75 to 84 years,data.Females,data.Alzheimer's disease [G30],89.3
2019,data.75 to 84 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",507.7
2019,data.75 to 84 years,data.Females,data.Cerebrovascular diseases [I60-I69],169.0
2019,data.75 to 84 years,data.Females,data.Influenza and pneumonia [J09-J18],65.8
2019,data.75 to 84 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],205.1
2019,data.75 to 84 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",22.4
2019,data.75 to 84 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",96.4
2019,data.75 to 84 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",4.0
2019,data.85 and over,data.Both sexes,data.Malignant neoplasms [C00-C97],2059.9
2019,data.85 and over,data.Both sexes,data.Diabetes mellitus [E10-E14],255.5
2019,data.85 and over,data.Both sexes,data.Alzheimer's disease [G30],498.4
2019,data.85 and over,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",2868.6
2019,data.85 and over,data.Both sexes,data.Cerebrovascular diseases [I60-I69],809.1
2019,data.85 and over,data.Both sexes,data.Influenza and pneumonia [J09-J18],457.0
2019,data.85 and over,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],532.1
2019,data.85 and over,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",28.1
2019,data.85 and over,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",583.2
2019,data.85 and over,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",11.6
2019,data.85 and over,data.Males,data.Malignant neoplasms [C00-C97],2814.1
2019,data.85 and over,data.Males,data.Diabetes mellitus [E10-E14],312.0
2019,data.85 and over,data.Males,data.Alzheimer's disease [G30],389.9
2019,data.85 and over,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",3183.7
2019,data.85 and over,data.Males,data.Cerebrovascular diseases [I60-I69],749.0
2019,data.85 and over,data.Males,data.Influenza and pneumonia [J09-J18],507.9
2019,data.85 and over,data.Males,data.Chronic lower respiratory diseases [J40-J47],667.5
2019,data.85 and over,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",38.6
2019,data.85 and over,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",622.7
2019,data.85 and over,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",27.5
2019,data.85 and over,data.Females,data.Malignant neoplasms [C00-C97],1627.4
2019,data.85 and over,data.Females,data.Diabetes mellitus [E10-E14],223.0
2019,data.85 and over,data.Females,data.Alzheimer's disease [G30],560.6
2019,data.85 and over,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",2687.9
2019,data.85 and over,data.Females,data.Cerebrovascular diseases [I60-I69],843.5
2019,data.85 and over,data.Females,data.Influenza and pneumonia [J09-J18],427.8
2019,data.85 and over,data.Females,data.Chronic lower respiratory diseases [J40-J47],454.5
2019,data.85 and over,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",22.1
2019,data.85 and over,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",560.5
2019,data.85 and over,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",2.4
2020,data.All ages,data.Both sexes,data.Malignant neoplasms [C00-C97],213.7
2020,data.All ages,data.Both sexes,data.Diabetes mellitus [E10-E14],20.1
2020,data.All ages,data.Both sexes,data.Alzheimer's disease [G30],15.2
2020,data.All ages,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",143.1
2020,data.All ages,data.Both sexes,data.Cerebrovascular diseases [I60-I69],36.2
2020,data.All ages,data.Both sexes,data.Influenza and pneumonia [J09-J18],15.7
2020,data.All ages,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],31.1
2020,data.All ages,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",11.0
2020,data.All ages,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",44.2
2020,data.All ages,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",10.9
2020,data.All ages,data.Males,data.Malignant neoplasms [C00-C97],227.6
2020,data.All ages,data.Males,data.Diabetes mellitus [E10-E14],22.8
2020,data.All ages,data.Males,data.Alzheimer's disease [G30],10.2
2020,data.All ages,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",157.9
2020,data.All ages,data.Males,data.Cerebrovascular diseases [I60-I69],32.2
2020,data.All ages,data.Males,data.Influenza and pneumonia [J09-J18],15.7
2020,data.All ages,data.Males,data.Chronic lower respiratory diseases [J40-J47],31.6
2020,data.All ages,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",14.3
2020,data.All ages,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",53.8
2020,data.All ages,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",16.5
2020,data.All ages,data.Females,data.Malignant neoplasms [C00-C97],199.9
2020,data.All ages,data.Females,data.Diabetes mellitus [E10-E14],17.5
2020,data.All ages,data.Females,data.Alzheimer's disease [G30],20.0
2020,data.All ages,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",128.4
2020,data.All ages,data.Females,data.Cerebrovascular diseases [I60-I69],40.1
2020,data.All ages,data.Females,data.Influenza and pneumonia [J09-J18],15.7
2020,data.All ages,data.Females,data.Chronic lower respiratory diseases [J40-J47],30.5
2020,data.All ages,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",7.8
2020,data.All ages,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",34.8
2020,data.All ages,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",5.4
2020,data.1 to 14 years,data.Both sexes,data.Malignant neoplasms [C00-C97],2.0
2020,data.1 to 14 years,data.Both sexes,data.Diabetes mellitus [E10-E14],0.3
2020,data.1 to 14 years,data.Both sexes,data.Alzheimer's disease [G30],0.0
2020,data.1 to 14 years,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",0.2
2020,data.1 to 14 years,data.Both sexes,data.Cerebrovascular diseases [I60-I69],0.2
2020,data.1 to 14 years,data.Both sexes,data.Influenza and pneumonia [J09-J18],0.3
2020,data.1 to 14 years,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],0.1
2020,data.1 to 14 years,data.Both sexes,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.0
2020,data.1 to 14 years,data.Both sexes,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",2.6
2020,data.1 to 14 years,data.Both sexes,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",1.0
2020,data.1 to 14 years,data.Males,data.Malignant neoplasms [C00-C97],2.0
2020,data.1 to 14 years,data.Males,data.Diabetes mellitus [E10-E14],0.1
2020,data.1 to 14 years,data.Males,data.Alzheimer's disease [G30],0.0
2020,data.1 to 14 years,data.Males,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",0.2
2020,data.1 to 14 years,data.Males,data.Cerebrovascular diseases [I60-I69],0.2
2020,data.1 to 14 years,data.Males,data.Influenza and pneumonia [J09-J18],0.2
2020,data.1 to 14 years,data.Males,data.Chronic lower respiratory diseases [J40-J47],0.2
2020,data.1 to 14 years,data.Males,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.0
2020,data.1 to 14 years,data.Males,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",3.4
2020,data.1 to 14 years,data.Males,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",1.0
2020,data.1 to 14 years,data.Females,data.Malignant neoplasms [C00-C97],2.0
2020,data.1 to 14 years,data.Females,data.Diabetes mellitus [E10-E14],0.5
2020,data.1 to 14 years,data.Females,data.Alzheimer's disease [G30],0.0
2020,data.1 to 14 years,data.Females,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",0.3
2020,data.1 to 14 years,data.Females,data.Cerebrovascular diseases [I60-I69],0.2
2020,data.1 to 14 years,data.Females,data.Influenza and pneumonia [J09-J18],0.4
2020,data.1 to 14 years,data.Females,data.Chronic lower respiratory diseases [J40-J47],0.1
2020,data.1 to 14 years,data.Females,"data.Chronic liver disease and cirrhosis [K70, K73-K74]",0.0
2020,data.1 to 14 years,data.Females,"data.Accidents (unintentional injuries) [V01-X59, Y85-Y86]",1.8
2020,data.1 to 14 years,data.Females,"data.Intentional self-harm (suicide) [X60-X84, Y87.0]",2.1
2020,data.15 to 24,data.Both sexes,data.Malignant neoplasms [C00-C97],2.9
2020,data.15 to 24,data.Both sexes,data.Diabetes mellitus [E10-E14],0.3
2020,data.15 to 24,data.Both sexes,data.Alzheimer's disease [G30],0.0
2020,data.15 to 24,data.Both sexes,"data.Diseases of heart [I00-I09, I11, I13, I20-I51]",1.0
2020,data.15 to 24,data.Both sexes,data.Cerebrovascular diseases [I60-I69],0.3
2020,data.15 to 24,data.Both sexes,data.Influenza and pneumonia [J09-J18],0.3
2020,data.15 to 24,data.Both sexes,data.Chronic lower respiratory diseases [J40-J47],0.2
