Year,data.Geography,data.Population characteristics,data.Educational attainment level,data.Age group,data.Sex,GeoCode,Value
2016,data.Manitoba,data.Total population,data.Master's or Doctoral level,data.30 to 34 years,data.Female,46,9.0
2016,data.Manitoba,data.Total population,data.Master's or Doctoral level,data.35 to 44 years,data.Both sexes,46,7.0
2016,data.Manitoba,data.Total population,data.Master's or Doctoral level,data.35 to 44 years,data.Male,46,7.0
2016,data.Manitoba,data.Total population,data.Master's or Doctoral level,data.35 to 44 years,data.Female,46,8.0
2016,data.Manitoba,data.Total population,data.Master's or Doctoral level,data.45 to 54 years,data.Both sexes,46,7.0
2016,data.Manitoba,data.Total population,data.Master's or Doctoral level,data.45 to 54 years,data.Male,46,7.0
2016,data.Manitoba,data.Total population,data.Master's or Doctoral level,data.45 to 54 years,data.Female,46,6.0
2016,data.Manitoba,data.Total population,data.Master's or Doctoral level,data.55 to 64 years,data.Both sexes,46,6.0
2016,data.Manitoba,data.Total population,data.Master's or Doctoral level,data.55 to 64 years,data.Male,46,7.0
2016,data.Manitoba,data.Total population,data.Master's or Doctoral level,data.55 to 64 years,data.Female,46,6.0
2016,data.Saskatchewan,data.Total population,data.Tertiary education,"data.Total, 25 to 64 years",data.Both sexes,47,43.0
2016,data.Saskatchewan,data.Total population,data.Tertiary education,"data.Total, 25 to 64 years",data.Male,47,33.0
2016,data.Saskatchewan,data.Total population,data.Tertiary education,"data.Total, 25 to 64 years",data.Female,47,54.0
2016,data.Saskatchewan,data.Total population,data.Tertiary education,data.25 to 34 years,data.Both sexes,47,48.0
2016,data.Saskatchewan,data.Total population,data.Tertiary education,data.25 to 34 years,data.Male,47,37.0
2016,data.Saskatchewan,data.Total population,data.Tertiary education,data.25 to 34 years,data.Female,47,59.0
2016,data.Saskatchewan,data.Total population,data.Tertiary education,data.30 to 34 years,data.Both sexes,47,50.0
2016,data.Saskatchewan,data.Total population,data.Tertiary education,data.30 to 34 years,data.Male,47,40.0
2016,data.Saskatchewan,data.Total population,data.Tertiary education,data.30 to 34 years,data.Female,47,61.0
2016,data.Saskatchewan,data.Total population,data.Tertiary education,data.35 to 44 years,data.Both sexes,47,48.0
2016,data.Saskatchewan,data.Total population,data.Tertiary education,data.35 to 44 years,data.Male,47,37.0
2016,data.Saskatchewan,data.Total population,data.Tertiary education,data.35 to 44 years,data.Female,47,59.0
2016,data.Saskatchewan,data.Total population,data.Tertiary education,data.45 to 54 years,data.Both sexes,47,41.0
2016,data.Saskatchewan,data.Total population,data.Tertiary education,data.45 to 54 years,data.Male,47,31.0
2016,data.Saskatchewan,data.Total population,data.Tertiary education,data.45 to 54 years,data.Female,47,50.0
2016,data.Saskatchewan,data.Total population,data.Tertiary education,data.55 to 64 years,data.Both sexes,47,36.0
2016,data.Saskatchewan,data.Total population,data.Tertiary education,data.55 to 64 years,data.Male,47,26.0
2016,data.Saskatchewan,data.Total population,data.Tertiary education,data.55 to 64 years,data.Female,47,47.0
2016,data.Saskatchewan,data.Total population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,47,19.0
2016,data.Saskatchewan,data.Total population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Male,47,12.0
2016,data.Saskatchewan,data.Total population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Female,47,26.0
2016,data.Saskatchewan,data.Total population,data.Short-cycle tertiary,data.25 to 34 years,data.Both sexes,47,16.0
2016,data.Saskatchewan,data.Total population,data.Short-cycle tertiary,data.25 to 34 years,data.Male,47,12.0
2016,data.Saskatchewan,data.Total population,data.Short-cycle tertiary,data.25 to 34 years,data.Female,47,20.0
2016,data.Saskatchewan,data.Total population,data.Short-cycle tertiary,data.30 to 34 years,data.Both sexes,47,17.0
2016,data.Saskatchewan,data.Total population,data.Short-cycle tertiary,data.30 to 34 years,data.Male,47,12.0
2016,data.Saskatchewan,data.Total population,data.Short-cycle tertiary,data.30 to 34 years,data.Female,47,21.0
2016,data.Saskatchewan,data.Total population,data.Short-cycle tertiary,data.35 to 44 years,data.Both sexes,47,21.0
2016,data.Saskatchewan,data.Total population,data.Short-cycle tertiary,data.35 to 44 years,data.Male,47,14.0
2016,data.Saskatchewan,data.Total population,data.Short-cycle tertiary,data.35 to 44 years,data.Female,47,28.0
2016,data.Saskatchewan,data.Total population,data.Short-cycle tertiary,data.45 to 54 years,data.Both sexes,47,20.0
2016,data.Saskatchewan,data.Total population,data.Short-cycle tertiary,data.45 to 54 years,data.Male,47,12.0
2016,data.Saskatchewan,data.Total population,data.Short-cycle tertiary,data.45 to 54 years,data.Female,47,27.0
2016,data.Saskatchewan,data.Total population,data.Short-cycle tertiary,data.55 to 64 years,data.Both sexes,47,20.0
2016,data.Saskatchewan,data.Total population,data.Short-cycle tertiary,data.55 to 64 years,data.Male,47,11.0
2016,data.Saskatchewan,data.Total population,data.Short-cycle tertiary,data.55 to 64 years,data.Female,47,29.0
2016,data.Saskatchewan,data.Total population,data.Bachelor's level,"data.Total, 25 to 64 years",data.Both sexes,47,18.0
2016,data.Saskatchewan,data.Total population,data.Bachelor's level,"data.Total, 25 to 64 years",data.Male,47,14.0
2016,data.Saskatchewan,data.Total population,data.Bachelor's level,"data.Total, 25 to 64 years",data.Female,47,21.0
2016,data.Saskatchewan,data.Total population,data.Bachelor's level,data.25 to 34 years,data.Both sexes,47,25.0
2016,data.Saskatchewan,data.Total population,data.Bachelor's level,data.25 to 34 years,data.Male,47,19.0
2016,data.Saskatchewan,data.Total population,data.Bachelor's level,data.25 to 34 years,data.Female,47,31.0
2016,data.Saskatchewan,data.Total population,data.Bachelor's level,data.30 to 34 years,data.Both sexes,47,25.0
2016,data.Saskatchewan,data.Total population,data.Bachelor's level,data.30 to 34 years,data.Male,47,20.0
2016,data.Saskatchewan,data.Total population,data.Bachelor's level,data.30 to 34 years,data.Female,47,30.0
2016,data.Saskatchewan,data.Total population,data.Bachelor's level,data.35 to 44 years,data.Both sexes,47,20.0
2016,data.Saskatchewan,data.Total population,data.Bachelor's level,data.35 to 44 years,data.Male,47,16.0
2016,data.Saskatchewan,data.Total population,data.Bachelor's level,data.35 to 44 years,data.Female,47,24.0
2016,data.Saskatchewan,data.Total population,data.Bachelor's level,data.45 to 54 years,data.Both sexes,47,14.0
2016,data.Saskatchewan,data.Total population,data.Bachelor's level,data.45 to 54 years,data.Male,47,12.0
2016,data.Saskatchewan,data.Total population,data.Bachelor's level,data.45 to 54 years,data.Female,47,17.0
2016,data.Saskatchewan,data.Total population,data.Bachelor's level,data.55 to 64 years,data.Both sexes,47,11.0
2016,data.Saskatchewan,data.Total population,data.Bachelor's level,data.55 to 64 years,data.Male,47,10.0
2016,data.Saskatchewan,data.Total population,data.Bachelor's level,data.55 to 64 years,data.Female,47,13.0
2016,data.Saskatchewan,data.Total population,data.Master's or Doctoral level,"data.Total, 25 to 64 years",data.Both sexes,47,6.0
2016,data.Saskatchewan,data.Total population,data.Master's or Doctoral level,"data.Total, 25 to 64 years",data.Male,47,6.0
2016,data.Saskatchewan,data.Total population,data.Master's or Doctoral level,"data.Total, 25 to 64 years",data.Female,47,7.0
2016,data.Saskatchewan,data.Total population,data.Master's or Doctoral level,data.25 to 34 years,data.Both sexes,47,7.0
2016,data.Saskatchewan,data.Total population,data.Master's or Doctoral level,data.25 to 34 years,data.Male,47,6.0
2016,data.Saskatchewan,data.Total population,data.Master's or Doctoral level,data.25 to 34 years,data.Female,47,8.0
2016,data.Saskatchewan,data.Total population,data.Master's or Doctoral level,data.30 to 34 years,data.Both sexes,47,9.0
2016,data.Saskatchewan,data.Total population,data.Master's or Doctoral level,data.30 to 34 years,data.Male,47,8.0
2016,data.Saskatchewan,data.Total population,data.Master's or Doctoral level,data.30 to 34 years,data.Female,47,10.0
2016,data.Saskatchewan,data.Total population,data.Master's or Doctoral level,data.35 to 44 years,data.Both sexes,47,7.0
2016,data.Saskatchewan,data.Total population,data.Master's or Doctoral level,data.35 to 44 years,data.Male,47,7.0
2016,data.Saskatchewan,data.Total population,data.Master's or Doctoral level,data.35 to 44 years,data.Female,47,8.0
2016,data.Saskatchewan,data.Total population,data.Master's or Doctoral level,data.45 to 54 years,data.Both sexes,47,7.0
2016,data.Saskatchewan,data.Total population,data.Master's or Doctoral level,data.45 to 54 years,data.Male,47,7.0
2016,data.Saskatchewan,data.Total population,data.Master's or Doctoral level,data.45 to 54 years,data.Female,47,6.0
2016,data.Saskatchewan,data.Total population,data.Master's or Doctoral level,data.55 to 64 years,data.Both sexes,47,5.0
2016,data.Saskatchewan,data.Total population,data.Master's or Doctoral level,data.55 to 64 years,data.Male,47,5.0
2016,data.Saskatchewan,data.Total population,data.Master's or Doctoral level,data.55 to 64 years,data.Female,47,5.0
2016,data.Alberta,data.Total population,data.Tertiary education,"data.Total, 25 to 64 years",data.Both sexes,48,53.0
2016,data.Alberta,data.Total population,data.Tertiary education,"data.Total, 25 to 64 years",data.Male,48,44.0
2016,data.Alberta,data.Total population,data.Tertiary education,"data.Total, 25 to 64 years",data.Female,48,62.0
2016,data.Alberta,data.Total population,data.Tertiary education,data.25 to 34 years,data.Both sexes,48,55.0
2016,data.Alberta,data.Total population,data.Tertiary education,data.25 to 34 years,data.Male,48,44.0
2016,data.Alberta,data.Total population,data.Tertiary education,data.25 to 34 years,data.Female,48,65.0
2016,data.Alberta,data.Total population,data.Tertiary education,data.30 to 34 years,data.Both sexes,48,57.0
2016,data.Alberta,data.Total population,data.Tertiary education,data.30 to 34 years,data.Male,48,46.0
2016,data.Alberta,data.Total population,data.Tertiary education,data.30 to 34 years,data.Female,48,68.0
2016,data.Alberta,data.Total population,data.Tertiary education,data.35 to 44 years,data.Both sexes,48,59.0
2016,data.Alberta,data.Total population,data.Tertiary education,data.35 to 44 years,data.Male,48,49.0
2016,data.Alberta,data.Total population,data.Tertiary education,data.35 to 44 years,data.Female,48,69.0
2016,data.Alberta,data.Total population,data.Tertiary education,data.45 to 54 years,data.Both sexes,48,51.0
2016,data.Alberta,data.Total population,data.Tertiary education,data.45 to 54 years,data.Male,48,44.0
2016,data.Alberta,data.Total population,data.Tertiary education,data.45 to 54 years,data.Female,48,59.0
2016,data.Alberta,data.Total population,data.Tertiary education,data.55 to 64 years,data.Both sexes,48,45.0
2016,data.Alberta,data.Total population,data.Tertiary education,data.55 to 64 years,data.Male,48,37.0
2016,data.Alberta,data.Total population,data.Tertiary education,data.55 to 64 years,data.Female,48,53.0
2016,data.Alberta,data.Total population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Both sexes,48,23.0
2016,data.Alberta,data.Total population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Male,48,17.0
2016,data.Alberta,data.Total population,data.Short-cycle tertiary,"data.Total, 25 to 64 years",data.Female,48,29.0
2016,data.Alberta,data.Total population,data.Short-cycle tertiary,data.25 to 34 years,data.Both sexes,48,21.0
2016,data.Alberta,data.Total population,data.Short-cycle tertiary,data.25 to 34 years,data.Male,48,16.0
2016,data.Alberta,data.Total population,data.Short-cycle tertiary,data.25 to 34 years,data.Female,48,27.0
2016,data.Alberta,data.Total population,data.Short-cycle tertiary,data.30 to 34 years,data.Both sexes,48,21.0
2016,data.Alberta,data.Total population,data.Short-cycle tertiary,data.30 to 34 years,data.Male,48,16.0
2016,data.Alberta,data.Total population,data.Short-cycle tertiary,data.30 to 34 years,data.Female,48,27.0
2016,data.Alberta,data.Total population,data.Short-cycle tertiary,data.35 to 44 years,data.Both sexes,48,24.0
2016,data.Alberta,data.Total population,data.Short-cycle tertiary,data.35 to 44 years,data.Male,48,19.0
2016,data.Alberta,data.Total population,data.Short-cycle tertiary,data.35 to 44 years,data.Female,48,28.0
2016,data.Alberta,data.Total population,data.Short-cycle tertiary,data.45 to 54 years,data.Both sexes,48,25.0
2016,data.Alberta,data.Total population,data.Short-cycle tertiary,data.45 to 54 years,data.Male,48,19.0
2016,data.Alberta,data.Total population,data.Short-cycle tertiary,data.45 to 54 years,data.Female,48,32.0
2016,data.Alberta,data.Total population,data.Short-cycle tertiary,data.55 to 64 years,data.Both sexes,48,22.0
2016,data.Alberta,data.Total population,data.Short-cycle tertiary,data.55 to 64 years,data.Male,48,15.0
2016,data.Alberta,data.Total population,data.Short-cycle tertiary,data.55 to 64 years,data.Female,48,29.0
2016,data.Alberta,data.Total population,data.Bachelor's level,"data.Total, 25 to 64 years",data.Both sexes,48,21.0
2016,data.Alberta,data.Total population,data.Bachelor's level,"data.Total, 25 to 64 years",data.Male,48,19.0
2016,data.Alberta,data.Total population,data.Bachelor's level,"data.Total, 25 to 64 years",data.Female,48,24.0
2016,data.Alberta,data.Total population,data.Bachelor's level,data.25 to 34 years,data.Both sexes,48,25.0
2016,data.Alberta,data.Total population,data.Bachelor's level,data.25 to 34 years,data.Male,48,22.0
2016,data.Alberta,data.Total population,data.Bachelor's level,data.25 to 34 years,data.Female,48,29.0
2016,data.Alberta,data.Total population,data.Bachelor's level,data.30 to 34 years,data.Both sexes,48,26.0
2016,data.Alberta,data.Total population,data.Bachelor's level,data.30 to 34 years,data.Male,48,23.0
2016,data.Alberta,data.Total population,data.Bachelor's level,data.30 to 34 years,data.Female,48,30.0
2016,data.Alberta,data.Total population,data.Bachelor's level,data.35 to 44 years,data.Both sexes,48,25.0
2016,data.Alberta,data.Total population,data.Bachelor's level,data.35 to 44 years,data.Male,48,20.0
2016,data.Alberta,data.Total population,data.Bachelor's level,data.35 to 44 years,data.Female,48,30.0
2016,data.Alberta,data.Total population,data.Bachelor's level,data.45 to 54 years,data.Both sexes,48,18.0
2016,data.Alberta,data.Total population,data.Bachelor's level,data.45 to 54 years,data.Male,48,16.0
2016,data.Alberta,data.Total population,data.Bachelor's level,data.45 to 54 years,data.Female,48,20.0
2016,data.Alberta,data.Total population,data.Bachelor's level,data.55 to 64 years,data.Both sexes,48,15.0
2016,data.Alberta,data.Total population,data.Bachelor's level,data.55 to 64 years,data.Male,48,15.0
2016,data.Alberta,data.Total population,data.Bachelor's level,data.55 to 64 years,data.Female,48,16.0
2016,data.Alberta,data.Total population,data.Master's or Doctoral level,"data.Total, 25 to 64 years",data.Both sexes,48,8.0
