Year,data.Geography,GeoCode,data.Economic family type,data.Household food security status,Value
2019,data.Ontario,,data.Persons in elderly families,"data.Food insecure, marginal",
2020,data.Ontario,,data.Persons in elderly families,"data.Food insecure, marginal",2.5
2018,data.Ontario,,data.Persons in elderly families,"data.Food insecure, moderate or severe",4.5
2019,data.Ontario,,data.Persons in elderly families,"data.Food insecure, moderate or severe",5.6
2020,data.Ontario,,data.Persons in elderly families,"data.Food insecure, moderate or severe",5.4
2018,data.Ontario,,data.Persons in elderly families,"data.Food insecure, moderate",3.2
2019,data.Ontario,,data.Persons in elderly families,"data.Food insecure, moderate",4.3
2020,data.Ontario,,data.Persons in elderly families,"data.Food insecure, moderate",4.5
2018,data.Ontario,,data.Persons in elderly families,"data.Food insecure, severe",1.3
2019,data.Ontario,,data.Persons in elderly families,"data.Food insecure, severe",
2020,data.Ontario,,data.Persons in elderly families,"data.Food insecure, severe",0.9
2018,data.Ontario,,data.Persons in elderly couples,data.Food secure,95.4
2019,data.Ontario,,data.Persons in elderly couples,data.Food secure,94.6
2020,data.Ontario,,data.Persons in elderly couples,data.Food secure,94.7
2018,data.Ontario,,data.Persons in elderly couples,"data.Food insecure, marginal",1.6
2019,data.Ontario,,data.Persons in elderly couples,"data.Food insecure, marginal",1.9
2020,data.Ontario,,data.Persons in elderly couples,"data.Food insecure, marginal",1.7
2018,data.Ontario,,data.Persons in elderly couples,"data.Food insecure, moderate or severe",3.0
2019,data.Ontario,,data.Persons in elderly couples,"data.Food insecure, moderate or severe",3.6
2020,data.Ontario,,data.Persons in elderly couples,"data.Food insecure, moderate or severe",3.6
2018,data.Ontario,,data.Persons in elderly couples,"data.Food insecure, moderate",2.2
2019,data.Ontario,,data.Persons in elderly couples,"data.Food insecure, moderate",3.3
2020,data.Ontario,,data.Persons in elderly couples,"data.Food insecure, moderate",2.8
2018,data.Ontario,,data.Persons in elderly couples,"data.Food insecure, severe",
2019,data.Ontario,,data.Persons in elderly couples,"data.Food insecure, severe",
2020,data.Ontario,,data.Persons in elderly couples,"data.Food insecure, severe",
2018,data.Ontario,,data.Persons in other elderly families,data.Food secure,86.8
2019,data.Ontario,,data.Persons in other elderly families,data.Food secure,83.9
2020,data.Ontario,,data.Persons in other elderly families,data.Food secure,87.4
2018,data.Ontario,,data.Persons in other elderly families,"data.Food insecure, marginal",
2019,data.Ontario,,data.Persons in other elderly families,"data.Food insecure, marginal",
2020,data.Ontario,,data.Persons in other elderly families,"data.Food insecure, marginal",3.9
2018,data.Ontario,,data.Persons in other elderly families,"data.Food insecure, moderate or severe",7.6
2019,data.Ontario,,data.Persons in other elderly families,"data.Food insecure, moderate or severe",9.4
2020,data.Ontario,,data.Persons in other elderly families,"data.Food insecure, moderate or severe",8.7
2018,data.Ontario,,data.Persons in other elderly families,"data.Food insecure, moderate",5.2
2019,data.Ontario,,data.Persons in other elderly families,"data.Food insecure, moderate",6.2
2020,data.Ontario,,data.Persons in other elderly families,"data.Food insecure, moderate",
2018,data.Ontario,,data.Persons in other elderly families,"data.Food insecure, severe",
2019,data.Ontario,,data.Persons in other elderly families,"data.Food insecure, severe",
2020,data.Ontario,,data.Persons in other elderly families,"data.Food insecure, severe",
2018,data.Ontario,,data.Persons in non-elderly families,data.Food secure,82.0
2019,data.Ontario,,data.Persons in non-elderly families,data.Food secure,81.7
2020,data.Ontario,,data.Persons in non-elderly families,data.Food secure,82.9
2018,data.Ontario,,data.Persons in non-elderly families,"data.Food insecure, marginal",5.5
2019,data.Ontario,,data.Persons in non-elderly families,"data.Food insecure, marginal",6.4
2020,data.Ontario,,data.Persons in non-elderly families,"data.Food insecure, marginal",5.1
2018,data.Ontario,,data.Persons in non-elderly families,"data.Food insecure, moderate or severe",12.5
2019,data.Ontario,,data.Persons in non-elderly families,"data.Food insecure, moderate or severe",11.9
2020,data.Ontario,,data.Persons in non-elderly families,"data.Food insecure, moderate or severe",12.0
2018,data.Ontario,,data.Persons in non-elderly families,"data.Food insecure, moderate",9.2
2019,data.Ontario,,data.Persons in non-elderly families,"data.Food insecure, moderate",8.5
2020,data.Ontario,,data.Persons in non-elderly families,"data.Food insecure, moderate",8.0
2018,data.Ontario,,data.Persons in non-elderly families,"data.Food insecure, severe",3.3
2019,data.Ontario,,data.Persons in non-elderly families,"data.Food insecure, severe",3.4
2020,data.Ontario,,data.Persons in non-elderly families,"data.Food insecure, severe",4.0
2018,data.Ontario,,data.Persons in couples,data.Food secure,86.8
2019,data.Ontario,,data.Persons in couples,data.Food secure,85.7
2020,data.Ontario,,data.Persons in couples,data.Food secure,89.5
2018,data.Ontario,,data.Persons in couples,"data.Food insecure, marginal",5.1
2019,data.Ontario,,data.Persons in couples,"data.Food insecure, marginal",4.6
2020,data.Ontario,,data.Persons in couples,"data.Food insecure, marginal",3.2
2018,data.Ontario,,data.Persons in couples,"data.Food insecure, moderate or severe",8.1
2019,data.Ontario,,data.Persons in couples,"data.Food insecure, moderate or severe",9.7
2020,data.Ontario,,data.Persons in couples,"data.Food insecure, moderate or severe",7.3
2018,data.Ontario,,data.Persons in couples,"data.Food insecure, moderate",5.3
2019,data.Ontario,,data.Persons in couples,"data.Food insecure, moderate",6.7
2020,data.Ontario,,data.Persons in couples,"data.Food insecure, moderate",4.1
2018,data.Ontario,,data.Persons in couples,"data.Food insecure, severe",2.8
2019,data.Ontario,,data.Persons in couples,"data.Food insecure, severe",3.0
2020,data.Ontario,,data.Persons in couples,"data.Food insecure, severe",3.3
2018,data.Ontario,,data.Persons in couple families with children,data.Food secure,82.0
2019,data.Ontario,,data.Persons in couple families with children,data.Food secure,81.8
2020,data.Ontario,,data.Persons in couple families with children,data.Food secure,83.2
2018,data.Ontario,,data.Persons in couple families with children,"data.Food insecure, marginal",6.5
2019,data.Ontario,,data.Persons in couple families with children,"data.Food insecure, marginal",7.8
2020,data.Ontario,,data.Persons in couple families with children,"data.Food insecure, marginal",6.1
2018,data.Ontario,,data.Persons in couple families with children,"data.Food insecure, moderate or severe",11.5
2019,data.Ontario,,data.Persons in couple families with children,"data.Food insecure, moderate or severe",10.4
2020,data.Ontario,,data.Persons in couple families with children,"data.Food insecure, moderate or severe",10.7
2018,data.Ontario,,data.Persons in couple families with children,"data.Food insecure, moderate",9.0
2019,data.Ontario,,data.Persons in couple families with children,"data.Food insecure, moderate",7.5
2020,data.Ontario,,data.Persons in couple families with children,"data.Food insecure, moderate",8.1
2018,data.Ontario,,data.Persons in couple families with children,"data.Food insecure, severe",2.5
2019,data.Ontario,,data.Persons in couple families with children,"data.Food insecure, severe",2.9
2020,data.Ontario,,data.Persons in couple families with children,"data.Food insecure, severe",2.6
2018,data.Ontario,,data.Persons in couple families with other relatives,data.Food secure,89.4
2019,data.Ontario,,data.Persons in couple families with other relatives,data.Food secure,88.3
2020,data.Ontario,,data.Persons in couple families with other relatives,data.Food secure,88.4
2018,data.Ontario,,data.Persons in couple families with other relatives,"data.Food insecure, marginal",2.1
2019,data.Ontario,,data.Persons in couple families with other relatives,"data.Food insecure, marginal",3.6
2020,data.Ontario,,data.Persons in couple families with other relatives,"data.Food insecure, marginal",4.1
2018,data.Ontario,,data.Persons in couple families with other relatives,"data.Food insecure, moderate or severe",8.4
2019,data.Ontario,,data.Persons in couple families with other relatives,"data.Food insecure, moderate or severe",8.0
2020,data.Ontario,,data.Persons in couple families with other relatives,"data.Food insecure, moderate or severe",7.5
2018,data.Ontario,,data.Persons in couple families with other relatives,"data.Food insecure, moderate",6.1
2019,data.Ontario,,data.Persons in couple families with other relatives,"data.Food insecure, moderate",5.9
2020,data.Ontario,,data.Persons in couple families with other relatives,"data.Food insecure, moderate",4.2
2018,data.Ontario,,data.Persons in couple families with other relatives,"data.Food insecure, severe",2.4
2019,data.Ontario,,data.Persons in couple families with other relatives,"data.Food insecure, severe",
2020,data.Ontario,,data.Persons in couple families with other relatives,"data.Food insecure, severe",3.3
2018,data.Ontario,,data.Persons in lone-parent families,data.Food secure,59.1
2019,data.Ontario,,data.Persons in lone-parent families,data.Food secure,54.2
2020,data.Ontario,,data.Persons in lone-parent families,data.Food secure,63.9
2018,data.Ontario,,data.Persons in lone-parent families,"data.Food insecure, marginal",10.8
2019,data.Ontario,,data.Persons in lone-parent families,"data.Food insecure, marginal",9.0
2020,data.Ontario,,data.Persons in lone-parent families,"data.Food insecure, marginal",5.7
2018,data.Ontario,,data.Persons in lone-parent families,"data.Food insecure, moderate or severe",30.1
2019,data.Ontario,,data.Persons in lone-parent families,"data.Food insecure, moderate or severe",36.9
2020,data.Ontario,,data.Persons in lone-parent families,"data.Food insecure, moderate or severe",30.4
2018,data.Ontario,,data.Persons in lone-parent families,"data.Food insecure, moderate",20.6
2019,data.Ontario,,data.Persons in lone-parent families,"data.Food insecure, moderate",27.3
2020,data.Ontario,,data.Persons in lone-parent families,"data.Food insecure, moderate",18.1
2018,data.Ontario,,data.Persons in lone-parent families,"data.Food insecure, severe",9.5
2019,data.Ontario,,data.Persons in lone-parent families,"data.Food insecure, severe",9.6
2020,data.Ontario,,data.Persons in lone-parent families,"data.Food insecure, severe",12.4
2018,data.Ontario,,data.Persons in male lone-parent families,data.Food secure,62.3
2019,data.Ontario,,data.Persons in male lone-parent families,data.Food secure,57.8
2020,data.Ontario,,data.Persons in male lone-parent families,data.Food secure,83.5
2018,data.Ontario,,data.Persons in male lone-parent families,"data.Food insecure, marginal",
2019,data.Ontario,,data.Persons in male lone-parent families,"data.Food insecure, marginal",
2020,data.Ontario,,data.Persons in male lone-parent families,"data.Food insecure, marginal",
2018,data.Ontario,,data.Persons in male lone-parent families,"data.Food insecure, moderate or severe",
2019,data.Ontario,,data.Persons in male lone-parent families,"data.Food insecure, moderate or severe",
2020,data.Ontario,,data.Persons in male lone-parent families,"data.Food insecure, moderate or severe",
2018,data.Ontario,,data.Persons in male lone-parent families,"data.Food insecure, moderate",
2019,data.Ontario,,data.Persons in male lone-parent families,"data.Food insecure, moderate",
2020,data.Ontario,,data.Persons in male lone-parent families,"data.Food insecure, moderate",
2018,data.Ontario,,data.Persons in male lone-parent families,"data.Food insecure, severe",
2019,data.Ontario,,data.Persons in male lone-parent families,"data.Food insecure, severe",
2020,data.Ontario,,data.Persons in male lone-parent families,"data.Food insecure, severe",
2018,data.Ontario,,data.Persons in female lone-parent families,data.Food secure,58.4
2019,data.Ontario,,data.Persons in female lone-parent families,data.Food secure,53.3
2020,data.Ontario,,data.Persons in female lone-parent families,data.Food secure,60.1
2018,data.Ontario,,data.Persons in female lone-parent families,"data.Food insecure, marginal",11.0
2019,data.Ontario,,data.Persons in female lone-parent families,"data.Food insecure, marginal",8.5
2020,data.Ontario,,data.Persons in female lone-parent families,"data.Food insecure, marginal",6.3
