Year,Géographie,Groupe d'âge,Sexe,Groupe autochtone,Niveau de scolarité atteint,Minorité visible,Status d'immigrant,GeoCode,Value
2023,Provinces de l'Est et du centre,"Total, 15 ans et plus",,Premières Nation,Études secondaires complétées ou postsecondaires partielles,,,,58.9
2023,Provinces de l'Est et du centre,"Total, 15 ans et plus",,Premières Nation,Études postsecondaires complétées,,,,70.6
2023,Provinces de l'Est et du centre,"Total, 15 ans et plus",,Métis,"Total, tous les niveaux de scolarité",,,,58.2
2023,Provinces de l'Est et du centre,"Total, 15 ans et plus",,Métis,Études secondaires partielles ou moins,,,,35.3
2023,Provinces de l'Est et du centre,"Total, 15 ans et plus",,Métis,Études secondaires complétées ou postsecondaires partielles,,,,61.6
2023,Provinces de l'Est et du centre,"Total, 15 ans et plus",,Métis,Études postsecondaires complétées,,,,67.0
2023,Provinces de l'Est et du centre,"Total, 15 ans et plus",,Population non autochtone,"Total, tous les niveaux de scolarité",,,,61.4
2023,Provinces de l'Est et du centre,"Total, 15 ans et plus",,Population non autochtone,Études secondaires partielles ou moins,,,,32.7
2023,Provinces de l'Est et du centre,"Total, 15 ans et plus",,Population non autochtone,Études secondaires complétées ou postsecondaires partielles,,,,54.6
2023,Provinces de l'Est et du centre,"Total, 15 ans et plus",,Population non autochtone,Études postsecondaires complétées,,,,70.2
2023,Provinces de l'Ouest,"Total, 15 ans et plus",,Population totale,Études secondaires partielles ou moins,,,,35.0
2023,Provinces de l'Ouest,"Total, 15 ans et plus",,Population totale,Études secondaires complétées ou postsecondaires partielles,,,,60.0
2023,Provinces de l'Ouest,"Total, 15 ans et plus",,Population totale,Études postsecondaires complétées,,,,70.8
2023,Provinces de l'Ouest,"Total, 15 ans et plus",,Population autochtone,"Total, tous les niveaux de scolarité",,,,59.7
2023,Provinces de l'Ouest,"Total, 15 ans et plus",,Population autochtone,Études secondaires partielles ou moins,,,,35.6
2023,Provinces de l'Ouest,"Total, 15 ans et plus",,Population autochtone,Études secondaires complétées ou postsecondaires partielles,,,,60.7
2023,Provinces de l'Ouest,"Total, 15 ans et plus",,Population autochtone,Études postsecondaires complétées,,,,72.3
2023,Provinces de l'Ouest,"Total, 15 ans et plus",,Premières Nation,"Total, tous les niveaux de scolarité",,,,53.4
2023,Provinces de l'Ouest,"Total, 15 ans et plus",,Premières Nation,Études secondaires partielles ou moins,,,,30.4
2023,Provinces de l'Ouest,"Total, 15 ans et plus",,Premières Nation,Études secondaires complétées ou postsecondaires partielles,,,,54.9
2023,Provinces de l'Ouest,"Total, 15 ans et plus",,Premières Nation,Études postsecondaires complétées,,,,69.0
2023,Provinces de l'Ouest,"Total, 15 ans et plus",,Métis,"Total, tous les niveaux de scolarité",,,,65.8
2023,Provinces de l'Ouest,"Total, 15 ans et plus",,Métis,Études secondaires partielles ou moins,,,,42.3
2023,Provinces de l'Ouest,"Total, 15 ans et plus",,Métis,Études secondaires complétées ou postsecondaires partielles,,,,67.2
2023,Provinces de l'Ouest,"Total, 15 ans et plus",,Métis,Études postsecondaires complétées,,,,74.8
2023,Provinces de l'Ouest,"Total, 15 ans et plus",,Population non autochtone,"Total, tous les niveaux de scolarité",,,,63.6
2023,Provinces de l'Ouest,"Total, 15 ans et plus",,Population non autochtone,Études secondaires partielles ou moins,,,,34.9
2023,Provinces de l'Ouest,"Total, 15 ans et plus",,Population non autochtone,Études secondaires complétées ou postsecondaires partielles,,,,60.0
2023,Provinces de l'Ouest,"Total, 15 ans et plus",,Population non autochtone,Études postsecondaires complétées,,,,70.8
2023,Région des Prairies,"Total, 15 ans et plus",,Population totale,Études secondaires partielles ou moins,,,,37.0
2023,Région des Prairies,"Total, 15 ans et plus",,Population totale,Études secondaires complétées ou postsecondaires partielles,,,,62.6
2023,Région des Prairies,"Total, 15 ans et plus",,Population totale,Études postsecondaires complétées,,,,72.4
2023,Région des Prairies,"Total, 15 ans et plus",,Population autochtone,"Total, tous les niveaux de scolarité",,,,60.9
2023,Région des Prairies,"Total, 15 ans et plus",,Population autochtone,Études secondaires partielles ou moins,,,,36.2
2023,Région des Prairies,"Total, 15 ans et plus",,Population autochtone,Études secondaires complétées ou postsecondaires partielles,,,,62.4
2023,Région des Prairies,"Total, 15 ans et plus",,Population autochtone,Études postsecondaires complétées,,,,74.8
2023,Région des Prairies,"Total, 15 ans et plus",,Premières Nation,"Total, tous les niveaux de scolarité",,,,52.6
2023,Région des Prairies,"Total, 15 ans et plus",,Premières Nation,Études secondaires partielles ou moins,,,,30.1
2023,Région des Prairies,"Total, 15 ans et plus",,Premières Nation,Études secondaires complétées ou postsecondaires partielles,,,,55.1
2023,Région des Prairies,"Total, 15 ans et plus",,Premières Nation,Études postsecondaires complétées,,,,69.8
2023,Région des Prairies,"Total, 15 ans et plus",,Métis,"Total, tous les niveaux de scolarité",,,,68.1
2023,Région des Prairies,"Total, 15 ans et plus",,Métis,Études secondaires partielles ou moins,,,,44.4
2023,Région des Prairies,"Total, 15 ans et plus",,Métis,Études secondaires complétées ou postsecondaires partielles,,,,69.4
2023,Région des Prairies,"Total, 15 ans et plus",,Métis,Études postsecondaires complétées,,,,77.9
2023,Région des Prairies,"Total, 15 ans et plus",,Population non autochtone,"Total, tous les niveaux de scolarité",,,,65.1
2023,Région des Prairies,"Total, 15 ans et plus",,Population non autochtone,Études secondaires partielles ou moins,,,,37.2
2023,Région des Prairies,"Total, 15 ans et plus",,Population non autochtone,Études secondaires complétées ou postsecondaires partielles,,,,62.6
2023,Région des Prairies,"Total, 15 ans et plus",,Population non autochtone,Études postsecondaires complétées,,,,72.3
2015,Canada,25 ans et plus,,Population totale,Études secondaires partielles ou moins,,,,31.5
2015,Canada,25 à 54 ans,,Population totale,Études secondaires partielles ou moins,,,,59.1
2015,Canada,25 ans et plus,,Population totale,Études secondaires complétées ou postsecondaires partielles,,,,58.1
2015,Canada,25 à 54 ans,,Population totale,Études secondaires complétées ou postsecondaires partielles,,,,75.9
2015,Canada,25 ans et plus,,Population totale,Études postsecondaires complétées,,,,71.5
2015,Canada,25 à 54 ans,,Population totale,Études postsecondaires complétées,,,,85.8
2015,Canada,25 ans et plus,,Population autochtone,"Total, tous les niveaux de scolarité",,,,56.2
2015,Canada,25 à 54 ans,,Population autochtone,"Total, tous les niveaux de scolarité",,,,67.2
2015,Canada,25 ans et plus,,Population autochtone,Études secondaires partielles ou moins,,,,31.6
2015,Canada,25 à 54 ans,,Population autochtone,Études secondaires partielles ou moins,,,,41.3
2015,Canada,25 ans et plus,,Population autochtone,Études secondaires complétées ou postsecondaires partielles,,,,56.6
2015,Canada,25 à 54 ans,,Population autochtone,Études secondaires complétées ou postsecondaires partielles,,,,64.5
2015,Canada,25 ans et plus,,Population autochtone,Études postsecondaires complétées,,,,68.1
2015,Canada,25 à 54 ans,,Population autochtone,Études postsecondaires complétées,,,,78.0
2015,Canada,25 ans et plus,,Premières Nation,"Total, tous les niveaux de scolarité",,,,52.8
2015,Canada,25 à 54 ans,,Premières Nation,"Total, tous les niveaux de scolarité",,,,62.3
2015,Canada,25 ans et plus,,Premières Nation,Études secondaires partielles ou moins,,,,29.8
2015,Canada,25 à 54 ans,,Premières Nation,Études secondaires partielles ou moins,,,,36.0
2015,Canada,25 ans et plus,,Premières Nation,Études secondaires complétées ou postsecondaires partielles,,,,51.3
2015,Canada,25 à 54 ans,,Premières Nation,Études secondaires complétées ou postsecondaires partielles,,,,58.3
2015,Canada,25 ans et plus,,Premières Nation,Études postsecondaires complétées,,,,66.9
2015,Canada,25 à 54 ans,,Premières Nation,Études postsecondaires complétées,,,,76.3
2015,Canada,25 ans et plus,,Métis,"Total, tous les niveaux de scolarité",,,,59.8
2015,Canada,25 à 54 ans,,Métis,"Total, tous les niveaux de scolarité",,,,73.0
2015,Canada,25 ans et plus,,Métis,Études secondaires partielles ou moins,,,,34.5
2015,Canada,25 à 54 ans,,Métis,Études secondaires partielles ou moins,,,,50.8
2015,Canada,25 ans et plus,,Métis,Études secondaires complétées ou postsecondaires partielles,,,,62.4
2015,Canada,25 à 54 ans,,Métis,Études secondaires complétées ou postsecondaires partielles,,,,72.3
2015,Canada,25 ans et plus,,Métis,Études postsecondaires complétées,,,,69.0
2015,Canada,25 à 54 ans,,Métis,Études postsecondaires complétées,,,,79.3
2015,Canada,25 ans et plus,,Population non autochtone,"Total, tous les niveaux de scolarité",,,,62.5
2015,Canada,25 à 54 ans,,Population non autochtone,"Total, tous les niveaux de scolarité",,,,81.9
2015,Canada,25 ans et plus,,Population non autochtone,Études secondaires partielles ou moins,,,,31.5
2015,Canada,25 à 54 ans,,Population non autochtone,Études secondaires partielles ou moins,,,,60.6
2015,Canada,25 ans et plus,,Population non autochtone,Études secondaires complétées ou postsecondaires partielles,,,,58.1
2015,Canada,25 à 54 ans,,Population non autochtone,Études secondaires complétées ou postsecondaires partielles,,,,76.5
2015,Canada,25 ans et plus,,Population non autochtone,Études postsecondaires complétées,,,,71.5
2015,Canada,25 à 54 ans,,Population non autochtone,Études postsecondaires complétées,,,,86.0
2015,Provinces de l'Est et du centre,25 ans et plus,,Population totale,Études secondaires partielles ou moins,,,,29.1
2015,Provinces de l'Est et du centre,25 à 54 ans,,Population totale,Études secondaires partielles ou moins,,,,56.7
2015,Provinces de l'Est et du centre,25 ans et plus,,Population totale,Études secondaires complétées ou postsecondaires partielles,,,,55.9
2015,Provinces de l'Est et du centre,25 à 54 ans,,Population totale,Études secondaires complétées ou postsecondaires partielles,,,,74.1
2015,Provinces de l'Est et du centre,25 ans et plus,,Population totale,Études postsecondaires complétées,,,,71.0
2015,Provinces de l'Est et du centre,25 à 54 ans,,Population totale,Études postsecondaires complétées,,,,85.7
2015,Provinces de l'Est et du centre,25 ans et plus,,Population autochtone,"Total, tous les niveaux de scolarité",,,,52.2
2015,Provinces de l'Est et du centre,25 à 54 ans,,Population autochtone,"Total, tous les niveaux de scolarité",,,,66.9
2015,Provinces de l'Est et du centre,25 ans et plus,,Population autochtone,Études secondaires partielles ou moins,,,,27.8
2015,Provinces de l'Est et du centre,25 à 54 ans,,Population autochtone,Études secondaires partielles ou moins,,,,39.3
2015,Provinces de l'Est et du centre,25 ans et plus,,Population autochtone,Études secondaires complétées ou postsecondaires partielles,,,,51.3
2015,Provinces de l'Est et du centre,25 à 54 ans,,Population autochtone,Études secondaires complétées ou postsecondaires partielles,,,,61.9
2015,Provinces de l'Est et du centre,25 ans et plus,,Population autochtone,Études postsecondaires complétées,,,,65.5
2015,Provinces de l'Est et du centre,25 à 54 ans,,Population autochtone,Études postsecondaires complétées,,,,78.4
2015,Provinces de l'Est et du centre,25 ans et plus,,Premières Nation,"Total, tous les niveaux de scolarité",,,,50.9
2015,Provinces de l'Est et du centre,25 à 54 ans,,Premières Nation,"Total, tous les niveaux de scolarité",,,,64.5
2015,Provinces de l'Est et du centre,25 ans et plus,,Premières Nation,Études secondaires partielles ou moins,,,,29.5
2015,Provinces de l'Est et du centre,25 à 54 ans,,Premières Nation,Études secondaires partielles ou moins,,,,39.6
2015,Provinces de l'Est et du centre,25 ans et plus,,Premières Nation,Études secondaires complétées ou postsecondaires partielles,,,,47.7
2015,Provinces de l'Est et du centre,25 à 54 ans,,Premières Nation,Études secondaires complétées ou postsecondaires partielles,,,,57.0
2015,Provinces de l'Est et du centre,25 ans et plus,,Premières Nation,Études postsecondaires complétées,,,,65.2
2015,Provinces de l'Est et du centre,25 à 54 ans,,Premières Nation,Études postsecondaires complétées,,,,78.1
2015,Provinces de l'Est et du centre,25 ans et plus,,Métis,"Total, tous les niveaux de scolarité",,,,54.5
2015,Provinces de l'Est et du centre,25 à 54 ans,,Métis,"Total, tous les niveaux de scolarité",,,,71.2
2015,Provinces de l'Est et du centre,25 ans et plus,,Métis,Études secondaires partielles ou moins,,,,27.1
2015,Provinces de l'Est et du centre,25 à 54 ans,,Métis,Études secondaires partielles ou moins,,,,43.6
2015,Provinces de l'Est et du centre,25 ans et plus,,Métis,Études secondaires complétées ou postsecondaires partielles,,,,56.4
2015,Provinces de l'Est et du centre,25 à 54 ans,,Métis,Études secondaires complétées ou postsecondaires partielles,,,,70.0
2015,Provinces de l'Est et du centre,25 ans et plus,,Métis,Études postsecondaires complétées,,,,65.7
2015,Provinces de l'Est et du centre,25 à 54 ans,,Métis,Études postsecondaires complétées,,,,78.1
2015,Provinces de l'Est et du centre,25 ans et plus,,Population non autochtone,"Total, tous les niveaux de scolarité",,,,61.1
2015,Provinces de l'Est et du centre,25 à 54 ans,,Population non autochtone,"Total, tous les niveaux de scolarité",,,,81.2
2015,Provinces de l'Est et du centre,25 ans et plus,,Population non autochtone,Études secondaires partielles ou moins,,,,29.2
2015,Provinces de l'Est et du centre,25 à 54 ans,,Population non autochtone,Études secondaires partielles ou moins,,,,57.5
2015,Provinces de l'Est et du centre,25 ans et plus,,Population non autochtone,Études secondaires complétées ou postsecondaires partielles,,,,56.0
2015,Provinces de l'Est et du centre,25 à 54 ans,,Population non autochtone,Études secondaires complétées ou postsecondaires partielles,,,,74.5
2015,Provinces de l'Est et du centre,25 ans et plus,,Population non autochtone,Études postsecondaires complétées,,,,71.1
2015,Provinces de l'Est et du centre,25 à 54 ans,,Population non autochtone,Études postsecondaires complétées,,,,85.9
2015,Provinces de l'Ouest,25 ans et plus,,Population totale,Études secondaires partielles ou moins,,,,38.2
2015,Provinces de l'Ouest,25 à 54 ans,,Population totale,Études secondaires partielles ou moins,,,,64.5
2015,Provinces de l'Ouest,25 ans et plus,,Population totale,Études secondaires complétées ou postsecondaires partielles,,,,62.1
