Year,Géographie,Niveau de scolarité,Genre,Groupe d'âge,Caractéristiques de la population,GeoCode,Value
2018,Nouveau-Brunswick,Enseignement tertiaire de cycle court,Total - Genre,45 à 54 ans,Population totale,13,33.0
2018,Nouveau-Brunswick,Enseignement tertiaire de cycle court,Hommes+,45 à 54 ans,Population totale,13,28.0
2018,Nouveau-Brunswick,Enseignement tertiaire de cycle court,Femmes+,45 à 54 ans,Population totale,13,38.0
2018,Nouveau-Brunswick,Enseignement tertiaire de cycle court,Total - Genre,55 à 64 ans,Population totale,13,25.0
2018,Nouveau-Brunswick,Enseignement tertiaire de cycle court,Hommes+,55 à 64 ans,Population totale,13,21.0
2018,Nouveau-Brunswick,Enseignement tertiaire de cycle court,Femmes+,55 à 64 ans,Population totale,13,30.0
2018,Nouveau-Brunswick,Baccalauréat,Total - Genre,"Total, 25 à 64 ans",Population totale,13,16.0
2018,Nouveau-Brunswick,Baccalauréat,Hommes+,"Total, 25 à 64 ans",Population totale,13,13.0
2018,Nouveau-Brunswick,Baccalauréat,Femmes+,"Total, 25 à 64 ans",Population totale,13,19.0
2018,Nouveau-Brunswick,Baccalauréat,Total - Genre,25 à 34 ans,Population totale,13,21.0
2018,Nouveau-Brunswick,Baccalauréat,Hommes+,25 à 34 ans,Population totale,13,17.0
2018,Nouveau-Brunswick,Baccalauréat,Femmes+,25 à 34 ans,Population totale,13,25.0
2018,Nouveau-Brunswick,Baccalauréat,Total - Genre,30 à 34 ans,Population totale,13,23.0
2018,Nouveau-Brunswick,Baccalauréat,Hommes+,30 à 34 ans,Population totale,13,16.0
2018,Nouveau-Brunswick,Baccalauréat,Femmes+,30 à 34 ans,Population totale,13,29.0
2018,Nouveau-Brunswick,Baccalauréat,Total - Genre,35 à 44 ans,Population totale,13,20.0
2018,Nouveau-Brunswick,Baccalauréat,Hommes+,35 à 44 ans,Population totale,13,14.0
2018,Nouveau-Brunswick,Baccalauréat,Femmes+,35 à 44 ans,Population totale,13,26.0
2018,Nouveau-Brunswick,Baccalauréat,Total - Genre,45 à 54 ans,Population totale,13,16.0
2018,Nouveau-Brunswick,Baccalauréat,Hommes+,45 à 54 ans,Population totale,13,13.0
2018,Nouveau-Brunswick,Baccalauréat,Femmes+,45 à 54 ans,Population totale,13,19.0
2018,Nouveau-Brunswick,Baccalauréat,Total - Genre,55 à 64 ans,Population totale,13,10.0
2018,Nouveau-Brunswick,Baccalauréat,Hommes+,55 à 64 ans,Population totale,13,9.0
2018,Nouveau-Brunswick,Baccalauréat,Femmes+,55 à 64 ans,Population totale,13,10.0
2018,Nouveau-Brunswick,Maîtrise ou doctorat,Total - Genre,"Total, 25 à 64 ans",Population totale,13,6.0
2018,Nouveau-Brunswick,Maîtrise ou doctorat,Hommes+,"Total, 25 à 64 ans",Population totale,13,6.0
2018,Nouveau-Brunswick,Maîtrise ou doctorat,Femmes+,"Total, 25 à 64 ans",Population totale,13,7.0
2018,Nouveau-Brunswick,Maîtrise ou doctorat,Total - Genre,25 à 34 ans,Population totale,13,7.0
2018,Nouveau-Brunswick,Maîtrise ou doctorat,Hommes+,25 à 34 ans,Population totale,13,6.0
2018,Nouveau-Brunswick,Maîtrise ou doctorat,Femmes+,25 à 34 ans,Population totale,13,9.0
2018,Nouveau-Brunswick,Maîtrise ou doctorat,Total - Genre,30 à 34 ans,Population totale,13,8.0
2018,Nouveau-Brunswick,Maîtrise ou doctorat,Hommes+,30 à 34 ans,Population totale,13,5.0
2018,Nouveau-Brunswick,Maîtrise ou doctorat,Femmes+,30 à 34 ans,Population totale,13,11.0
2018,Nouveau-Brunswick,Maîtrise ou doctorat,Total - Genre,35 à 44 ans,Population totale,13,7.0
2018,Nouveau-Brunswick,Maîtrise ou doctorat,Hommes+,35 à 44 ans,Population totale,13,6.0
2018,Nouveau-Brunswick,Maîtrise ou doctorat,Femmes+,35 à 44 ans,Population totale,13,7.0
2018,Nouveau-Brunswick,Maîtrise ou doctorat,Total - Genre,45 à 54 ans,Population totale,13,7.0
2018,Nouveau-Brunswick,Maîtrise ou doctorat,Hommes+,45 à 54 ans,Population totale,13,7.0
2018,Nouveau-Brunswick,Maîtrise ou doctorat,Femmes+,45 à 54 ans,Population totale,13,7.0
2018,Nouveau-Brunswick,Maîtrise ou doctorat,Total - Genre,55 à 64 ans,Population totale,13,5.0
2018,Nouveau-Brunswick,Maîtrise ou doctorat,Hommes+,55 à 64 ans,Population totale,13,4.0
2018,Nouveau-Brunswick,Maîtrise ou doctorat,Femmes+,55 à 64 ans,Population totale,13,5.0
2018,Québec,Études tertiaires,Total - Genre,"Total, 25 à 64 ans",Population totale,24,54.0
2018,Québec,Études tertiaires,Hommes+,"Total, 25 à 64 ans",Population totale,24,48.0
2018,Québec,Études tertiaires,Femmes+,"Total, 25 à 64 ans",Population totale,24,59.0
2018,Québec,Études tertiaires,Total - Genre,25 à 34 ans,Population totale,24,58.0
2018,Québec,Études tertiaires,Hommes+,25 à 34 ans,Population totale,24,48.0
2018,Québec,Études tertiaires,Femmes+,25 à 34 ans,Population totale,24,67.0
2018,Québec,Études tertiaires,Total - Genre,30 à 34 ans,Population totale,24,58.0
2018,Québec,Études tertiaires,Hommes+,30 à 34 ans,Population totale,24,48.0
2018,Québec,Études tertiaires,Femmes+,30 à 34 ans,Population totale,24,67.0
2018,Québec,Études tertiaires,Total - Genre,35 à 44 ans,Population totale,24,61.0
2018,Québec,Études tertiaires,Hommes+,35 à 44 ans,Population totale,24,52.0
2018,Québec,Études tertiaires,Femmes+,35 à 44 ans,Population totale,24,69.0
2018,Québec,Études tertiaires,Total - Genre,45 à 54 ans,Population totale,24,54.0
2018,Québec,Études tertiaires,Hommes+,45 à 54 ans,Population totale,24,50.0
2018,Québec,Études tertiaires,Femmes+,45 à 54 ans,Population totale,24,58.0
2018,Québec,Études tertiaires,Total - Genre,55 à 64 ans,Population totale,24,43.0
2018,Québec,Études tertiaires,Hommes+,55 à 64 ans,Population totale,24,41.0
2018,Québec,Études tertiaires,Femmes+,55 à 64 ans,Population totale,24,45.0
2018,Québec,Enseignement tertiaire de cycle court,Total - Genre,"Total, 25 à 64 ans",Population totale,24,25.0
2018,Québec,Enseignement tertiaire de cycle court,Hommes+,"Total, 25 à 64 ans",Population totale,24,22.0
2018,Québec,Enseignement tertiaire de cycle court,Femmes+,"Total, 25 à 64 ans",Population totale,24,28.0
2018,Québec,Enseignement tertiaire de cycle court,Total - Genre,25 à 34 ans,Population totale,24,23.0
2018,Québec,Enseignement tertiaire de cycle court,Hommes+,25 à 34 ans,Population totale,24,20.0
2018,Québec,Enseignement tertiaire de cycle court,Femmes+,25 à 34 ans,Population totale,24,26.0
2018,Québec,Enseignement tertiaire de cycle court,Total - Genre,30 à 34 ans,Population totale,24,22.0
2018,Québec,Enseignement tertiaire de cycle court,Hommes+,30 à 34 ans,Population totale,24,18.0
2018,Québec,Enseignement tertiaire de cycle court,Femmes+,30 à 34 ans,Population totale,24,26.0
2018,Québec,Enseignement tertiaire de cycle court,Total - Genre,35 à 44 ans,Population totale,24,26.0
2018,Québec,Enseignement tertiaire de cycle court,Hommes+,35 à 44 ans,Population totale,24,23.0
2018,Québec,Enseignement tertiaire de cycle court,Femmes+,35 à 44 ans,Population totale,24,30.0
2018,Québec,Enseignement tertiaire de cycle court,Total - Genre,45 à 54 ans,Population totale,24,27.0
2018,Québec,Enseignement tertiaire de cycle court,Hommes+,45 à 54 ans,Population totale,24,24.0
2018,Québec,Enseignement tertiaire de cycle court,Femmes+,45 à 54 ans,Population totale,24,30.0
2018,Québec,Enseignement tertiaire de cycle court,Total - Genre,55 à 64 ans,Population totale,24,23.0
2018,Québec,Enseignement tertiaire de cycle court,Hommes+,55 à 64 ans,Population totale,24,21.0
2018,Québec,Enseignement tertiaire de cycle court,Femmes+,55 à 64 ans,Population totale,24,25.0
2018,Québec,Baccalauréat,Total - Genre,"Total, 25 à 64 ans",Population totale,24,19.0
2018,Québec,Baccalauréat,Hommes+,"Total, 25 à 64 ans",Population totale,24,17.0
2018,Québec,Baccalauréat,Femmes+,"Total, 25 à 64 ans",Population totale,24,22.0
2018,Québec,Baccalauréat,Total - Genre,25 à 34 ans,Population totale,24,24.0
2018,Québec,Baccalauréat,Hommes+,25 à 34 ans,Population totale,24,20.0
2018,Québec,Baccalauréat,Femmes+,25 à 34 ans,Population totale,24,28.0
2018,Québec,Baccalauréat,Total - Genre,30 à 34 ans,Population totale,24,24.0
2018,Québec,Baccalauréat,Hommes+,30 à 34 ans,Population totale,24,21.0
2018,Québec,Baccalauréat,Femmes+,30 à 34 ans,Population totale,24,26.0
2018,Québec,Baccalauréat,Total - Genre,35 à 44 ans,Population totale,24,22.0
2018,Québec,Baccalauréat,Hommes+,35 à 44 ans,Population totale,24,18.0
2018,Québec,Baccalauréat,Femmes+,35 à 44 ans,Population totale,24,27.0
2018,Québec,Baccalauréat,Total - Genre,45 à 54 ans,Population totale,24,19.0
2018,Québec,Baccalauréat,Hommes+,45 à 54 ans,Population totale,24,18.0
2018,Québec,Baccalauréat,Femmes+,45 à 54 ans,Population totale,24,20.0
2018,Québec,Baccalauréat,Total - Genre,55 à 64 ans,Population totale,24,14.0
2018,Québec,Baccalauréat,Hommes+,55 à 64 ans,Population totale,24,14.0
2018,Québec,Baccalauréat,Femmes+,55 à 64 ans,Population totale,24,14.0
2018,Québec,Maîtrise ou doctorat,Total - Genre,"Total, 25 à 64 ans",Population totale,24,9.0
2018,Québec,Maîtrise ou doctorat,Hommes+,"Total, 25 à 64 ans",Population totale,24,8.0
2018,Québec,Maîtrise ou doctorat,Femmes+,"Total, 25 à 64 ans",Population totale,24,10.0
2018,Québec,Maîtrise ou doctorat,Total - Genre,25 à 34 ans,Population totale,24,11.0
2018,Québec,Maîtrise ou doctorat,Hommes+,25 à 34 ans,Population totale,24,8.0
2018,Québec,Maîtrise ou doctorat,Femmes+,25 à 34 ans,Population totale,24,14.0
2018,Québec,Maîtrise ou doctorat,Total - Genre,30 à 34 ans,Population totale,24,12.0
2018,Québec,Maîtrise ou doctorat,Hommes+,30 à 34 ans,Population totale,24,9.0
2018,Québec,Maîtrise ou doctorat,Femmes+,30 à 34 ans,Population totale,24,15.0
2018,Québec,Maîtrise ou doctorat,Total - Genre,35 à 44 ans,Population totale,24,12.0
2018,Québec,Maîtrise ou doctorat,Hommes+,35 à 44 ans,Population totale,24,11.0
2018,Québec,Maîtrise ou doctorat,Femmes+,35 à 44 ans,Population totale,24,13.0
2018,Québec,Maîtrise ou doctorat,Total - Genre,45 à 54 ans,Population totale,24,8.0
2018,Québec,Maîtrise ou doctorat,Hommes+,45 à 54 ans,Population totale,24,8.0
2018,Québec,Maîtrise ou doctorat,Femmes+,45 à 54 ans,Population totale,24,8.0
2018,Québec,Maîtrise ou doctorat,Total - Genre,55 à 64 ans,Population totale,24,6.0
2018,Québec,Maîtrise ou doctorat,Hommes+,55 à 64 ans,Population totale,24,7.0
2018,Québec,Maîtrise ou doctorat,Femmes+,55 à 64 ans,Population totale,24,6.0
2018,Ontario,Études tertiaires,Total - Genre,"Total, 25 à 64 ans",Population totale,35,64.0
2018,Ontario,Études tertiaires,Hommes+,"Total, 25 à 64 ans",Population totale,35,59.0
2018,Ontario,Études tertiaires,Femmes+,"Total, 25 à 64 ans",Population totale,35,69.0
2018,Ontario,Études tertiaires,Total - Genre,25 à 34 ans,Population totale,35,69.0
2018,Ontario,Études tertiaires,Hommes+,25 à 34 ans,Population totale,35,62.0
2018,Ontario,Études tertiaires,Femmes+,25 à 34 ans,Population totale,35,76.0
2018,Ontario,Études tertiaires,Total - Genre,30 à 34 ans,Population totale,35,69.0
2018,Ontario,Études tertiaires,Hommes+,30 à 34 ans,Population totale,35,64.0
2018,Ontario,Études tertiaires,Femmes+,30 à 34 ans,Population totale,35,75.0
2018,Ontario,Études tertiaires,Total - Genre,35 à 44 ans,Population totale,35,69.0
2018,Ontario,Études tertiaires,Hommes+,35 à 44 ans,Population totale,35,63.0
2018,Ontario,Études tertiaires,Femmes+,35 à 44 ans,Population totale,35,75.0
2018,Ontario,Études tertiaires,Total - Genre,45 à 54 ans,Population totale,35,64.0
2018,Ontario,Études tertiaires,Hommes+,45 à 54 ans,Population totale,35,60.0
2018,Ontario,Études tertiaires,Femmes+,45 à 54 ans,Population totale,35,68.0
2018,Ontario,Études tertiaires,Total - Genre,55 à 64 ans,Population totale,35,53.0
2018,Ontario,Études tertiaires,Hommes+,55 à 64 ans,Population totale,35,50.0
2018,Ontario,Études tertiaires,Femmes+,55 à 64 ans,Population totale,35,56.0
2018,Ontario,Enseignement tertiaire de cycle court,Total - Genre,"Total, 25 à 64 ans",Population totale,35,29.0
2018,Ontario,Enseignement tertiaire de cycle court,Hommes+,"Total, 25 à 64 ans",Population totale,35,25.0
2018,Ontario,Enseignement tertiaire de cycle court,Femmes+,"Total, 25 à 64 ans",Population totale,35,32.0
2018,Ontario,Enseignement tertiaire de cycle court,Total - Genre,25 à 34 ans,Population totale,35,28.0
2018,Ontario,Enseignement tertiaire de cycle court,Hommes+,25 à 34 ans,Population totale,35,26.0
2018,Ontario,Enseignement tertiaire de cycle court,Femmes+,25 à 34 ans,Population totale,35,30.0
2018,Ontario,Enseignement tertiaire de cycle court,Total - Genre,30 à 34 ans,Population totale,35,29.0
2018,Ontario,Enseignement tertiaire de cycle court,Hommes+,30 à 34 ans,Population totale,35,28.0
2018,Ontario,Enseignement tertiaire de cycle court,Femmes+,30 à 34 ans,Population totale,35,30.0
2018,Ontario,Enseignement tertiaire de cycle court,Total - Genre,35 à 44 ans,Population totale,35,30.0
2018,Ontario,Enseignement tertiaire de cycle court,Hommes+,35 à 44 ans,Population totale,35,27.0
2018,Ontario,Enseignement tertiaire de cycle court,Femmes+,35 à 44 ans,Population totale,35,33.0
2018,Ontario,Enseignement tertiaire de cycle court,Total - Genre,45 à 54 ans,Population totale,35,30.0
2018,Ontario,Enseignement tertiaire de cycle court,Hommes+,45 à 54 ans,Population totale,35,25.0
2018,Ontario,Enseignement tertiaire de cycle court,Femmes+,45 à 54 ans,Population totale,35,34.0
2018,Ontario,Enseignement tertiaire de cycle court,Total - Genre,55 à 64 ans,Population totale,35,27.0
2018,Ontario,Enseignement tertiaire de cycle court,Hommes+,55 à 64 ans,Population totale,35,23.0
2018,Ontario,Enseignement tertiaire de cycle court,Femmes+,55 à 64 ans,Population totale,35,30.0
2018,Ontario,Baccalauréat,Total - Genre,"Total, 25 à 64 ans",Population totale,35,23.0
2018,Ontario,Baccalauréat,Hommes+,"Total, 25 à 64 ans",Population totale,35,21.0
2018,Ontario,Baccalauréat,Femmes+,"Total, 25 à 64 ans",Population totale,35,25.0
2018,Ontario,Baccalauréat,Total - Genre,25 à 34 ans,Population totale,35,28.0
2018,Ontario,Baccalauréat,Hommes+,25 à 34 ans,Population totale,35,24.0
2018,Ontario,Baccalauréat,Femmes+,25 à 34 ans,Population totale,35,32.0
2018,Ontario,Baccalauréat,Total - Genre,30 à 34 ans,Population totale,35,27.0
2018,Ontario,Baccalauréat,Hommes+,30 à 34 ans,Population totale,35,23.0
2018,Ontario,Baccalauréat,Femmes+,30 à 34 ans,Population totale,35,30.0
2018,Ontario,Baccalauréat,Total - Genre,35 à 44 ans,Population totale,35,25.0
2018,Ontario,Baccalauréat,Hommes+,35 à 44 ans,Population totale,35,22.0
2018,Ontario,Baccalauréat,Femmes+,35 à 44 ans,Population totale,35,28.0
2018,Ontario,Baccalauréat,Total - Genre,45 à 54 ans,Population totale,35,22.0
2018,Ontario,Baccalauréat,Hommes+,45 à 54 ans,Population totale,35,22.0
2018,Ontario,Baccalauréat,Femmes+,45 à 54 ans,Population totale,35,23.0
2018,Ontario,Baccalauréat,Total - Genre,55 à 64 ans,Population totale,35,17.0
2018,Ontario,Baccalauréat,Hommes+,55 à 64 ans,Population totale,35,17.0
2018,Ontario,Baccalauréat,Femmes+,55 à 64 ans,Population totale,35,17.0
2018,Ontario,Maîtrise ou doctorat,Total - Genre,"Total, 25 à 64 ans",Population totale,35,12.0
2018,Ontario,Maîtrise ou doctorat,Hommes+,"Total, 25 à 64 ans",Population totale,35,12.0
2018,Ontario,Maîtrise ou doctorat,Femmes+,"Total, 25 à 64 ans",Population totale,35,12.0
2018,Ontario,Maîtrise ou doctorat,Total - Genre,25 à 34 ans,Population totale,35,13.0
2018,Ontario,Maîtrise ou doctorat,Hommes+,25 à 34 ans,Population totale,35,11.0
2018,Ontario,Maîtrise ou doctorat,Femmes+,25 à 34 ans,Population totale,35,14.0
2018,Ontario,Maîtrise ou doctorat,Total - Genre,30 à 34 ans,Population totale,35,14.0
2018,Ontario,Maîtrise ou doctorat,Hommes+,30 à 34 ans,Population totale,35,12.0
2018,Ontario,Maîtrise ou doctorat,Femmes+,30 à 34 ans,Population totale,35,15.0
2018,Ontario,Maîtrise ou doctorat,Total - Genre,35 à 44 ans,Population totale,35,14.0
2018,Ontario,Maîtrise ou doctorat,Hommes+,35 à 44 ans,Population totale,35,13.0
2018,Ontario,Maîtrise ou doctorat,Femmes+,35 à 44 ans,Population totale,35,15.0
2018,Ontario,Maîtrise ou doctorat,Total - Genre,45 à 54 ans,Population totale,35,12.0
2018,Ontario,Maîtrise ou doctorat,Hommes+,45 à 54 ans,Population totale,35,13.0
2018,Ontario,Maîtrise ou doctorat,Femmes+,45 à 54 ans,Population totale,35,12.0
2018,Ontario,Maîtrise ou doctorat,Total - Genre,55 à 64 ans,Population totale,35,9.0
2018,Ontario,Maîtrise ou doctorat,Hommes+,55 à 64 ans,Population totale,35,10.0
2018,Ontario,Maîtrise ou doctorat,Femmes+,55 à 64 ans,Population totale,35,8.0
2018,Manitoba,Études tertiaires,Total - Genre,"Total, 25 à 64 ans",Population totale,46,53.0
2018,Manitoba,Études tertiaires,Hommes+,"Total, 25 à 64 ans",Population totale,46,46.0
2018,Manitoba,Études tertiaires,Femmes+,"Total, 25 à 64 ans",Population totale,46,59.0
2018,Manitoba,Études tertiaires,Total - Genre,25 à 34 ans,Population totale,46,54.0
2018,Manitoba,Études tertiaires,Hommes+,25 à 34 ans,Population totale,46,48.0
2018,Manitoba,Études tertiaires,Femmes+,25 à 34 ans,Population totale,46,61.0
2018,Manitoba,Études tertiaires,Total - Genre,30 à 34 ans,Population totale,46,58.0
2018,Manitoba,Études tertiaires,Hommes+,30 à 34 ans,Population totale,46,51.0
2018,Manitoba,Études tertiaires,Femmes+,30 à 34 ans,Population totale,46,65.0
2018,Manitoba,Études tertiaires,Total - Genre,35 à 44 ans,Population totale,46,59.0
2018,Manitoba,Études tertiaires,Hommes+,35 à 44 ans,Population totale,46,51.0
2018,Manitoba,Études tertiaires,Femmes+,35 à 44 ans,Population totale,46,67.0
2018,Manitoba,Études tertiaires,Total - Genre,45 à 54 ans,Population totale,46,52.0
2018,Manitoba,Études tertiaires,Hommes+,45 à 54 ans,Population totale,46,45.0
2018,Manitoba,Études tertiaires,Femmes+,45 à 54 ans,Population totale,46,58.0
2018,Manitoba,Études tertiaires,Total - Genre,55 à 64 ans,Population totale,46,46.0
2018,Manitoba,Études tertiaires,Hommes+,55 à 64 ans,Population totale,46,42.0
2018,Manitoba,Études tertiaires,Femmes+,55 à 64 ans,Population totale,46,51.0
2018,Manitoba,Enseignement tertiaire de cycle court,Total - Genre,"Total, 25 à 64 ans",Population totale,46,25.0
2018,Manitoba,Enseignement tertiaire de cycle court,Hommes+,"Total, 25 à 64 ans",Population totale,46,21.0
2018,Manitoba,Enseignement tertiaire de cycle court,Femmes+,"Total, 25 à 64 ans",Population totale,46,28.0
2018,Manitoba,Enseignement tertiaire de cycle court,Total - Genre,25 à 34 ans,Population totale,46,22.0
2018,Manitoba,Enseignement tertiaire de cycle court,Hommes+,25 à 34 ans,Population totale,46,20.0
2018,Manitoba,Enseignement tertiaire de cycle court,Femmes+,25 à 34 ans,Population totale,46,23.0
2018,Manitoba,Enseignement tertiaire de cycle court,Total - Genre,30 à 34 ans,Population totale,46,22.0
2018,Manitoba,Enseignement tertiaire de cycle court,Hommes+,30 à 34 ans,Population totale,46,20.0
2018,Manitoba,Enseignement tertiaire de cycle court,Femmes+,30 à 34 ans,Population totale,46,25.0
2018,Manitoba,Enseignement tertiaire de cycle court,Total - Genre,35 à 44 ans,Population totale,46,26.0
2018,Manitoba,Enseignement tertiaire de cycle court,Hommes+,35 à 44 ans,Population totale,46,22.0
2018,Manitoba,Enseignement tertiaire de cycle court,Femmes+,35 à 44 ans,Population totale,46,31.0
2018,Manitoba,Enseignement tertiaire de cycle court,Total - Genre,45 à 54 ans,Population totale,46,27.0
2018,Manitoba,Enseignement tertiaire de cycle court,Hommes+,45 à 54 ans,Population totale,46,22.0
2018,Manitoba,Enseignement tertiaire de cycle court,Femmes+,45 à 54 ans,Population totale,46,31.0
2018,Manitoba,Enseignement tertiaire de cycle court,Total - Genre,55 à 64 ans,Population totale,46,25.0
2018,Manitoba,Enseignement tertiaire de cycle court,Hommes+,55 à 64 ans,Population totale,46,21.0
2018,Manitoba,Enseignement tertiaire de cycle court,Femmes+,55 à 64 ans,Population totale,46,29.0
2018,Manitoba,Baccalauréat,Total - Genre,"Total, 25 à 64 ans",Population totale,46,20.0
