Year,Géographie,Groupe d'âge,Sexe,Type de famille économique,GeoCode,Value
2017,Provinces des Prairies,18 à 64 ans,Femme,Personnes dans les familles économiques,,7.6
2017,Provinces des Prairies,Total,Les deux sexes,Personnes hors famille économique,,23.2
2017,Provinces des Prairies,Total,Homme,Personnes hors famille économique,,22.4
2017,Provinces des Prairies,Total,Femme,Personnes hors famille économique,,24.0
2017,Provinces des Prairies,65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,,8.3
2017,Provinces des Prairies,65 ans et plus,Homme,Personnes âgées hors famille économique,,9.1
2017,Provinces des Prairies,65 ans et plus,Femme,Personnes âgées hors famille économique,,7.9
2017,Provinces des Prairies,,Les deux sexes,Personnes non âgées hors famille économique,,28.6
2017,Provinces des Prairies,,Homme,Personnes non âgées hors famille économique,,25.2
2017,Provinces des Prairies,,Femme,Personnes non âgées hors famille économique,,32.9
2018,Provinces des Prairies,Total,Les deux sexes,Total,,9.6
2018,Provinces des Prairies,Moins de 18 ans,Les deux sexes,Total,,10.1
2018,Provinces des Prairies,18 à 64 ans,Les deux sexes,Total,,10.6
2018,Provinces des Prairies,65 ans et plus,Les deux sexes,Total,,4.2
2018,Provinces des Prairies,Total,Homme,Total,,9.6
2018,Provinces des Prairies,Moins de 18 ans,Homme,Total,,10.5
2018,Provinces des Prairies,18 à 64 ans,Homme,Total,,10.6
2018,Provinces des Prairies,65 ans et plus,Homme,Total,,3.1
2018,Provinces des Prairies,Total,Femme,Total,,9.6
2018,Provinces des Prairies,Moins de 18 ans,Femme,Total,,9.7
2018,Provinces des Prairies,18 à 64 ans,Femme,Total,,10.6
2018,Provinces des Prairies,65 ans et plus,Femme,Total,,5.2
2018,Provinces des Prairies,Total,Les deux sexes,Personnes dans les familles économiques,,6.9
2018,Provinces des Prairies,Total,Homme,Personnes dans les familles économiques,,6.6
2018,Provinces des Prairies,Total,Femme,Personnes dans les familles économiques,,7.2
2018,Provinces des Prairies,65 ans et plus,Les deux sexes,Personnes âgées dans les familles économiques,,2.8
2018,Provinces des Prairies,65 ans et plus,Homme,Personnes âgées dans les familles économiques,,2.3
2018,Provinces des Prairies,65 ans et plus,Femme,Personnes âgées dans les familles économiques,,3.3
2018,Provinces des Prairies,Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,,9.9
2018,Provinces des Prairies,Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,,7.8
2018,Provinces des Prairies,Moins de 18 ans,Les deux sexes,Personnes dans les familles monoparentales ayant une femme à leur tête,,33.0
2018,Provinces des Prairies,Moins de 18 ans,Les deux sexes,Personnes dans l'ensemble des autres familles économiques,,8.5
2018,Provinces des Prairies,18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,,6.4
2018,Provinces des Prairies,18 à 64 ans,Homme,Personnes dans les familles économiques,,5.9
2018,Provinces des Prairies,18 à 64 ans,Femme,Personnes dans les familles économiques,,6.9
2018,Provinces des Prairies,Total,Les deux sexes,Personnes hors famille économique,,25.2
2018,Provinces des Prairies,Total,Homme,Personnes hors famille économique,,25.6
2018,Provinces des Prairies,Total,Femme,Personnes hors famille économique,,24.7
2018,Provinces des Prairies,65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,,8.1
2018,Provinces des Prairies,65 ans et plus,Homme,Personnes âgées hors famille économique,,6.6
2018,Provinces des Prairies,65 ans et plus,Femme,Personnes âgées hors famille économique,,8.8
2018,Provinces des Prairies,,Les deux sexes,Personnes non âgées hors famille économique,,30.9
2018,Provinces des Prairies,,Homme,Personnes non âgées hors famille économique,,29.1
2018,Provinces des Prairies,,Femme,Personnes non âgées hors famille économique,,33.6
2019,Provinces des Prairies,Total,Les deux sexes,Total,,9.1
2019,Provinces des Prairies,Moins de 18 ans,Les deux sexes,Total,,9.2
2019,Provinces des Prairies,18 à 64 ans,Les deux sexes,Total,,10.2
2019,Provinces des Prairies,65 ans et plus,Les deux sexes,Total,,4.4
2019,Provinces des Prairies,Total,Homme,Total,,9.3
2019,Provinces des Prairies,Moins de 18 ans,Homme,Total,,9.7
2019,Provinces des Prairies,18 à 64 ans,Homme,Total,,10.1
2019,Provinces des Prairies,65 ans et plus,Homme,Total,,5.0
2019,Provinces des Prairies,Total,Femme,Total,,8.9
2019,Provinces des Prairies,Moins de 18 ans,Femme,Total,,8.6
2019,Provinces des Prairies,18 à 64 ans,Femme,Total,,10.2
2019,Provinces des Prairies,65 ans et plus,Femme,Total,,3.9
2019,Provinces des Prairies,Total,Les deux sexes,Personnes dans les familles économiques,,6.6
2019,Provinces des Prairies,Total,Homme,Personnes dans les familles économiques,,6.5
2019,Provinces des Prairies,Total,Femme,Personnes dans les familles économiques,,6.7
2019,Provinces des Prairies,65 ans et plus,Les deux sexes,Personnes âgées dans les familles économiques,,2.9
2019,Provinces des Prairies,65 ans et plus,Homme,Personnes âgées dans les familles économiques,,3.7
2019,Provinces des Prairies,65 ans et plus,Femme,Personnes âgées dans les familles économiques,,2.1
2019,Provinces des Prairies,Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,,8.9
2019,Provinces des Prairies,Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,,6.9
2019,Provinces des Prairies,Moins de 18 ans,Les deux sexes,Personnes dans les familles monoparentales ayant une femme à leur tête,,33.2
2019,Provinces des Prairies,Moins de 18 ans,Les deux sexes,Personnes dans l'ensemble des autres familles économiques,,6.3
2019,Provinces des Prairies,18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,,6.3
2019,Provinces des Prairies,18 à 64 ans,Homme,Personnes dans les familles économiques,,5.8
2019,Provinces des Prairies,18 à 64 ans,Femme,Personnes dans les familles économiques,,6.8
2019,Provinces des Prairies,Total,Les deux sexes,Personnes hors famille économique,,24.1
2019,Provinces des Prairies,Total,Homme,Personnes hors famille économique,,26.3
2019,Provinces des Prairies,Total,Femme,Personnes hors famille économique,,21.8
2019,Provinces des Prairies,65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,,8.5
2019,Provinces des Prairies,65 ans et plus,Homme,Personnes âgées hors famille économique,,11.5
2019,Provinces des Prairies,65 ans et plus,Femme,Personnes âgées hors famille économique,,7.3
2019,Provinces des Prairies,,Les deux sexes,Personnes non âgées hors famille économique,,29.4
2019,Provinces des Prairies,,Homme,Personnes non âgées hors famille économique,,29.0
2019,Provinces des Prairies,,Femme,Personnes non âgées hors famille économique,,30.0
2020,Provinces des Prairies,Total,Les deux sexes,Total,,6.0
2020,Provinces des Prairies,Moins de 18 ans,Les deux sexes,Total,,5.0
2020,Provinces des Prairies,18 à 64 ans,Les deux sexes,Total,,7.0
2020,Provinces des Prairies,65 ans et plus,Les deux sexes,Total,,2.8
2020,Provinces des Prairies,Total,Homme,Total,,6.1
2020,Provinces des Prairies,Moins de 18 ans,Homme,Total,,5.4
2020,Provinces des Prairies,18 à 64 ans,Homme,Total,,7.2
2020,Provinces des Prairies,65 ans et plus,Homme,Total,,2.2
2020,Provinces des Prairies,Total,Femme,Total,,5.8
2020,Provinces des Prairies,Moins de 18 ans,Femme,Total,,4.6
2020,Provinces des Prairies,18 à 64 ans,Femme,Total,,6.9
2020,Provinces des Prairies,65 ans et plus,Femme,Total,,3.3
2020,Provinces des Prairies,Total,Les deux sexes,Personnes dans les familles économiques,,3.7
2020,Provinces des Prairies,Total,Homme,Personnes dans les familles économiques,,3.6
2020,Provinces des Prairies,Total,Femme,Personnes dans les familles économiques,,3.8
2020,Provinces des Prairies,65 ans et plus,Les deux sexes,Personnes âgées dans les familles économiques,,1.1
2020,Provinces des Prairies,65 ans et plus,Homme,Personnes âgées dans les familles économiques,,1.1
2020,Provinces des Prairies,65 ans et plus,Femme,Personnes âgées dans les familles économiques,,1.2
2020,Provinces des Prairies,Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,,4.8
2020,Provinces des Prairies,Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,,2.7
2020,Provinces des Prairies,Moins de 18 ans,Les deux sexes,Personnes dans les familles monoparentales ayant une femme à leur tête,,23.9
2020,Provinces des Prairies,Moins de 18 ans,Les deux sexes,Personnes dans l'ensemble des autres familles économiques,,6.6
2020,Provinces des Prairies,18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,,3.7
2020,Provinces des Prairies,18 à 64 ans,Homme,Personnes dans les familles économiques,,3.4
2020,Provinces des Prairies,18 à 64 ans,Femme,Personnes dans les familles économiques,,4.0
2020,Provinces des Prairies,Total,Les deux sexes,Personnes hors famille économique,,19.2
2020,Provinces des Prairies,Total,Homme,Personnes hors famille économique,,19.4
2020,Provinces des Prairies,Total,Femme,Personnes hors famille économique,,19.1
2020,Provinces des Prairies,65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,,7.0
2020,Provinces des Prairies,65 ans et plus,Homme,Personnes âgées hors famille économique,,6.0
2020,Provinces des Prairies,65 ans et plus,Femme,Personnes âgées hors famille économique,,7.6
2020,Provinces des Prairies,,Les deux sexes,Personnes non âgées hors famille économique,,24.0
2020,Provinces des Prairies,,Homme,Personnes non âgées hors famille économique,,22.6
2020,Provinces des Prairies,,Femme,Personnes non âgées hors famille économique,,26.3
2021,Provinces des Prairies,Total,Les deux sexes,Total,,8.2
2021,Provinces des Prairies,Moins de 18 ans,Les deux sexes,Total,,8.1
2021,Provinces des Prairies,18 à 64 ans,Les deux sexes,Total,,8.9
2021,Provinces des Prairies,65 ans et plus,Les deux sexes,Total,,5.8
2021,Provinces des Prairies,Total,Homme,Total,,8.0
2021,Provinces des Prairies,Moins de 18 ans,Homme,Total,,7.8
2021,Provinces des Prairies,18 à 64 ans,Homme,Total,,8.7
2021,Provinces des Prairies,65 ans et plus,Homme,Total,,5.0
2021,Provinces des Prairies,Total,Femme,Total,,8.5
2021,Provinces des Prairies,Moins de 18 ans,Femme,Total,,8.4
2021,Provinces des Prairies,18 à 64 ans,Femme,Total,,9.0
2021,Provinces des Prairies,65 ans et plus,Femme,Total,,6.5
2021,Provinces des Prairies,Total,Les deux sexes,Personnes dans les familles économiques,,5.4
2021,Provinces des Prairies,Total,Homme,Personnes dans les familles économiques,,5.0
2021,Provinces des Prairies,Total,Femme,Personnes dans les familles économiques,,5.8
2021,Provinces des Prairies,65 ans et plus,Les deux sexes,Personnes âgées dans les familles économiques,,2.2
2021,Provinces des Prairies,65 ans et plus,Homme,Personnes âgées dans les familles économiques,,2.1
2021,Provinces des Prairies,65 ans et plus,Femme,Personnes âgées dans les familles économiques,,2.3
2021,Provinces des Prairies,Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,,8.0
2021,Provinces des Prairies,Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,,5.0
2021,Provinces des Prairies,Moins de 18 ans,Les deux sexes,Personnes dans les familles monoparentales ayant une femme à leur tête,,30.1
2021,Provinces des Prairies,Moins de 18 ans,Les deux sexes,Personnes dans l'ensemble des autres familles économiques,,16.5
2021,Provinces des Prairies,18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,,5.0
2021,Provinces des Prairies,18 à 64 ans,Homme,Personnes dans les familles économiques,,4.4
2021,Provinces des Prairies,18 à 64 ans,Femme,Personnes dans les familles économiques,,5.5
2021,Provinces des Prairies,Total,Les deux sexes,Personnes hors famille économique,,24.7
2021,Provinces des Prairies,Total,Homme,Personnes hors famille économique,,25.2
2021,Provinces des Prairies,Total,Femme,Personnes hors famille économique,,24.2
2021,Provinces des Prairies,65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,,16.2
2021,Provinces des Prairies,65 ans et plus,Homme,Personnes âgées hors famille économique,,17.7
2021,Provinces des Prairies,65 ans et plus,Femme,Personnes âgées hors famille économique,,15.4
2021,Provinces des Prairies,,Les deux sexes,Personnes non âgées hors famille économique,,27.9
2021,Provinces des Prairies,,Homme,Personnes non âgées hors famille économique,,26.9
2021,Provinces des Prairies,,Femme,Personnes non âgées hors famille économique,,29.2
2022,Provinces des Prairies,Total,Les deux sexes,Total,,10.3
2022,Provinces des Prairies,Moins de 18 ans,Les deux sexes,Total,,12.0
2022,Provinces des Prairies,18 à 64 ans,Les deux sexes,Total,,10.8
2022,Provinces des Prairies,65 ans et plus,Les deux sexes,Total,,5.6
2022,Provinces des Prairies,Total,Homme,Total,,9.9
2022,Provinces des Prairies,Moins de 18 ans,Homme,Total,,11.4
2022,Provinces des Prairies,18 à 64 ans,Homme,Total,,10.5
2022,Provinces des Prairies,65 ans et plus,Homme,Total,,5.1
2022,Provinces des Prairies,Total,Femme,Total,,10.7
2022,Provinces des Prairies,Moins de 18 ans,Femme,Total,,12.6
2022,Provinces des Prairies,18 à 64 ans,Femme,Total,,11.1
2022,Provinces des Prairies,65 ans et plus,Femme,Total,,6.1
2022,Provinces des Prairies,Total,Les deux sexes,Personnes dans les familles économiques,,7.6
2022,Provinces des Prairies,Total,Homme,Personnes dans les familles économiques,,7.1
2022,Provinces des Prairies,Total,Femme,Personnes dans les familles économiques,,8.2
2022,Provinces des Prairies,65 ans et plus,Les deux sexes,Personnes âgées dans les familles économiques,,3.0
2022,Provinces des Prairies,65 ans et plus,Homme,Personnes âgées dans les familles économiques,,3.1
2022,Provinces des Prairies,65 ans et plus,Femme,Personnes âgées dans les familles économiques,,2.9
2022,Provinces des Prairies,Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,,11.9
2022,Provinces des Prairies,Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,,8.0
2022,Provinces des Prairies,Moins de 18 ans,Les deux sexes,Personnes dans les familles monoparentales ayant une femme à leur tête,,38.9
2022,Provinces des Prairies,Moins de 18 ans,Les deux sexes,Personnes dans l'ensemble des autres familles économiques,,15.6
2022,Provinces des Prairies,18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,,6.8
2022,Provinces des Prairies,18 à 64 ans,Homme,Personnes dans les familles économiques,,6.1
2022,Provinces des Prairies,18 à 64 ans,Femme,Personnes dans les familles économiques,,7.5
2022,Provinces des Prairies,Total,Les deux sexes,Personnes hors famille économique,,25.8
2022,Provinces des Prairies,Total,Homme,Personnes hors famille économique,,25.9
2022,Provinces des Prairies,Total,Femme,Personnes hors famille économique,,25.8
2022,Provinces des Prairies,65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,,14.7
2022,Provinces des Prairies,65 ans et plus,Homme,Personnes âgées hors famille économique,,16.1
2022,Provinces des Prairies,65 ans et plus,Femme,Personnes âgées hors famille économique,,14.0
2022,Provinces des Prairies,,Les deux sexes,Personnes non âgées hors famille économique,,29.3
2022,Provinces des Prairies,,Homme,Personnes non âgées hors famille économique,,27.6
2022,Provinces des Prairies,,Femme,Personnes non âgées hors famille économique,,31.8
2023,Provinces des Prairies,Total,Les deux sexes,Total,,9.9
2023,Provinces des Prairies,Moins de 18 ans,Les deux sexes,Total,,11.7
2023,Provinces des Prairies,18 à 64 ans,Les deux sexes,Total,,10.6
2023,Provinces des Prairies,65 ans et plus,Les deux sexes,Total,,4.4
2023,Provinces des Prairies,Total,Homme,Total,,9.6
2023,Provinces des Prairies,Moins de 18 ans,Homme,Total,,12.3
2023,Provinces des Prairies,18 à 64 ans,Homme,Total,,10.0
2023,Provinces des Prairies,65 ans et plus,Homme,Total,,4.0
2023,Provinces des Prairies,Total,Femme,Total,,10.2
2023,Provinces des Prairies,Moins de 18 ans,Femme,Total,,11.1
2023,Provinces des Prairies,18 à 64 ans,Femme,Total,,11.3
2023,Provinces des Prairies,65 ans et plus,Femme,Total,,4.7
2023,Provinces des Prairies,Total,Les deux sexes,Personnes dans les familles économiques,,7.2
2023,Provinces des Prairies,Total,Homme,Personnes dans les familles économiques,,7.0
2023,Provinces des Prairies,Total,Femme,Personnes dans les familles économiques,,7.5
2023,Provinces des Prairies,65 ans et plus,Les deux sexes,Personnes âgées dans les familles économiques,,2.1
2023,Provinces des Prairies,65 ans et plus,Homme,Personnes âgées dans les familles économiques,,1.9
2023,Provinces des Prairies,65 ans et plus,Femme,Personnes âgées dans les familles économiques,,2.2
2023,Provinces des Prairies,Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,,11.6
2023,Provinces des Prairies,Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,,8.3
2023,Provinces des Prairies,Moins de 18 ans,Les deux sexes,Personnes dans les familles monoparentales ayant une femme à leur tête,,37.1
2023,Provinces des Prairies,Moins de 18 ans,Les deux sexes,Personnes dans l'ensemble des autres familles économiques,,10.8
2023,Provinces des Prairies,18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,,6.6
2023,Provinces des Prairies,18 à 64 ans,Homme,Personnes dans les familles économiques,,5.9
2023,Provinces des Prairies,18 à 64 ans,Femme,Personnes dans les familles économiques,,7.2
2023,Provinces des Prairies,Total,Les deux sexes,Personnes hors famille économique,,25.3
2023,Provinces des Prairies,Total,Homme,Personnes hors famille économique,,24.3
2023,Provinces des Prairies,Total,Femme,Personnes hors famille économique,,26.4
2023,Provinces des Prairies,65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,,12.5
2023,Provinces des Prairies,65 ans et plus,Homme,Personnes âgées hors famille économique,,15.5
2023,Provinces des Prairies,65 ans et plus,Femme,Personnes âgées hors famille économique,,11.0
2023,Provinces des Prairies,,Les deux sexes,Personnes non âgées hors famille économique,,29.3
2023,Provinces des Prairies,,Homme,Personnes non âgées hors famille économique,,25.9
2023,Provinces des Prairies,,Femme,Personnes non âgées hors famille économique,,34.2
2015,Île-du-Prince-Édouard,Total,Les deux sexes,Total,11,15.7
