Year,Géographie,Situation géographique,Régions métropolitaines de recensement sélectionnées,Mode d'occupation,Certaines populations vulnérables en matière de logement,GeoCode,Value
2021,Saskatchewan,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Locataire n'habitant pas dans un logement social et abordable,,,23.0
2021,Saskatchewan,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Locataire habitant dans un logement social et abordable,,,37.0
2021,Alberta,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,"Total, mode d'occupation",,,11.5
2021,Alberta,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Propriétaire,,,7.9
2021,Alberta,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Propriétaire qui est un accédant à la propriété,,,12.3
2021,Alberta,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Propriétaire qui n'est pas un accédant à la propriété,,,7.5
2021,Alberta,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Locataire,,,24.0
2021,Alberta,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Locataire n'habitant pas dans un logement social et abordable,,,24.0
2021,Alberta,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Locataire habitant dans un logement social et abordable,,,21.0
2021,Colombie-Britannique,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,"Total, mode d'occupation",,,12.0
2021,Colombie-Britannique,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Propriétaire,,,10.2
2021,Colombie-Britannique,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Propriétaire qui est un accédant à la propriété,,,15.1
2021,Colombie-Britannique,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Propriétaire qui n'est pas un accédant à la propriété,,,9.7
2021,Colombie-Britannique,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Locataire,,,18.7
2021,Colombie-Britannique,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Locataire n'habitant pas dans un logement social et abordable,,,16.2
2021,Colombie-Britannique,À l'extérieur des régions métropolitaines de recensement et agglomérations de recensement,,Locataire habitant dans un logement social et abordable,,,40.0
2021,Canada (provinces seulement),Grands centres de population urbains,,"Total, mode d'occupation",,,11.2
2021,Canada (provinces seulement),Grands centres de population urbains,,Propriétaire,,,5.7
2021,Canada (provinces seulement),Grands centres de population urbains,,Propriétaire qui est un accédant à la propriété,,,4.5
2021,Canada (provinces seulement),Grands centres de population urbains,,Propriétaire qui n'est pas un accédant à la propriété,,,5.9
2021,Canada (provinces seulement),Grands centres de population urbains,,Locataire,,,20.0
2021,Canada (provinces seulement),Grands centres de population urbains,,Locataire n'habitant pas dans un logement social et abordable,,,19.2
2021,Canada (provinces seulement),Grands centres de population urbains,,Locataire habitant dans un logement social et abordable,,,28.0
2021,Canada (provinces seulement),Moyens centres de population,,"Total, mode d'occupation",,,7.9
2021,Canada (provinces seulement),Moyens centres de population,,Propriétaire,,,2.3
2021,Canada (provinces seulement),Moyens centres de population,,Propriétaire qui est un accédant à la propriété,,,1.8
2021,Canada (provinces seulement),Moyens centres de population,,Propriétaire qui n'est pas un accédant à la propriété,,,2.4
2021,Canada (provinces seulement),Moyens centres de population,,Locataire,,,19.2
2021,Canada (provinces seulement),Moyens centres de population,,Locataire n'habitant pas dans un logement social et abordable,,,18.4
2021,Canada (provinces seulement),Moyens centres de population,,Locataire habitant dans un logement social et abordable,,,24.0
2021,Canada (provinces seulement),Petits centres de population,,"Total, mode d'occupation",,,8.1
2021,Canada (provinces seulement),Petits centres de population,,Propriétaire,,,3.9
2021,Canada (provinces seulement),Petits centres de population,,Propriétaire qui est un accédant à la propriété,,,4.2
2021,Canada (provinces seulement),Petits centres de population,,Propriétaire qui n'est pas un accédant à la propriété,,,3.8
2021,Canada (provinces seulement),Petits centres de population,,Locataire,,,17.8
2021,Canada (provinces seulement),Petits centres de population,,Locataire n'habitant pas dans un logement social et abordable,,,16.9
2021,Canada (provinces seulement),Petits centres de population,,Locataire habitant dans un logement social et abordable,,,23.0
2021,Canada (provinces seulement),Régions rurales,,"Total, mode d'occupation",,,7.1
2021,Canada (provinces seulement),Régions rurales,,Propriétaire,,,5.5
2021,Canada (provinces seulement),Régions rurales,,Propriétaire qui est un accédant à la propriété,,,4.0
2021,Canada (provinces seulement),Régions rurales,,Propriétaire qui n'est pas un accédant à la propriété,,,5.6
2021,Canada (provinces seulement),Régions rurales,,Locataire,,,18.6
2021,Canada (provinces seulement),Régions rurales,,Locataire n'habitant pas dans un logement social et abordable,,,17.3
2021,Canada (provinces seulement),Régions rurales,,Locataire habitant dans un logement social et abordable,,,28.0
2022,Canada (provinces seulement),Total,,Propriétaire,,,6.1
2022,Canada (provinces seulement),Total,,Propriétaire qui est un accédant à la propriété,,,3.5
2022,Canada (provinces seulement),Total,,Propriétaire qui n'est pas un accédant à la propriété,,,6.4
2022,Canada (provinces seulement),Total,,Locataire,,,22.0
2022,Canada (provinces seulement),Total,,Locataire n'habitant pas dans un logement social et abordable,,,21.0
2022,Canada (provinces seulement),Total,,Locataire habitant dans un logement social et abordable,,,31.0
2022,Terre-Neuve-et-Labrador,Total,,"Total, mode d'occupation",,10,9.4
2022,Terre-Neuve-et-Labrador,Total,,Propriétaire,,10,4.1
2022,Terre-Neuve-et-Labrador,Total,,Propriétaire qui est un accédant à la propriété,,10,0.7
2022,Terre-Neuve-et-Labrador,Total,,Propriétaire qui n'est pas un accédant à la propriété,,10,4.5
2022,Terre-Neuve-et-Labrador,Total,,Locataire,,10,25.0
2022,Terre-Neuve-et-Labrador,Total,,Locataire n'habitant pas dans un logement social et abordable,,10,25.0
2022,Terre-Neuve-et-Labrador,Total,,Locataire habitant dans un logement social et abordable,,10,29.0
2022,Terre-Neuve-et-Labrador,Grands centres de population urbains,,"Total, mode d'occupation",,,10.0
2022,Terre-Neuve-et-Labrador,Grands centres de population urbains,,Propriétaire,,,3.6
2022,Terre-Neuve-et-Labrador,Grands centres de population urbains,,Propriétaire qui est un accédant à la propriété,,,
2022,Terre-Neuve-et-Labrador,Grands centres de population urbains,,Propriétaire qui n'est pas un accédant à la propriété,,,4.4
2022,Terre-Neuve-et-Labrador,Grands centres de population urbains,,Locataire,,,23.0
2022,Terre-Neuve-et-Labrador,Grands centres de population urbains,,Locataire n'habitant pas dans un logement social et abordable,,,21.0
2022,Terre-Neuve-et-Labrador,Grands centres de population urbains,,Locataire habitant dans un logement social et abordable,,,33.0
2022,Terre-Neuve-et-Labrador,Petits centres de population,,"Total, mode d'occupation",,,10.1
2022,Terre-Neuve-et-Labrador,Petits centres de population,,Propriétaire,,,2.8
2022,Terre-Neuve-et-Labrador,Petits centres de population,,Propriétaire qui est un accédant à la propriété,,,
2022,Terre-Neuve-et-Labrador,Petits centres de population,,Propriétaire qui n'est pas un accédant à la propriété,,,2.9
2022,Terre-Neuve-et-Labrador,Petits centres de population,,Locataire,,,29.0
2022,Terre-Neuve-et-Labrador,Petits centres de population,,Locataire n'habitant pas dans un logement social et abordable,,,29.0
2022,Terre-Neuve-et-Labrador,Petits centres de population,,Locataire habitant dans un logement social et abordable,,,26.0
2022,Terre-Neuve-et-Labrador,Régions rurales,,"Total, mode d'occupation",,,7.6
2022,Terre-Neuve-et-Labrador,Régions rurales,,Propriétaire,,,5.9
2022,Terre-Neuve-et-Labrador,Régions rurales,,Propriétaire qui est un accédant à la propriété,,,
2022,Terre-Neuve-et-Labrador,Régions rurales,,Propriétaire qui n'est pas un accédant à la propriété,,,6.4
2022,Terre-Neuve-et-Labrador,Régions rurales,,Locataire,,,24.0
2022,Terre-Neuve-et-Labrador,Régions rurales,,Locataire n'habitant pas dans un logement social et abordable,,,24.0
2022,Terre-Neuve-et-Labrador,Régions rurales,,Locataire habitant dans un logement social et abordable,,,23.0
2022,Île-du-Prince-Édouard,Total,,"Total, mode d'occupation",,11,6.5
2022,Île-du-Prince-Édouard,Total,,Propriétaire,,11,3.6
2022,Île-du-Prince-Édouard,Total,,Propriétaire qui est un accédant à la propriété,,11,
2022,Île-du-Prince-Édouard,Total,,Propriétaire qui n'est pas un accédant à la propriété,,11,3.7
2022,Île-du-Prince-Édouard,Total,,Locataire,,11,11.7
2022,Île-du-Prince-Édouard,Total,,Locataire n'habitant pas dans un logement social et abordable,,11,10.4
2022,Île-du-Prince-Édouard,Total,,Locataire habitant dans un logement social et abordable,,11,16.7
2022,Île-du-Prince-Édouard,Moyens centres de population,,"Total, mode d'occupation",,,6.0
2022,Île-du-Prince-Édouard,Moyens centres de population,,Propriétaire,,,1.8
2022,Île-du-Prince-Édouard,Moyens centres de population,,Propriétaire qui est un accédant à la propriété,,,
2022,Île-du-Prince-Édouard,Moyens centres de population,,Propriétaire qui n'est pas un accédant à la propriété,,,2.2
2022,Île-du-Prince-Édouard,Moyens centres de population,,Locataire,,,9.6
2022,Île-du-Prince-Édouard,Moyens centres de population,,Locataire n'habitant pas dans un logement social et abordable,,,8.7
2022,Île-du-Prince-Édouard,Moyens centres de population,,Locataire habitant dans un logement social et abordable,,,13.8
2022,Île-du-Prince-Édouard,Petits centres de population,,"Total, mode d'occupation",,,8.9
2022,Île-du-Prince-Édouard,Petits centres de population,,Propriétaire,,,2.2
2022,Île-du-Prince-Édouard,Petits centres de population,,Propriétaire qui est un accédant à la propriété,,,
2022,Île-du-Prince-Édouard,Petits centres de population,,Propriétaire qui n'est pas un accédant à la propriété,,,2.5
2022,Île-du-Prince-Édouard,Petits centres de population,,Locataire,,,14.6
2022,Île-du-Prince-Édouard,Petits centres de population,,Locataire n'habitant pas dans un logement social et abordable,,,11.5
2022,Île-du-Prince-Édouard,Petits centres de population,,Locataire habitant dans un logement social et abordable,,,24.0
2022,Île-du-Prince-Édouard,Régions rurales,,"Total, mode d'occupation",,,6.1
2022,Île-du-Prince-Édouard,Régions rurales,,Propriétaire,,,4.7
2022,Île-du-Prince-Édouard,Régions rurales,,Propriétaire qui est un accédant à la propriété,,,
2022,Île-du-Prince-Édouard,Régions rurales,,Propriétaire qui n'est pas un accédant à la propriété,,,4.5
2022,Île-du-Prince-Édouard,Régions rurales,,Locataire,,,15.5
2022,Île-du-Prince-Édouard,Régions rurales,,Locataire n'habitant pas dans un logement social et abordable,,,16.1
2022,Île-du-Prince-Édouard,Régions rurales,,Locataire habitant dans un logement social et abordable,,,14.2
2022,Nouvelle-Écosse,Total,,"Total, mode d'occupation",,12,12.9
2022,Nouvelle-Écosse,Total,,Propriétaire,,12,7.2
2022,Nouvelle-Écosse,Total,,Propriétaire qui est un accédant à la propriété,,12,6.3
2022,Nouvelle-Écosse,Total,,Propriétaire qui n'est pas un accédant à la propriété,,12,7.3
2022,Nouvelle-Écosse,Total,,Locataire,,12,25.0
2022,Nouvelle-Écosse,Total,,Locataire n'habitant pas dans un logement social et abordable,,12,22.0
2022,Nouvelle-Écosse,Total,,Locataire habitant dans un logement social et abordable,,12,45.0
2022,Nouvelle-Écosse,Grands centres de population urbains,,"Total, mode d'occupation",,,15.0
2022,Nouvelle-Écosse,Grands centres de population urbains,,Propriétaire,,,7.3
2022,Nouvelle-Écosse,Grands centres de population urbains,,Propriétaire qui est un accédant à la propriété,,,
2022,Nouvelle-Écosse,Grands centres de population urbains,,Propriétaire qui n'est pas un accédant à la propriété,,,8.1
2022,Nouvelle-Écosse,Grands centres de population urbains,,Locataire,,,23.0
2022,Nouvelle-Écosse,Grands centres de population urbains,,Locataire n'habitant pas dans un logement social et abordable,,,20.0
2022,Nouvelle-Écosse,Grands centres de population urbains,,Locataire habitant dans un logement social et abordable,,,60.0
2022,Nouvelle-Écosse,Moyens centres de population,,"Total, mode d'occupation",,,12.4
2022,Nouvelle-Écosse,Moyens centres de population,,Propriétaire,,,4.2
2022,Nouvelle-Écosse,Moyens centres de population,,Propriétaire qui est un accédant à la propriété,,,
2022,Nouvelle-Écosse,Moyens centres de population,,Propriétaire qui n'est pas un accédant à la propriété,,,4.6
2022,Nouvelle-Écosse,Moyens centres de population,,Locataire,,,24.0
2022,Nouvelle-Écosse,Moyens centres de population,,Locataire n'habitant pas dans un logement social et abordable,,,18.4
2022,Nouvelle-Écosse,Moyens centres de population,,Locataire habitant dans un logement social et abordable,,,41.0
2022,Nouvelle-Écosse,Petits centres de population,,"Total, mode d'occupation",,,14.1
2022,Nouvelle-Écosse,Petits centres de population,,Propriétaire,,,4.7
2022,Nouvelle-Écosse,Petits centres de population,,Propriétaire qui est un accédant à la propriété,,,
2022,Nouvelle-Écosse,Petits centres de population,,Propriétaire qui n'est pas un accédant à la propriété,,,4.1
2022,Nouvelle-Écosse,Petits centres de population,,Locataire,,,27.0
