Year,Géographie,Groupe d'âge,Genre,GeoCode,Value
2024,Territoires du Nord-Ouest,25 à 29 ans,Total - Genre,61,18.0
2024,Territoires du Nord-Ouest,25 à 29 ans,Hommes+,61,18.0
2024,Territoires du Nord-Ouest,25 à 29 ans,Femmes+,61,19.0
2024,Nunavut,"Total, 15 à 29 ans",Total - Genre,62,38.0
2024,Nunavut,"Total, 15 à 29 ans",Hommes+,62,42.0
2024,Nunavut,"Total, 15 à 29 ans",Femmes+,62,33.0
2024,Nunavut,15 à 19 ans,Total - Genre,62,32.0
2024,Nunavut,15 à 19 ans,Hommes+,62,
2024,Nunavut,15 à 19 ans,Femmes+,62,27.0
2024,Nunavut,15 à 24 ans,Total - Genre,62,36.0
2024,Nunavut,15 à 24 ans,Hommes+,62,41.0
2024,Nunavut,15 à 24 ans,Femmes+,62,31.0
2024,Nunavut,18 à 24 ans,Total - Genre,62,41.0
2024,Nunavut,18 à 24 ans,Hommes+,62,47.0
2024,Nunavut,18 à 24 ans,Femmes+,62,36.0
2024,Nunavut,20 à 24 ans,Total - Genre,62,41.0
2024,Nunavut,20 à 24 ans,Hommes+,62,46.0
2024,Nunavut,20 à 24 ans,Femmes+,62,37.0
2024,Nunavut,25 à 29 ans,Total - Genre,62,41.0
2024,Nunavut,25 à 29 ans,Hommes+,62,43.0
2024,Nunavut,25 à 29 ans,Femmes+,62,37.0
2025,Canada,"Total, 15 à 29 ans",Hommes+,,13.0
2025,Canada,"Total, 15 à 29 ans",Femmes+,,12.0
2025,Canada,15 à 19 ans,Total - Genre,,6.0
2025,Canada,15 à 19 ans,Hommes+,,7.0
2025,Canada,15 à 19 ans,Femmes+,,5.0
2025,Canada,15 à 24 ans,Total - Genre,,10.0
2025,Canada,15 à 24 ans,Hommes+,,11.0
2025,Canada,15 à 24 ans,Femmes+,,9.0
2025,Canada,18 à 24 ans,Total - Genre,,13.0
2025,Canada,18 à 24 ans,Hommes+,,14.0
2025,Canada,18 à 24 ans,Femmes+,,12.0
2025,Canada,20 à 24 ans,Total - Genre,,14.0
2025,Canada,20 à 24 ans,Hommes+,,15.0
2025,Canada,20 à 24 ans,Femmes+,,13.0
2025,Canada,25 à 29 ans,Total - Genre,,16.0
2025,Canada,25 à 29 ans,Hommes+,,16.0
2025,Canada,25 à 29 ans,Femmes+,,16.0
2025,Terre-Neuve-et-Labrador,"Total, 15 à 29 ans",Total - Genre,10,15.0
2025,Terre-Neuve-et-Labrador,"Total, 15 à 29 ans",Hommes+,10,17.0
2025,Terre-Neuve-et-Labrador,"Total, 15 à 29 ans",Femmes+,10,12.0
2025,Terre-Neuve-et-Labrador,15 à 19 ans,Total - Genre,10,5.0
2025,Terre-Neuve-et-Labrador,15 à 19 ans,Hommes+,10,8.0
2025,Terre-Neuve-et-Labrador,15 à 19 ans,Femmes+,10,
2025,Terre-Neuve-et-Labrador,15 à 24 ans,Total - Genre,10,12.0
2025,Terre-Neuve-et-Labrador,15 à 24 ans,Hommes+,10,14.0
2025,Terre-Neuve-et-Labrador,15 à 24 ans,Femmes+,10,9.0
2025,Terre-Neuve-et-Labrador,18 à 24 ans,Total - Genre,10,16.0
2025,Terre-Neuve-et-Labrador,18 à 24 ans,Hommes+,10,18.0
2025,Terre-Neuve-et-Labrador,18 à 24 ans,Femmes+,10,13.0
2025,Terre-Neuve-et-Labrador,20 à 24 ans,Total - Genre,10,17.0
2025,Terre-Neuve-et-Labrador,20 à 24 ans,Hommes+,10,19.0
2025,Terre-Neuve-et-Labrador,20 à 24 ans,Femmes+,10,16.0
2025,Terre-Neuve-et-Labrador,25 à 29 ans,Total - Genre,10,20.0
2025,Terre-Neuve-et-Labrador,25 à 29 ans,Hommes+,10,22.0
2025,Terre-Neuve-et-Labrador,25 à 29 ans,Femmes+,10,18.0
2025,Île-du-Prince-Édouard,"Total, 15 à 29 ans",Total - Genre,11,12.0
2025,Île-du-Prince-Édouard,"Total, 15 à 29 ans",Hommes+,11,14.0
2025,Île-du-Prince-Édouard,"Total, 15 à 29 ans",Femmes+,11,9.0
2025,Île-du-Prince-Édouard,15 à 19 ans,Total - Genre,11,4.0
2025,Île-du-Prince-Édouard,15 à 19 ans,Hommes+,11,
2025,Île-du-Prince-Édouard,15 à 19 ans,Femmes+,11,4.0
2025,Île-du-Prince-Édouard,15 à 24 ans,Total - Genre,11,9.0
2025,Île-du-Prince-Édouard,15 à 24 ans,Hommes+,11,10.0
2025,Île-du-Prince-Édouard,15 à 24 ans,Femmes+,11,7.0
2025,Île-du-Prince-Édouard,18 à 24 ans,Total - Genre,11,11.0
2025,Île-du-Prince-Édouard,18 à 24 ans,Hommes+,11,13.0
2025,Île-du-Prince-Édouard,18 à 24 ans,Femmes+,11,8.0
2025,Île-du-Prince-Édouard,20 à 24 ans,Total - Genre,11,12.0
2025,Île-du-Prince-Édouard,20 à 24 ans,Hommes+,11,15.0
2025,Île-du-Prince-Édouard,20 à 24 ans,Femmes+,11,10.0
2025,Île-du-Prince-Édouard,25 à 29 ans,Total - Genre,11,16.0
2025,Île-du-Prince-Édouard,25 à 29 ans,Hommes+,11,20.0
2025,Île-du-Prince-Édouard,25 à 29 ans,Femmes+,11,11.0
2025,Nouvelle-Écosse,"Total, 15 à 29 ans",Total - Genre,12,12.0
2025,Nouvelle-Écosse,"Total, 15 à 29 ans",Hommes+,12,13.0
2025,Nouvelle-Écosse,"Total, 15 à 29 ans",Femmes+,12,11.0
2025,Nouvelle-Écosse,15 à 19 ans,Total - Genre,12,10.0
2025,Nouvelle-Écosse,15 à 19 ans,Hommes+,12,12.0
2025,Nouvelle-Écosse,15 à 19 ans,Femmes+,12,8.0
2025,Nouvelle-Écosse,15 à 24 ans,Total - Genre,12,11.0
2025,Nouvelle-Écosse,15 à 24 ans,Hommes+,12,13.0
2025,Nouvelle-Écosse,15 à 24 ans,Femmes+,12,9.0
2025,Nouvelle-Écosse,18 à 24 ans,Total - Genre,12,13.0
2025,Nouvelle-Écosse,18 à 24 ans,Hommes+,12,15.0
2025,Nouvelle-Écosse,18 à 24 ans,Femmes+,12,11.0
2025,Nouvelle-Écosse,20 à 24 ans,Total - Genre,12,11.0
2025,Nouvelle-Écosse,20 à 24 ans,Hommes+,12,13.0
2025,Nouvelle-Écosse,20 à 24 ans,Femmes+,12,10.0
2025,Nouvelle-Écosse,25 à 29 ans,Total - Genre,12,14.0
2025,Nouvelle-Écosse,25 à 29 ans,Hommes+,12,14.0
2025,Nouvelle-Écosse,25 à 29 ans,Femmes+,12,14.0
2025,Nouveau-Brunswick,"Total, 15 à 29 ans",Total - Genre,13,16.0
2025,Nouveau-Brunswick,"Total, 15 à 29 ans",Hommes+,13,15.0
2025,Nouveau-Brunswick,"Total, 15 à 29 ans",Femmes+,13,16.0
2025,Nouveau-Brunswick,15 à 19 ans,Total - Genre,13,9.0
2025,Nouveau-Brunswick,15 à 19 ans,Hommes+,13,12.0
2025,Nouveau-Brunswick,15 à 19 ans,Femmes+,13,7.0
2025,Nouveau-Brunswick,15 à 24 ans,Total - Genre,13,14.0
2025,Nouveau-Brunswick,15 à 24 ans,Hommes+,13,14.0
2025,Nouveau-Brunswick,15 à 24 ans,Femmes+,13,14.0
2025,Nouveau-Brunswick,18 à 24 ans,Total - Genre,13,18.0
2025,Nouveau-Brunswick,18 à 24 ans,Hommes+,13,18.0
2025,Nouveau-Brunswick,18 à 24 ans,Femmes+,13,19.0
2025,Nouveau-Brunswick,20 à 24 ans,Total - Genre,13,19.0
2025,Nouveau-Brunswick,20 à 24 ans,Hommes+,13,17.0
2025,Nouveau-Brunswick,20 à 24 ans,Femmes+,13,21.0
2025,Nouveau-Brunswick,25 à 29 ans,Total - Genre,13,19.0
2025,Nouveau-Brunswick,25 à 29 ans,Hommes+,13,17.0
2025,Nouveau-Brunswick,25 à 29 ans,Femmes+,13,20.0
2025,Québec,"Total, 15 à 29 ans",Total - Genre,24,10.0
2025,Québec,"Total, 15 à 29 ans",Hommes+,24,11.0
2025,Québec,"Total, 15 à 29 ans",Femmes+,24,9.0
2025,Québec,15 à 19 ans,Total - Genre,24,5.0
2025,Québec,15 à 19 ans,Hommes+,24,7.0
2025,Québec,15 à 19 ans,Femmes+,24,4.0
2025,Québec,15 à 24 ans,Total - Genre,24,8.0
2025,Québec,15 à 24 ans,Hommes+,24,10.0
2025,Québec,15 à 24 ans,Femmes+,24,7.0
2025,Québec,18 à 24 ans,Total - Genre,24,10.0
2025,Québec,18 à 24 ans,Hommes+,24,12.0
2025,Québec,18 à 24 ans,Femmes+,24,8.0
2025,Québec,20 à 24 ans,Total - Genre,24,11.0
2025,Québec,20 à 24 ans,Hommes+,24,13.0
2025,Québec,20 à 24 ans,Femmes+,24,9.0
2025,Québec,25 à 29 ans,Total - Genre,24,13.0
2025,Québec,25 à 29 ans,Hommes+,24,14.0
2025,Québec,25 à 29 ans,Femmes+,24,12.0
2025,Ontario,"Total, 15 à 29 ans",Total - Genre,35,13.0
2025,Ontario,"Total, 15 à 29 ans",Hommes+,35,14.0
2025,Ontario,"Total, 15 à 29 ans",Femmes+,35,12.0
2025,Ontario,15 à 19 ans,Total - Genre,35,6.0
2025,Ontario,15 à 19 ans,Hommes+,35,7.0
2025,Ontario,15 à 19 ans,Femmes+,35,6.0
2025,Ontario,15 à 24 ans,Total - Genre,35,11.0
2025,Ontario,15 à 24 ans,Hommes+,35,12.0
2025,Ontario,15 à 24 ans,Femmes+,35,10.0
2025,Ontario,18 à 24 ans,Total - Genre,35,14.0
2025,Ontario,18 à 24 ans,Hommes+,35,15.0
2025,Ontario,18 à 24 ans,Femmes+,35,13.0
2025,Ontario,20 à 24 ans,Total - Genre,35,15.0
2025,Ontario,20 à 24 ans,Hommes+,35,16.0
2025,Ontario,20 à 24 ans,Femmes+,35,14.0
2025,Ontario,25 à 29 ans,Total - Genre,35,16.0
2025,Ontario,25 à 29 ans,Hommes+,35,16.0
2025,Ontario,25 à 29 ans,Femmes+,35,15.0
2025,Manitoba,"Total, 15 à 29 ans",Total - Genre,46,12.0
2025,Manitoba,"Total, 15 à 29 ans",Hommes+,46,12.0
2025,Manitoba,"Total, 15 à 29 ans",Femmes+,46,12.0
2025,Manitoba,15 à 19 ans,Total - Genre,46,7.0
2025,Manitoba,15 à 19 ans,Hommes+,46,8.0
2025,Manitoba,15 à 19 ans,Femmes+,46,5.0
2025,Manitoba,15 à 24 ans,Total - Genre,46,10.0
2025,Manitoba,15 à 24 ans,Hommes+,46,11.0
2025,Manitoba,15 à 24 ans,Femmes+,46,8.0
2025,Manitoba,18 à 24 ans,Total - Genre,46,12.0
2025,Manitoba,18 à 24 ans,Hommes+,46,14.0
2025,Manitoba,18 à 24 ans,Femmes+,46,10.0
2025,Manitoba,20 à 24 ans,Total - Genre,46,12.0
2025,Manitoba,20 à 24 ans,Hommes+,46,13.0
2025,Manitoba,20 à 24 ans,Femmes+,46,11.0
2025,Manitoba,25 à 29 ans,Total - Genre,46,16.0
2025,Manitoba,25 à 29 ans,Hommes+,46,15.0
2025,Manitoba,25 à 29 ans,Femmes+,46,18.0
2025,Saskatchewan,"Total, 15 à 29 ans",Total - Genre,47,12.0
2025,Saskatchewan,"Total, 15 à 29 ans",Hommes+,47,13.0
2025,Saskatchewan,"Total, 15 à 29 ans",Femmes+,47,11.0
2025,Saskatchewan,15 à 19 ans,Total - Genre,47,6.0
2025,Saskatchewan,15 à 19 ans,Hommes+,47,9.0
2025,Saskatchewan,15 à 19 ans,Femmes+,47,4.0
2025,Saskatchewan,15 à 24 ans,Total - Genre,47,12.0
2025,Saskatchewan,15 à 24 ans,Hommes+,47,13.0
2025,Saskatchewan,15 à 24 ans,Femmes+,47,10.0
2025,Saskatchewan,18 à 24 ans,Total - Genre,47,15.0
2025,Saskatchewan,18 à 24 ans,Hommes+,47,16.0
2025,Saskatchewan,18 à 24 ans,Femmes+,47,14.0
2025,Saskatchewan,20 à 24 ans,Total - Genre,47,17.0
2025,Saskatchewan,20 à 24 ans,Hommes+,47,16.0
2025,Saskatchewan,20 à 24 ans,Femmes+,47,17.0
2025,Saskatchewan,25 à 29 ans,Total - Genre,47,13.0
2025,Saskatchewan,25 à 29 ans,Hommes+,47,15.0
2025,Saskatchewan,25 à 29 ans,Femmes+,47,11.0
2025,Alberta,"Total, 15 à 29 ans",Total - Genre,48,14.0
2025,Alberta,"Total, 15 à 29 ans",Hommes+,48,13.0
2025,Alberta,"Total, 15 à 29 ans",Femmes+,48,15.0
2025,Alberta,15 à 19 ans,Total - Genre,48,7.0
2025,Alberta,15 à 19 ans,Hommes+,48,9.0
2025,Alberta,15 à 19 ans,Femmes+,48,5.0
2025,Alberta,15 à 24 ans,Total - Genre,48,11.0
2025,Alberta,15 à 24 ans,Hommes+,48,12.0
2025,Alberta,15 à 24 ans,Femmes+,48,9.0
2025,Alberta,18 à 24 ans,Total - Genre,48,15.0
2025,Alberta,18 à 24 ans,Hommes+,48,17.0
2025,Alberta,18 à 24 ans,Femmes+,48,12.0
2025,Alberta,20 à 24 ans,Total - Genre,48,14.0
2025,Alberta,20 à 24 ans,Hommes+,48,15.0
2025,Alberta,20 à 24 ans,Femmes+,48,13.0
2025,Alberta,25 à 29 ans,Total - Genre,48,19.0
2025,Alberta,25 à 29 ans,Hommes+,48,14.0
2025,Alberta,25 à 29 ans,Femmes+,48,24.0
2025,Colombie-Britannique,"Total, 15 à 29 ans",Total - Genre,59,12.0
2025,Colombie-Britannique,"Total, 15 à 29 ans",Hommes+,59,12.0
2025,Colombie-Britannique,"Total, 15 à 29 ans",Femmes+,59,12.0
2025,Colombie-Britannique,15 à 19 ans,Total - Genre,59,6.0
2025,Colombie-Britannique,15 à 19 ans,Hommes+,59,7.0
2025,Colombie-Britannique,15 à 19 ans,Femmes+,59,5.0
2025,Colombie-Britannique,15 à 24 ans,Total - Genre,59,10.0
2025,Colombie-Britannique,15 à 24 ans,Hommes+,59,10.0
2025,Colombie-Britannique,15 à 24 ans,Femmes+,59,10.0
2025,Colombie-Britannique,18 à 24 ans,Total - Genre,59,12.0
2025,Colombie-Britannique,18 à 24 ans,Hommes+,59,12.0
2025,Colombie-Britannique,18 à 24 ans,Femmes+,59,12.0
2025,Colombie-Britannique,20 à 24 ans,Total - Genre,59,13.0
2025,Colombie-Britannique,20 à 24 ans,Hommes+,59,12.0
2025,Colombie-Britannique,20 à 24 ans,Femmes+,59,14.0
2025,Colombie-Britannique,25 à 29 ans,Total - Genre,59,16.0
2025,Colombie-Britannique,25 à 29 ans,Hommes+,59,16.0
2025,Colombie-Britannique,25 à 29 ans,Femmes+,59,16.0
2025,Yukon,"Total, 15 à 29 ans",Total - Genre,60,10.0
2025,Yukon,"Total, 15 à 29 ans",Hommes+,60,14.0
2025,Yukon,"Total, 15 à 29 ans",Femmes+,60,5.0
2025,Yukon,15 à 19 ans,Total - Genre,60,12.0
2025,Yukon,15 à 19 ans,Hommes+,60,
2025,Yukon,15 à 19 ans,Femmes+,60,
2025,Yukon,15 à 24 ans,Total - Genre,60,12.0
2025,Yukon,15 à 24 ans,Hommes+,60,18.0
2025,Yukon,15 à 24 ans,Femmes+,60,
2025,Yukon,18 à 24 ans,Total - Genre,60,14.0
2025,Yukon,18 à 24 ans,Hommes+,60,22.0
2025,Yukon,18 à 24 ans,Femmes+,60,
2025,Yukon,20 à 24 ans,Total - Genre,60,12.0
2025,Yukon,20 à 24 ans,Hommes+,60,21.0
2025,Yukon,20 à 24 ans,Femmes+,60,
2025,Yukon,25 à 29 ans,Total - Genre,60,
2025,Yukon,25 à 29 ans,Hommes+,60,
2025,Yukon,25 à 29 ans,Femmes+,60,
2025,Territoires du Nord-Ouest,"Total, 15 à 29 ans",Total - Genre,61,18.0
2025,Territoires du Nord-Ouest,"Total, 15 à 29 ans",Hommes+,61,19.0
2025,Territoires du Nord-Ouest,"Total, 15 à 29 ans",Femmes+,61,18.0
2025,Territoires du Nord-Ouest,15 à 19 ans,Total - Genre,61,13.0
2025,Territoires du Nord-Ouest,15 à 19 ans,Hommes+,61,14.0
2025,Territoires du Nord-Ouest,15 à 19 ans,Femmes+,61,
2025,Territoires du Nord-Ouest,15 à 24 ans,Total - Genre,61,17.0
2025,Territoires du Nord-Ouest,15 à 24 ans,Hommes+,61,19.0
2025,Territoires du Nord-Ouest,15 à 24 ans,Femmes+,61,14.0
2025,Territoires du Nord-Ouest,18 à 24 ans,Total - Genre,61,20.0
2025,Territoires du Nord-Ouest,18 à 24 ans,Hommes+,61,24.0
2025,Territoires du Nord-Ouest,18 à 24 ans,Femmes+,61,16.0
2025,Territoires du Nord-Ouest,20 à 24 ans,Total - Genre,61,22.0
2025,Territoires du Nord-Ouest,20 à 24 ans,Hommes+,61,27.0
2025,Territoires du Nord-Ouest,20 à 24 ans,Femmes+,61,17.0
2025,Territoires du Nord-Ouest,25 à 29 ans,Total - Genre,61,20.0
2025,Territoires du Nord-Ouest,25 à 29 ans,Hommes+,61,18.0
2025,Territoires du Nord-Ouest,25 à 29 ans,Femmes+,61,25.0
2025,Nunavut,"Total, 15 à 29 ans",Total - Genre,62,32.0
2025,Nunavut,"Total, 15 à 29 ans",Hommes+,62,37.0
2025,Nunavut,"Total, 15 à 29 ans",Femmes+,62,27.0
2025,Nunavut,15 à 19 ans,Total - Genre,62,21.0
2025,Nunavut,15 à 19 ans,Hommes+,62,
2025,Nunavut,15 à 19 ans,Femmes+,62,
2025,Nunavut,15 à 24 ans,Total - Genre,62,30.0
2025,Nunavut,15 à 24 ans,Hommes+,62,34.0
2025,Nunavut,15 à 24 ans,Femmes+,62,25.0
2025,Nunavut,18 à 24 ans,Total - Genre,62,38.0
2025,Nunavut,18 à 24 ans,Hommes+,62,45.0
2025,Nunavut,18 à 24 ans,Femmes+,62,32.0
2025,Nunavut,20 à 24 ans,Total - Genre,62,41.0
2025,Nunavut,20 à 24 ans,Hommes+,62,49.0
2025,Nunavut,20 à 24 ans,Femmes+,62,34.0
2025,Nunavut,25 à 29 ans,Total - Genre,62,36.0
2025,Nunavut,25 à 29 ans,Hommes+,62,42.0
2025,Nunavut,25 à 29 ans,Femmes+,62,30.0
