Year,Géographie,Caractéristiques de la population,Niveau de scolarité,Groupe d'âge,Sexe,GeoCode,Value
2018,Terre-Neuve-et-Labrador,Population totale,Études tertiaires,30 à 34 ans,Les deux sexes,10,60.0
2018,Terre-Neuve-et-Labrador,Population totale,Études tertiaires,30 à 34 ans,Homme,10,52.0
2018,Terre-Neuve-et-Labrador,Population totale,Études tertiaires,30 à 34 ans,Femme,10,69.0
2018,Terre-Neuve-et-Labrador,Population totale,Études tertiaires,35 à 44 ans,Les deux sexes,10,57.0
2018,Terre-Neuve-et-Labrador,Population totale,Études tertiaires,35 à 44 ans,Homme,10,49.0
2018,Terre-Neuve-et-Labrador,Population totale,Études tertiaires,35 à 44 ans,Femme,10,64.0
2018,Terre-Neuve-et-Labrador,Population totale,Études tertiaires,45 à 54 ans,Les deux sexes,10,49.0
2018,Terre-Neuve-et-Labrador,Population totale,Études tertiaires,45 à 54 ans,Homme,10,42.0
2018,Terre-Neuve-et-Labrador,Population totale,Études tertiaires,45 à 54 ans,Femme,10,57.0
2018,Terre-Neuve-et-Labrador,Population totale,Études tertiaires,55 à 64 ans,Les deux sexes,10,34.0
2018,Terre-Neuve-et-Labrador,Population totale,Études tertiaires,55 à 64 ans,Homme,10,28.0
2018,Terre-Neuve-et-Labrador,Population totale,Études tertiaires,55 à 64 ans,Femme,10,40.0
2018,Terre-Neuve-et-Labrador,Population totale,Enseignement tertiaire de cycle court,"Total, 25 à 64 ans",Les deux sexes,10,30.0
2018,Terre-Neuve-et-Labrador,Population totale,Enseignement tertiaire de cycle court,"Total, 25 à 64 ans",Homme,10,25.0
2018,Terre-Neuve-et-Labrador,Population totale,Enseignement tertiaire de cycle court,"Total, 25 à 64 ans",Femme,10,34.0
2018,Terre-Neuve-et-Labrador,Population totale,Enseignement tertiaire de cycle court,25 à 34 ans,Les deux sexes,10,31.0
2018,Terre-Neuve-et-Labrador,Population totale,Enseignement tertiaire de cycle court,25 à 34 ans,Homme,10,29.0
2018,Terre-Neuve-et-Labrador,Population totale,Enseignement tertiaire de cycle court,25 à 34 ans,Femme,10,33.0
2018,Terre-Neuve-et-Labrador,Population totale,Enseignement tertiaire de cycle court,30 à 34 ans,Les deux sexes,10,33.0
2018,Terre-Neuve-et-Labrador,Population totale,Enseignement tertiaire de cycle court,30 à 34 ans,Homme,10,30.0
2018,Terre-Neuve-et-Labrador,Population totale,Enseignement tertiaire de cycle court,30 à 34 ans,Femme,10,35.0
2018,Terre-Neuve-et-Labrador,Population totale,Enseignement tertiaire de cycle court,35 à 44 ans,Les deux sexes,10,33.0
2018,Terre-Neuve-et-Labrador,Population totale,Enseignement tertiaire de cycle court,35 à 44 ans,Homme,10,29.0
2018,Terre-Neuve-et-Labrador,Population totale,Enseignement tertiaire de cycle court,35 à 44 ans,Femme,10,37.0
2018,Terre-Neuve-et-Labrador,Population totale,Enseignement tertiaire de cycle court,45 à 54 ans,Les deux sexes,10,32.0
2018,Terre-Neuve-et-Labrador,Population totale,Enseignement tertiaire de cycle court,45 à 54 ans,Homme,10,28.0
2018,Terre-Neuve-et-Labrador,Population totale,Enseignement tertiaire de cycle court,45 à 54 ans,Femme,10,36.0
2018,Terre-Neuve-et-Labrador,Population totale,Enseignement tertiaire de cycle court,55 à 64 ans,Les deux sexes,10,24.0
2018,Terre-Neuve-et-Labrador,Population totale,Enseignement tertiaire de cycle court,55 à 64 ans,Homme,10,17.0
2018,Terre-Neuve-et-Labrador,Population totale,Enseignement tertiaire de cycle court,55 à 64 ans,Femme,10,31.0
2018,Terre-Neuve-et-Labrador,Population totale,Baccalauréat,"Total, 25 à 64 ans",Les deux sexes,10,12.0
2018,Terre-Neuve-et-Labrador,Population totale,Baccalauréat,"Total, 25 à 64 ans",Homme,10,9.0
2018,Terre-Neuve-et-Labrador,Population totale,Baccalauréat,"Total, 25 à 64 ans",Femme,10,15.0
2018,Terre-Neuve-et-Labrador,Population totale,Baccalauréat,25 à 34 ans,Les deux sexes,10,21.0
2018,Terre-Neuve-et-Labrador,Population totale,Baccalauréat,25 à 34 ans,Homme,10,14.0
2018,Terre-Neuve-et-Labrador,Population totale,Baccalauréat,25 à 34 ans,Femme,10,27.0
2018,Terre-Neuve-et-Labrador,Population totale,Baccalauréat,30 à 34 ans,Les deux sexes,10,19.0
2018,Terre-Neuve-et-Labrador,Population totale,Baccalauréat,30 à 34 ans,Homme,10,14.0
2018,Terre-Neuve-et-Labrador,Population totale,Baccalauréat,30 à 34 ans,Femme,10,23.0
2018,Terre-Neuve-et-Labrador,Population totale,Baccalauréat,35 à 44 ans,Les deux sexes,10,15.0
2018,Terre-Neuve-et-Labrador,Population totale,Baccalauréat,35 à 44 ans,Homme,10,13.0
2018,Terre-Neuve-et-Labrador,Population totale,Baccalauréat,35 à 44 ans,Femme,10,17.0
2018,Terre-Neuve-et-Labrador,Population totale,Baccalauréat,45 à 54 ans,Les deux sexes,10,11.0
2018,Terre-Neuve-et-Labrador,Population totale,Baccalauréat,45 à 54 ans,Homme,10,8.0
2018,Terre-Neuve-et-Labrador,Population totale,Baccalauréat,45 à 54 ans,Femme,10,14.0
2018,Terre-Neuve-et-Labrador,Population totale,Baccalauréat,55 à 64 ans,Les deux sexes,10,6.0
2018,Terre-Neuve-et-Labrador,Population totale,Baccalauréat,55 à 64 ans,Homme,10,5.0
2018,Terre-Neuve-et-Labrador,Population totale,Baccalauréat,55 à 64 ans,Femme,10,6.0
2018,Terre-Neuve-et-Labrador,Population totale,Maîtrise ou doctorat,"Total, 25 à 64 ans",Les deux sexes,10,7.0
2018,Terre-Neuve-et-Labrador,Population totale,Maîtrise ou doctorat,"Total, 25 à 64 ans",Homme,10,6.0
2018,Terre-Neuve-et-Labrador,Population totale,Maîtrise ou doctorat,"Total, 25 à 64 ans",Femme,10,7.0
2018,Terre-Neuve-et-Labrador,Population totale,Maîtrise ou doctorat,25 à 34 ans,Les deux sexes,10,7.0
2018,Terre-Neuve-et-Labrador,Population totale,Maîtrise ou doctorat,25 à 34 ans,Homme,10,7.0
2018,Terre-Neuve-et-Labrador,Population totale,Maîtrise ou doctorat,25 à 34 ans,Femme,10,8.0
2018,Terre-Neuve-et-Labrador,Population totale,Maîtrise ou doctorat,30 à 34 ans,Les deux sexes,10,9.0
2018,Terre-Neuve-et-Labrador,Population totale,Maîtrise ou doctorat,30 à 34 ans,Homme,10,8.0
2018,Terre-Neuve-et-Labrador,Population totale,Maîtrise ou doctorat,30 à 34 ans,Femme,10,10.0
2018,Terre-Neuve-et-Labrador,Population totale,Maîtrise ou doctorat,35 à 44 ans,Les deux sexes,10,9.0
2018,Terre-Neuve-et-Labrador,Population totale,Maîtrise ou doctorat,35 à 44 ans,Homme,10,8.0
2018,Terre-Neuve-et-Labrador,Population totale,Maîtrise ou doctorat,35 à 44 ans,Femme,10,11.0
2018,Terre-Neuve-et-Labrador,Population totale,Maîtrise ou doctorat,45 à 54 ans,Les deux sexes,10,6.0
2018,Terre-Neuve-et-Labrador,Population totale,Maîtrise ou doctorat,45 à 54 ans,Homme,10,6.0
2018,Terre-Neuve-et-Labrador,Population totale,Maîtrise ou doctorat,45 à 54 ans,Femme,10,7.0
2018,Terre-Neuve-et-Labrador,Population totale,Maîtrise ou doctorat,55 à 64 ans,Les deux sexes,10,5.0
2018,Terre-Neuve-et-Labrador,Population totale,Maîtrise ou doctorat,55 à 64 ans,Homme,10,6.0
2018,Terre-Neuve-et-Labrador,Population totale,Maîtrise ou doctorat,55 à 64 ans,Femme,10,3.0
2018,Île-du-Prince-Édouard,Population totale,Études tertiaires,"Total, 25 à 64 ans",Les deux sexes,11,56.0
2018,Île-du-Prince-Édouard,Population totale,Études tertiaires,"Total, 25 à 64 ans",Homme,11,46.0
2018,Île-du-Prince-Édouard,Population totale,Études tertiaires,"Total, 25 à 64 ans",Femme,11,65.0
2018,Île-du-Prince-Édouard,Population totale,Études tertiaires,25 à 34 ans,Les deux sexes,11,61.0
2018,Île-du-Prince-Édouard,Population totale,Études tertiaires,25 à 34 ans,Homme,11,53.0
2018,Île-du-Prince-Édouard,Population totale,Études tertiaires,25 à 34 ans,Femme,11,69.0
2018,Île-du-Prince-Édouard,Population totale,Études tertiaires,30 à 34 ans,Les deux sexes,11,61.0
2018,Île-du-Prince-Édouard,Population totale,Études tertiaires,30 à 34 ans,Homme,11,53.0
2018,Île-du-Prince-Édouard,Population totale,Études tertiaires,30 à 34 ans,Femme,11,70.0
2018,Île-du-Prince-Édouard,Population totale,Études tertiaires,35 à 44 ans,Les deux sexes,11,63.0
2018,Île-du-Prince-Édouard,Population totale,Études tertiaires,35 à 44 ans,Homme,11,52.0
2018,Île-du-Prince-Édouard,Population totale,Études tertiaires,35 à 44 ans,Femme,11,73.0
2018,Île-du-Prince-Édouard,Population totale,Études tertiaires,45 à 54 ans,Les deux sexes,11,60.0
2018,Île-du-Prince-Édouard,Population totale,Études tertiaires,45 à 54 ans,Homme,11,49.0
2018,Île-du-Prince-Édouard,Population totale,Études tertiaires,45 à 54 ans,Femme,11,70.0
2018,Île-du-Prince-Édouard,Population totale,Études tertiaires,55 à 64 ans,Les deux sexes,11,43.0
2018,Île-du-Prince-Édouard,Population totale,Études tertiaires,55 à 64 ans,Homme,11,34.0
2018,Île-du-Prince-Édouard,Population totale,Études tertiaires,55 à 64 ans,Femme,11,51.0
2018,Île-du-Prince-Édouard,Population totale,Enseignement tertiaire de cycle court,"Total, 25 à 64 ans",Les deux sexes,11,29.0
2018,Île-du-Prince-Édouard,Population totale,Enseignement tertiaire de cycle court,"Total, 25 à 64 ans",Homme,11,23.0
2018,Île-du-Prince-Édouard,Population totale,Enseignement tertiaire de cycle court,"Total, 25 à 64 ans",Femme,11,35.0
2018,Île-du-Prince-Édouard,Population totale,Enseignement tertiaire de cycle court,25 à 34 ans,Les deux sexes,11,27.0
2018,Île-du-Prince-Édouard,Population totale,Enseignement tertiaire de cycle court,25 à 34 ans,Homme,11,24.0
2018,Île-du-Prince-Édouard,Population totale,Enseignement tertiaire de cycle court,25 à 34 ans,Femme,11,31.0
2018,Île-du-Prince-Édouard,Population totale,Enseignement tertiaire de cycle court,30 à 34 ans,Les deux sexes,11,25.0
2018,Île-du-Prince-Édouard,Population totale,Enseignement tertiaire de cycle court,30 à 34 ans,Homme,11,22.0
2018,Île-du-Prince-Édouard,Population totale,Enseignement tertiaire de cycle court,30 à 34 ans,Femme,11,27.0
2018,Île-du-Prince-Édouard,Population totale,Enseignement tertiaire de cycle court,35 à 44 ans,Les deux sexes,11,34.0
2018,Île-du-Prince-Édouard,Population totale,Enseignement tertiaire de cycle court,35 à 44 ans,Homme,11,31.0
2018,Île-du-Prince-Édouard,Population totale,Enseignement tertiaire de cycle court,35 à 44 ans,Femme,11,37.0
2018,Île-du-Prince-Édouard,Population totale,Enseignement tertiaire de cycle court,45 à 54 ans,Les deux sexes,11,31.0
2018,Île-du-Prince-Édouard,Population totale,Enseignement tertiaire de cycle court,45 à 54 ans,Homme,11,23.0
2018,Île-du-Prince-Édouard,Population totale,Enseignement tertiaire de cycle court,45 à 54 ans,Femme,11,40.0
2018,Île-du-Prince-Édouard,Population totale,Enseignement tertiaire de cycle court,55 à 64 ans,Les deux sexes,11,25.0
2018,Île-du-Prince-Édouard,Population totale,Enseignement tertiaire de cycle court,55 à 64 ans,Homme,11,16.0
2018,Île-du-Prince-Édouard,Population totale,Enseignement tertiaire de cycle court,55 à 64 ans,Femme,11,32.0
2018,Île-du-Prince-Édouard,Population totale,Baccalauréat,"Total, 25 à 64 ans",Les deux sexes,11,18.0
2018,Île-du-Prince-Édouard,Population totale,Baccalauréat,"Total, 25 à 64 ans",Homme,11,15.0
2018,Île-du-Prince-Édouard,Population totale,Baccalauréat,"Total, 25 à 64 ans",Femme,11,22.0
2018,Île-du-Prince-Édouard,Population totale,Baccalauréat,25 à 34 ans,Les deux sexes,11,25.0
2018,Île-du-Prince-Édouard,Population totale,Baccalauréat,25 à 34 ans,Homme,11,21.0
2018,Île-du-Prince-Édouard,Population totale,Baccalauréat,25 à 34 ans,Femme,11,30.0
2018,Île-du-Prince-Édouard,Population totale,Baccalauréat,30 à 34 ans,Les deux sexes,11,26.0
2018,Île-du-Prince-Édouard,Population totale,Baccalauréat,30 à 34 ans,Homme,11,19.0
2018,Île-du-Prince-Édouard,Population totale,Baccalauréat,30 à 34 ans,Femme,11,33.0
2018,Île-du-Prince-Édouard,Population totale,Baccalauréat,35 à 44 ans,Les deux sexes,11,19.0
2018,Île-du-Prince-Édouard,Population totale,Baccalauréat,35 à 44 ans,Homme,11,14.0
2018,Île-du-Prince-Édouard,Population totale,Baccalauréat,35 à 44 ans,Femme,11,24.0
2018,Île-du-Prince-Édouard,Population totale,Baccalauréat,45 à 54 ans,Les deux sexes,11,19.0
2018,Île-du-Prince-Édouard,Population totale,Baccalauréat,45 à 54 ans,Homme,11,17.0
2018,Île-du-Prince-Édouard,Population totale,Baccalauréat,45 à 54 ans,Femme,11,20.0
2018,Île-du-Prince-Édouard,Population totale,Baccalauréat,55 à 64 ans,Les deux sexes,11,12.0
2018,Île-du-Prince-Édouard,Population totale,Baccalauréat,55 à 64 ans,Homme,11,10.0
2018,Île-du-Prince-Édouard,Population totale,Baccalauréat,55 à 64 ans,Femme,11,14.0
2018,Île-du-Prince-Édouard,Population totale,Maîtrise ou doctorat,"Total, 25 à 64 ans",Les deux sexes,11,8.0
2018,Île-du-Prince-Édouard,Population totale,Maîtrise ou doctorat,"Total, 25 à 64 ans",Homme,11,8.0
2018,Île-du-Prince-Édouard,Population totale,Maîtrise ou doctorat,"Total, 25 à 64 ans",Femme,11,9.0
2018,Île-du-Prince-Édouard,Population totale,Maîtrise ou doctorat,25 à 34 ans,Les deux sexes,11,8.0
2018,Île-du-Prince-Édouard,Population totale,Maîtrise ou doctorat,25 à 34 ans,Homme,11,8.0
2018,Île-du-Prince-Édouard,Population totale,Maîtrise ou doctorat,25 à 34 ans,Femme,11,9.0
2018,Île-du-Prince-Édouard,Population totale,Maîtrise ou doctorat,30 à 34 ans,Les deux sexes,11,11.0
2018,Île-du-Prince-Édouard,Population totale,Maîtrise ou doctorat,30 à 34 ans,Homme,11,12.0
2018,Île-du-Prince-Édouard,Population totale,Maîtrise ou doctorat,30 à 34 ans,Femme,11,10.0
2018,Île-du-Prince-Édouard,Population totale,Maîtrise ou doctorat,35 à 44 ans,Les deux sexes,11,10.0
2018,Île-du-Prince-Édouard,Population totale,Maîtrise ou doctorat,35 à 44 ans,Homme,11,8.0
2018,Île-du-Prince-Édouard,Population totale,Maîtrise ou doctorat,35 à 44 ans,Femme,11,12.0
2018,Île-du-Prince-Édouard,Population totale,Maîtrise ou doctorat,45 à 54 ans,Les deux sexes,11,10.0
2018,Île-du-Prince-Édouard,Population totale,Maîtrise ou doctorat,45 à 54 ans,Homme,11,9.0
2018,Île-du-Prince-Édouard,Population totale,Maîtrise ou doctorat,45 à 54 ans,Femme,11,10.0
2018,Île-du-Prince-Édouard,Population totale,Maîtrise ou doctorat,55 à 64 ans,Les deux sexes,11,6.0
2018,Île-du-Prince-Édouard,Population totale,Maîtrise ou doctorat,55 à 64 ans,Homme,11,8.0
2018,Île-du-Prince-Édouard,Population totale,Maîtrise ou doctorat,55 à 64 ans,Femme,11,4.0
2018,Nouvelle-Écosse,Population totale,Études tertiaires,"Total, 25 à 64 ans",Les deux sexes,12,55.0
2018,Nouvelle-Écosse,Population totale,Études tertiaires,"Total, 25 à 64 ans",Homme,12,46.0
2018,Nouvelle-Écosse,Population totale,Études tertiaires,"Total, 25 à 64 ans",Femme,12,63.0
2018,Nouvelle-Écosse,Population totale,Études tertiaires,25 à 34 ans,Les deux sexes,12,63.0
2018,Nouvelle-Écosse,Population totale,Études tertiaires,25 à 34 ans,Homme,12,54.0
2018,Nouvelle-Écosse,Population totale,Études tertiaires,25 à 34 ans,Femme,12,71.0
2018,Nouvelle-Écosse,Population totale,Études tertiaires,30 à 34 ans,Les deux sexes,12,66.0
2018,Nouvelle-Écosse,Population totale,Études tertiaires,30 à 34 ans,Homme,12,55.0
2018,Nouvelle-Écosse,Population totale,Études tertiaires,30 à 34 ans,Femme,12,76.0
2018,Nouvelle-Écosse,Population totale,Études tertiaires,35 à 44 ans,Les deux sexes,12,65.0
2018,Nouvelle-Écosse,Population totale,Études tertiaires,35 à 44 ans,Homme,12,56.0
2018,Nouvelle-Écosse,Population totale,Études tertiaires,35 à 44 ans,Femme,12,72.0
2018,Nouvelle-Écosse,Population totale,Études tertiaires,45 à 54 ans,Les deux sexes,12,54.0
2018,Nouvelle-Écosse,Population totale,Études tertiaires,45 à 54 ans,Homme,12,44.0
2018,Nouvelle-Écosse,Population totale,Études tertiaires,45 à 54 ans,Femme,12,62.0
2018,Nouvelle-Écosse,Population totale,Études tertiaires,55 à 64 ans,Les deux sexes,12,43.0
2018,Nouvelle-Écosse,Population totale,Études tertiaires,55 à 64 ans,Homme,12,35.0
2018,Nouvelle-Écosse,Population totale,Études tertiaires,55 à 64 ans,Femme,12,50.0
2018,Nouvelle-Écosse,Population totale,Enseignement tertiaire de cycle court,"Total, 25 à 64 ans",Les deux sexes,12,26.0
2018,Nouvelle-Écosse,Population totale,Enseignement tertiaire de cycle court,"Total, 25 à 64 ans",Homme,12,21.0
2018,Nouvelle-Écosse,Population totale,Enseignement tertiaire de cycle court,"Total, 25 à 64 ans",Femme,12,29.0
2018,Nouvelle-Écosse,Population totale,Enseignement tertiaire de cycle court,25 à 34 ans,Les deux sexes,12,25.0
2018,Nouvelle-Écosse,Population totale,Enseignement tertiaire de cycle court,25 à 34 ans,Homme,12,24.0
2018,Nouvelle-Écosse,Population totale,Enseignement tertiaire de cycle court,25 à 34 ans,Femme,12,26.0
2018,Nouvelle-Écosse,Population totale,Enseignement tertiaire de cycle court,30 à 34 ans,Les deux sexes,12,26.0
2018,Nouvelle-Écosse,Population totale,Enseignement tertiaire de cycle court,30 à 34 ans,Homme,12,25.0
2018,Nouvelle-Écosse,Population totale,Enseignement tertiaire de cycle court,30 à 34 ans,Femme,12,27.0
2018,Nouvelle-Écosse,Population totale,Enseignement tertiaire de cycle court,35 à 44 ans,Les deux sexes,12,27.0
2018,Nouvelle-Écosse,Population totale,Enseignement tertiaire de cycle court,35 à 44 ans,Homme,12,25.0
2018,Nouvelle-Écosse,Population totale,Enseignement tertiaire de cycle court,35 à 44 ans,Femme,12,29.0
2018,Nouvelle-Écosse,Population totale,Enseignement tertiaire de cycle court,45 à 54 ans,Les deux sexes,12,27.0
2018,Nouvelle-Écosse,Population totale,Enseignement tertiaire de cycle court,45 à 54 ans,Homme,12,21.0
2018,Nouvelle-Écosse,Population totale,Enseignement tertiaire de cycle court,45 à 54 ans,Femme,12,33.0
2018,Nouvelle-Écosse,Population totale,Enseignement tertiaire de cycle court,55 à 64 ans,Les deux sexes,12,23.0
2018,Nouvelle-Écosse,Population totale,Enseignement tertiaire de cycle court,55 à 64 ans,Homme,12,17.0
2018,Nouvelle-Écosse,Population totale,Enseignement tertiaire de cycle court,55 à 64 ans,Femme,12,29.0
2018,Nouvelle-Écosse,Population totale,Baccalauréat,"Total, 25 à 64 ans",Les deux sexes,12,18.0
2018,Nouvelle-Écosse,Population totale,Baccalauréat,"Total, 25 à 64 ans",Homme,12,14.0
2018,Nouvelle-Écosse,Population totale,Baccalauréat,"Total, 25 à 64 ans",Femme,12,21.0
2018,Nouvelle-Écosse,Population totale,Baccalauréat,25 à 34 ans,Les deux sexes,12,25.0
2018,Nouvelle-Écosse,Population totale,Baccalauréat,25 à 34 ans,Homme,12,18.0
2018,Nouvelle-Écosse,Population totale,Baccalauréat,25 à 34 ans,Femme,12,31.0
2018,Nouvelle-Écosse,Population totale,Baccalauréat,30 à 34 ans,Les deux sexes,12,27.0
2018,Nouvelle-Écosse,Population totale,Baccalauréat,30 à 34 ans,Homme,12,20.0
2018,Nouvelle-Écosse,Population totale,Baccalauréat,30 à 34 ans,Femme,12,32.0
2018,Nouvelle-Écosse,Population totale,Baccalauréat,35 à 44 ans,Les deux sexes,12,21.0
2018,Nouvelle-Écosse,Population totale,Baccalauréat,35 à 44 ans,Homme,12,18.0
2018,Nouvelle-Écosse,Population totale,Baccalauréat,35 à 44 ans,Femme,12,24.0
2018,Nouvelle-Écosse,Population totale,Baccalauréat,45 à 54 ans,Les deux sexes,12,16.0
2018,Nouvelle-Écosse,Population totale,Baccalauréat,45 à 54 ans,Homme,12,13.0
