Year,Géographie,Groupe d'âge,Genre,Groupe autochtone,Niveau de scolarité atteint,Minorité visible,Status d'immigrant,GeoCode,Value
2023,Ontario,55 ans et plus,Femmes+,,,Latino-Américain,,35,35.8
2023,Ontario,55 ans et plus,Femmes+,,,Asiatique du Sud-Est,,35,37.9
2023,Ontario,55 ans et plus,Femmes+,,,Asiatique occidental,,35,33.1
2023,Ontario,55 ans et plus,Femmes+,,,Coréen,,35,39.0
2023,Ontario,55 ans et plus,Femmes+,,,Japonais,,35,
2023,Ontario,55 ans et plus,Femmes+,,,Minorité visible n.i.a,,35,28.7
2023,Ontario,55 ans et plus,Femmes+,,,Minorités visible multiples,,35,31.8
2023,Ontario,55 ans et plus,Femmes+,,,Pas une minorité visible,,35,28.9
2023,Région des Prairies,15 à 24 ans,Total - Genre,,,Population des minorités visibles,,,62.0
2023,Région des Prairies,15 à 24 ans,Total - Genre,,,Sud-Asiatique,,,72.0
2023,Région des Prairies,15 à 24 ans,Total - Genre,,,Chinois,,,49.2
2023,Région des Prairies,15 à 24 ans,Total - Genre,,,Noir,,,60.1
2023,Région des Prairies,15 à 24 ans,Total - Genre,,,Philippin,,,58.5
2023,Région des Prairies,15 à 24 ans,Total - Genre,,,Arabe,,,32.4
2023,Région des Prairies,15 à 24 ans,Total - Genre,,,Latino-Américain,,,42.9
2023,Région des Prairies,15 à 24 ans,Total - Genre,,,Asiatique du Sud-Est,,,65.1
2023,Région des Prairies,15 à 24 ans,Total - Genre,,,Asiatique occidental,,,
2023,Région des Prairies,15 à 24 ans,Total - Genre,,,Coréen,,,72.2
2023,Région des Prairies,15 à 24 ans,Total - Genre,,,Japonais,,,85.7
2023,Région des Prairies,15 à 24 ans,Total - Genre,,,Minorité visible n.i.a,,,60.0
2023,Région des Prairies,15 à 24 ans,Total - Genre,,,Minorités visible multiples,,,57.1
2023,Région des Prairies,15 à 24 ans,Total - Genre,,,Pas une minorité visible,,,59.2
2023,Région des Prairies,15 à 24 ans,Hommes+,,,Population des minorités visibles,,,63.7
2023,Région des Prairies,15 à 24 ans,Hommes+,,,Sud-Asiatique,,,73.5
2023,Région des Prairies,15 à 24 ans,Hommes+,,,Chinois,,,55.9
2023,Région des Prairies,15 à 24 ans,Hommes+,,,Noir,,,54.0
2023,Région des Prairies,15 à 24 ans,Hommes+,,,Philippin,,,59.0
2023,Région des Prairies,15 à 24 ans,Hommes+,,,Arabe,,,
2023,Région des Prairies,15 à 24 ans,Hommes+,,,Latino-Américain,,,
2023,Région des Prairies,15 à 24 ans,Hommes+,,,Asiatique du Sud-Est,,,50.0
2023,Région des Prairies,15 à 24 ans,Hommes+,,,Asiatique occidental,,,
2023,Région des Prairies,15 à 24 ans,Hommes+,,,Coréen,,,80.0
2023,Région des Prairies,15 à 24 ans,Hommes+,,,Japonais,,,
2023,Région des Prairies,15 à 24 ans,Hommes+,,,Minorité visible n.i.a,,,
2023,Région des Prairies,15 à 24 ans,Hommes+,,,Minorités visible multiples,,,
2023,Région des Prairies,15 à 24 ans,Hommes+,,,Pas une minorité visible,,,58.9
2023,Région des Prairies,15 à 24 ans,Femmes+,,,Population des minorités visibles,,,59.9
2023,Région des Prairies,15 à 24 ans,Femmes+,,,Sud-Asiatique,,,68.8
2023,Région des Prairies,15 à 24 ans,Femmes+,,,Chinois,,,44.0
2023,Région des Prairies,15 à 24 ans,Femmes+,,,Noir,,,65.0
2023,Région des Prairies,15 à 24 ans,Femmes+,,,Philippin,,,57.4
2023,Région des Prairies,15 à 24 ans,Femmes+,,,Arabe,,,
2023,Région des Prairies,15 à 24 ans,Femmes+,,,Latino-Américain,,,
2023,Région des Prairies,15 à 24 ans,Femmes+,,,Asiatique du Sud-Est,,,70.4
2023,Région des Prairies,15 à 24 ans,Femmes+,,,Asiatique occidental,,,
2023,Région des Prairies,15 à 24 ans,Femmes+,,,Coréen,,,62.5
2023,Région des Prairies,15 à 24 ans,Femmes+,,,Japonais,,,
2023,Région des Prairies,15 à 24 ans,Femmes+,,,Minorité visible n.i.a,,,
2023,Région des Prairies,15 à 24 ans,Femmes+,,,Minorités visible multiples,,,
2023,Région des Prairies,15 à 24 ans,Femmes+,,,Pas une minorité visible,,,59.4
2023,Région des Prairies,25 à 54 ans,Total - Genre,,,Population des minorités visibles,,,84.3
2023,Région des Prairies,25 à 54 ans,Total - Genre,,,Sud-Asiatique,,,85.0
2023,Région des Prairies,25 à 54 ans,Total - Genre,,,Chinois,,,81.0
2023,Région des Prairies,25 à 54 ans,Total - Genre,,,Noir,,,79.3
2023,Région des Prairies,25 à 54 ans,Total - Genre,,,Philippin,,,92.3
2023,Région des Prairies,25 à 54 ans,Total - Genre,,,Arabe,,,63.2
2023,Région des Prairies,25 à 54 ans,Total - Genre,,,Latino-Américain,,,85.4
2023,Région des Prairies,25 à 54 ans,Total - Genre,,,Asiatique du Sud-Est,,,86.7
2023,Région des Prairies,25 à 54 ans,Total - Genre,,,Asiatique occidental,,,56.6
2023,Région des Prairies,25 à 54 ans,Total - Genre,,,Coréen,,,81.8
2023,Région des Prairies,25 à 54 ans,Total - Genre,,,Japonais,,,80.0
2023,Région des Prairies,25 à 54 ans,Total - Genre,,,Minorité visible n.i.a,,,67.9
2023,Région des Prairies,25 à 54 ans,Total - Genre,,,Minorités visible multiples,,,94.7
2023,Région des Prairies,25 à 54 ans,Total - Genre,,,Pas une minorité visible,,,84.9
2023,Région des Prairies,25 à 54 ans,Hommes+,,,Population des minorités visibles,,,88.2
2023,Région des Prairies,25 à 54 ans,Hommes+,,,Sud-Asiatique,,,89.1
2023,Région des Prairies,25 à 54 ans,Hommes+,,,Chinois,,,82.7
2023,Région des Prairies,25 à 54 ans,Hommes+,,,Noir,,,81.8
2023,Région des Prairies,25 à 54 ans,Hommes+,,,Philippin,,,94.2
2023,Région des Prairies,25 à 54 ans,Hommes+,,,Arabe,,,76.1
2023,Région des Prairies,25 à 54 ans,Hommes+,,,Latino-Américain,,,92.2
2023,Région des Prairies,25 à 54 ans,Hommes+,,,Asiatique du Sud-Est,,,90.3
2023,Région des Prairies,25 à 54 ans,Hommes+,,,Asiatique occidental,,,72.0
2023,Région des Prairies,25 à 54 ans,Hommes+,,,Coréen,,,89.5
2023,Région des Prairies,25 à 54 ans,Hommes+,,,Japonais,,,
2023,Région des Prairies,25 à 54 ans,Hommes+,,,Minorité visible n.i.a,,,80.8
2023,Région des Prairies,25 à 54 ans,Hommes+,,,Minorités visible multiples,,,100.0
2023,Région des Prairies,25 à 54 ans,Hommes+,,,Pas une minorité visible,,,88.5
2023,Région des Prairies,25 à 54 ans,Femmes+,,,Population des minorités visibles,,,80.2
2023,Région des Prairies,25 à 54 ans,Femmes+,,,Sud-Asiatique,,,79.5
2023,Région des Prairies,25 à 54 ans,Femmes+,,,Chinois,,,78.5
2023,Région des Prairies,25 à 54 ans,Femmes+,,,Noir,,,76.7
2023,Région des Prairies,25 à 54 ans,Femmes+,,,Philippin,,,90.7
2023,Région des Prairies,25 à 54 ans,Femmes+,,,Arabe,,,50.0
2023,Région des Prairies,25 à 54 ans,Femmes+,,,Latino-Américain,,,78.8
2023,Région des Prairies,25 à 54 ans,Femmes+,,,Asiatique du Sud-Est,,,83.1
2023,Région des Prairies,25 à 54 ans,Femmes+,,,Asiatique occidental,,,41.4
2023,Région des Prairies,25 à 54 ans,Femmes+,,,Coréen,,,79.2
2023,Région des Prairies,25 à 54 ans,Femmes+,,,Japonais,,,
2023,Région des Prairies,25 à 54 ans,Femmes+,,,Minorité visible n.i.a,,,60.0
2023,Région des Prairies,25 à 54 ans,Femmes+,,,Minorités visible multiples,,,83.3
2023,Région des Prairies,25 à 54 ans,Femmes+,,,Pas une minorité visible,,,81.3
2023,Région des Prairies,55 ans et plus,Total - Genre,,,Population des minorités visibles,,,47.1
2023,Région des Prairies,55 ans et plus,Total - Genre,,,Sud-Asiatique,,,32.4
2023,Région des Prairies,55 ans et plus,Total - Genre,,,Chinois,,,42.1
2023,Région des Prairies,55 ans et plus,Total - Genre,,,Noir,,,57.7
2023,Région des Prairies,55 ans et plus,Total - Genre,,,Philippin,,,54.5
2023,Région des Prairies,55 ans et plus,Total - Genre,,,Arabe,,,40.0
2023,Région des Prairies,55 ans et plus,Total - Genre,,,Latino-Américain,,,45.2
2023,Région des Prairies,55 ans et plus,Total - Genre,,,Asiatique du Sud-Est,,,57.1
2023,Région des Prairies,55 ans et plus,Total - Genre,,,Asiatique occidental,,,41.2
2023,Région des Prairies,55 ans et plus,Total - Genre,,,Coréen,,,
2023,Région des Prairies,55 ans et plus,Total - Genre,,,Japonais,,,
2023,Région des Prairies,55 ans et plus,Total - Genre,,,Minorité visible n.i.a,,,38.9
2023,Région des Prairies,55 ans et plus,Total - Genre,,,Minorités visible multiples,,,
2023,Région des Prairies,55 ans et plus,Total - Genre,,,Pas une minorité visible,,,35.1
2023,Région des Prairies,55 ans et plus,Hommes+,,,Population des minorités visibles,,,54.0
2023,Région des Prairies,55 ans et plus,Hommes+,,,Sud-Asiatique,,,37.2
2023,Région des Prairies,55 ans et plus,Hommes+,,,Chinois,,,43.5
2023,Région des Prairies,55 ans et plus,Hommes+,,,Noir,,,70.0
2023,Région des Prairies,55 ans et plus,Hommes+,,,Philippin,,,59.3
2023,Région des Prairies,55 ans et plus,Hommes+,,,Arabe,,,
2023,Région des Prairies,55 ans et plus,Hommes+,,,Latino-Américain,,,64.3
2023,Région des Prairies,55 ans et plus,Hommes+,,,Asiatique du Sud-Est,,,64.5
2023,Région des Prairies,55 ans et plus,Hommes+,,,Asiatique occidental,,,
2023,Région des Prairies,55 ans et plus,Hommes+,,,Coréen,,,
2023,Région des Prairies,55 ans et plus,Hommes+,,,Japonais,,,
2023,Région des Prairies,55 ans et plus,Hommes+,,,Minorité visible n.i.a,,,
2023,Région des Prairies,55 ans et plus,Hommes+,,,Minorités visible multiples,,,
2023,Région des Prairies,55 ans et plus,Hommes+,,,Pas une minorité visible,,,40.0
2023,Région des Prairies,55 ans et plus,Femmes+,,,Population des minorités visibles,,,40.6
2023,Région des Prairies,55 ans et plus,Femmes+,,,Sud-Asiatique,,,28.3
2023,Région des Prairies,55 ans et plus,Femmes+,,,Chinois,,,40.8
2023,Région des Prairies,55 ans et plus,Femmes+,,,Noir,,,36.8
2023,Région des Prairies,55 ans et plus,Femmes+,,,Philippin,,,50.3
2023,Région des Prairies,55 ans et plus,Femmes+,,,Arabe,,,
2023,Région des Prairies,55 ans et plus,Femmes+,,,Latino-Américain,,,35.3
2023,Région des Prairies,55 ans et plus,Femmes+,,,Asiatique du Sud-Est,,,50.0
2023,Région des Prairies,55 ans et plus,Femmes+,,,Asiatique occidental,,,
2023,Région des Prairies,55 ans et plus,Femmes+,,,Coréen,,,
2023,Région des Prairies,55 ans et plus,Femmes+,,,Japonais,,,
2023,Région des Prairies,55 ans et plus,Femmes+,,,Minorité visible n.i.a,,,
2023,Région des Prairies,55 ans et plus,Femmes+,,,Minorités visible multiples,,,
2023,Région des Prairies,55 ans et plus,Femmes+,,,Pas une minorité visible,,,30.7
2023,Alberta,15 à 24 ans,Total - Genre,,,Population des minorités visibles,,48,48.2
2023,Alberta,15 à 24 ans,Total - Genre,,,Sud-Asiatique,,48,44.5
2023,Alberta,15 à 24 ans,Total - Genre,,,Chinois,,48,36.5
2023,Alberta,15 à 24 ans,Total - Genre,,,Noir,,48,42.2
2023,Alberta,15 à 24 ans,Total - Genre,,,Philippin,,48,66.4
2023,Alberta,15 à 24 ans,Total - Genre,,,Arabe,,48,41.5
2023,Alberta,15 à 24 ans,Total - Genre,,,Latino-Américain,,48,46.2
2023,Alberta,15 à 24 ans,Total - Genre,,,Asiatique du Sud-Est,,48,54.7
2023,Alberta,15 à 24 ans,Total - Genre,,,Asiatique occidental,,48,32.1
2023,Alberta,15 à 24 ans,Total - Genre,,,Coréen,,48,
2023,Alberta,15 à 24 ans,Total - Genre,,,Japonais,,48,
2023,Alberta,15 à 24 ans,Total - Genre,,,Minorité visible n.i.a,,48,57.1
2023,Alberta,15 à 24 ans,Total - Genre,,,Minorités visible multiples,,48,
2023,Alberta,15 à 24 ans,Total - Genre,,,Pas une minorité visible,,48,59.0
2023,Alberta,15 à 24 ans,Hommes+,,,Population des minorités visibles,,48,47.1
2023,Alberta,15 à 24 ans,Hommes+,,,Sud-Asiatique,,48,44.7
2023,Alberta,15 à 24 ans,Hommes+,,,Chinois,,48,30.2
2023,Alberta,15 à 24 ans,Hommes+,,,Noir,,48,41.5
2023,Alberta,15 à 24 ans,Hommes+,,,Philippin,,48,62.8
2023,Alberta,15 à 24 ans,Hommes+,,,Arabe,,48,
2023,Alberta,15 à 24 ans,Hommes+,,,Latino-Américain,,48,53.3
2023,Alberta,15 à 24 ans,Hommes+,,,Asiatique du Sud-Est,,48,54.0
2023,Alberta,15 à 24 ans,Hommes+,,,Asiatique occidental,,48,
2023,Alberta,15 à 24 ans,Hommes+,,,Coréen,,48,
2023,Alberta,15 à 24 ans,Hommes+,,,Japonais,,48,
2023,Alberta,15 à 24 ans,Hommes+,,,Minorité visible n.i.a,,48,
2023,Alberta,15 à 24 ans,Hommes+,,,Minorités visible multiples,,48,
2023,Alberta,15 à 24 ans,Hommes+,,,Pas une minorité visible,,48,57.1
2023,Alberta,15 à 24 ans,Femmes+,,,Population des minorités visibles,,48,49.6
2023,Alberta,15 à 24 ans,Femmes+,,,Sud-Asiatique,,48,44.1
2023,Alberta,15 à 24 ans,Femmes+,,,Chinois,,48,42.4
2023,Alberta,15 à 24 ans,Femmes+,,,Noir,,48,43.5
2023,Alberta,15 à 24 ans,Femmes+,,,Philippin,,48,69.3
2023,Alberta,15 à 24 ans,Femmes+,,,Arabe,,48,
2023,Alberta,15 à 24 ans,Femmes+,,,Latino-Américain,,48,37.0
2023,Alberta,15 à 24 ans,Femmes+,,,Asiatique du Sud-Est,,48,55.8
2023,Alberta,15 à 24 ans,Femmes+,,,Asiatique occidental,,48,
2023,Alberta,15 à 24 ans,Femmes+,,,Coréen,,48,
2023,Alberta,15 à 24 ans,Femmes+,,,Japonais,,48,
2023,Alberta,15 à 24 ans,Femmes+,,,Minorité visible n.i.a,,48,
2023,Alberta,15 à 24 ans,Femmes+,,,Minorités visible multiples,,48,
2023,Alberta,15 à 24 ans,Femmes+,,,Pas une minorité visible,,48,61.0
2023,Alberta,25 à 54 ans,Total - Genre,,,Population des minorités visibles,,48,82.5
2023,Alberta,25 à 54 ans,Total - Genre,,,Sud-Asiatique,,48,82.9
2023,Alberta,25 à 54 ans,Total - Genre,,,Chinois,,48,84.0
2023,Alberta,25 à 54 ans,Total - Genre,,,Noir,,48,76.7
2023,Alberta,25 à 54 ans,Total - Genre,,,Philippin,,48,90.3
2023,Alberta,25 à 54 ans,Total - Genre,,,Arabe,,48,72.3
2023,Alberta,25 à 54 ans,Total - Genre,,,Latino-Américain,,48,82.0
2023,Alberta,25 à 54 ans,Total - Genre,,,Asiatique du Sud-Est,,48,83.8
2023,Alberta,25 à 54 ans,Total - Genre,,,Asiatique occidental,,48,75.0
2023,Alberta,25 à 54 ans,Total - Genre,,,Coréen,,48,74.6
2023,Alberta,25 à 54 ans,Total - Genre,,,Japonais,,48,87.5
2023,Alberta,25 à 54 ans,Total - Genre,,,Minorité visible n.i.a,,48,77.3
2023,Alberta,25 à 54 ans,Total - Genre,,,Minorités visible multiples,,48,81.7
2023,Alberta,25 à 54 ans,Total - Genre,,,Pas une minorité visible,,48,84.8
2023,Alberta,25 à 54 ans,Hommes+,,,Population des minorités visibles,,48,89.1
2023,Alberta,25 à 54 ans,Hommes+,,,Sud-Asiatique,,48,89.2
2023,Alberta,25 à 54 ans,Hommes+,,,Chinois,,48,89.2
2023,Alberta,25 à 54 ans,Hommes+,,,Noir,,48,84.4
2023,Alberta,25 à 54 ans,Hommes+,,,Philippin,,48,94.5
2023,Alberta,25 à 54 ans,Hommes+,,,Arabe,,48,84.6
2023,Alberta,25 à 54 ans,Hommes+,,,Latino-Américain,,48,89.4
2023,Alberta,25 à 54 ans,Hommes+,,,Asiatique du Sud-Est,,48,89.8
2023,Alberta,25 à 54 ans,Hommes+,,,Asiatique occidental,,48,83.1
2023,Alberta,25 à 54 ans,Hommes+,,,Coréen,,48,94.6
2023,Alberta,25 à 54 ans,Hommes+,,,Japonais,,48,95.0
2023,Alberta,25 à 54 ans,Hommes+,,,Minorité visible n.i.a,,48,90.0
2023,Alberta,25 à 54 ans,Hommes+,,,Minorités visible multiples,,48,86.7
2023,Alberta,25 à 54 ans,Hommes+,,,Pas une minorité visible,,48,88.7
2023,Alberta,25 à 54 ans,Femmes+,,,Population des minorités visibles,,48,76.1
2023,Alberta,25 à 54 ans,Femmes+,,,Sud-Asiatique,,48,76.0
2023,Alberta,25 à 54 ans,Femmes+,,,Chinois,,48,79.3
2023,Alberta,25 à 54 ans,Femmes+,,,Noir,,48,69.0
2023,Alberta,25 à 54 ans,Femmes+,,,Philippin,,48,86.8
2023,Alberta,25 à 54 ans,Femmes+,,,Arabe,,48,61.7
2023,Alberta,25 à 54 ans,Femmes+,,,Latino-Américain,,48,74.9
2023,Alberta,25 à 54 ans,Femmes+,,,Asiatique du Sud-Est,,48,79.2
2023,Alberta,25 à 54 ans,Femmes+,,,Asiatique occidental,,48,66.3
2023,Alberta,25 à 54 ans,Femmes+,,,Coréen,,48,58.5
2023,Alberta,25 à 54 ans,Femmes+,,,Japonais,,48,82.1
2023,Alberta,25 à 54 ans,Femmes+,,,Minorité visible n.i.a,,48,62.9
2023,Alberta,25 à 54 ans,Femmes+,,,Minorités visible multiples,,48,78.0
2023,Alberta,25 à 54 ans,Femmes+,,,Pas une minorité visible,,48,80.7
2023,Alberta,55 ans et plus,Total - Genre,,,Population des minorités visibles,,48,47.3
2023,Alberta,55 ans et plus,Total - Genre,,,Sud-Asiatique,,48,40.2
2023,Alberta,55 ans et plus,Total - Genre,,,Chinois,,48,39.0
2023,Alberta,55 ans et plus,Total - Genre,,,Noir,,48,67.4
2023,Alberta,55 ans et plus,Total - Genre,,,Philippin,,48,56.5
2023,Alberta,55 ans et plus,Total - Genre,,,Arabe,,48,46.7
2023,Alberta,55 ans et plus,Total - Genre,,,Latino-Américain,,48,59.8
2023,Alberta,55 ans et plus,Total - Genre,,,Asiatique du Sud-Est,,48,42.3
2023,Alberta,55 ans et plus,Total - Genre,,,Asiatique occidental,,48,42.6
2023,Alberta,55 ans et plus,Total - Genre,,,Coréen,,48,39.1
2023,Alberta,55 ans et plus,Total - Genre,,,Japonais,,48,62.5
2023,Alberta,55 ans et plus,Total - Genre,,,Minorité visible n.i.a,,48,55.6
2023,Alberta,55 ans et plus,Total - Genre,,,Minorités visible multiples,,48,
2023,Alberta,55 ans et plus,Total - Genre,,,Pas une minorité visible,,48,37.9
2023,Alberta,55 ans et plus,Hommes+,,,Population des minorités visibles,,48,55.5
2023,Alberta,55 ans et plus,Hommes+,,,Sud-Asiatique,,48,50.6
2023,Alberta,55 ans et plus,Hommes+,,,Chinois,,48,44.4
2023,Alberta,55 ans et plus,Hommes+,,,Noir,,48,76.6
2023,Alberta,55 ans et plus,Hommes+,,,Philippin,,48,63.1
2023,Alberta,55 ans et plus,Hommes+,,,Arabe,,48,
2023,Alberta,55 ans et plus,Hommes+,,,Latino-Américain,,48,75.4
2023,Alberta,55 ans et plus,Hommes+,,,Asiatique du Sud-Est,,48,47.4
2023,Alberta,55 ans et plus,Hommes+,,,Asiatique occidental,,48,
2023,Alberta,55 ans et plus,Hommes+,,,Coréen,,48,
2023,Alberta,55 ans et plus,Hommes+,,,Japonais,,48,
2023,Alberta,55 ans et plus,Hommes+,,,Minorité visible n.i.a,,48,
2023,Alberta,55 ans et plus,Hommes+,,,Minorités visible multiples,,48,
2023,Alberta,55 ans et plus,Hommes+,,,Pas une minorité visible,,48,43.1
2023,Alberta,55 ans et plus,Femmes+,,,Population des minorités visibles,,48,39.6
2023,Alberta,55 ans et plus,Femmes+,,,Sud-Asiatique,,48,30.9
2023,Alberta,55 ans et plus,Femmes+,,,Chinois,,48,33.7
2023,Alberta,55 ans et plus,Femmes+,,,Noir,,48,52.4
2023,Alberta,55 ans et plus,Femmes+,,,Philippin,,48,52.6
2023,Alberta,55 ans et plus,Femmes+,,,Arabe,,48,
2023,Alberta,55 ans et plus,Femmes+,,,Latino-Américain,,48,46.5
2023,Alberta,55 ans et plus,Femmes+,,,Asiatique du Sud-Est,,48,39.6
2023,Alberta,55 ans et plus,Femmes+,,,Asiatique occidental,,48,
2023,Alberta,55 ans et plus,Femmes+,,,Coréen,,48,
2023,Alberta,55 ans et plus,Femmes+,,,Japonais,,48,
2023,Alberta,55 ans et plus,Femmes+,,,Minorité visible n.i.a,,48,
2023,Alberta,55 ans et plus,Femmes+,,,Minorités visible multiples,,48,
2023,Alberta,55 ans et plus,Femmes+,,,Pas une minorité visible,,48,33.0
2023,Colombie-Britannique,15 à 24 ans,Total - Genre,,,Population des minorités visibles,,59,56.5
2023,Colombie-Britannique,15 à 24 ans,Total - Genre,,,Sud-Asiatique,,59,61.3
2023,Colombie-Britannique,15 à 24 ans,Total - Genre,,,Chinois,,59,49.4
2023,Colombie-Britannique,15 à 24 ans,Total - Genre,,,Noir,,59,61.0
2023,Colombie-Britannique,15 à 24 ans,Total - Genre,,,Philippin,,59,56.8
2023,Colombie-Britannique,15 à 24 ans,Total - Genre,,,Arabe,,59,50.0
2023,Colombie-Britannique,15 à 24 ans,Total - Genre,,,Latino-Américain,,59,57.1
2023,Colombie-Britannique,15 à 24 ans,Total - Genre,,,Asiatique du Sud-Est,,59,55.2
2023,Colombie-Britannique,15 à 24 ans,Total - Genre,,,Asiatique occidental,,59,48.9
2023,Colombie-Britannique,15 à 24 ans,Total - Genre,,,Coréen,,59,43.8
2023,Colombie-Britannique,15 à 24 ans,Total - Genre,,,Japonais,,59,55.7
2023,Colombie-Britannique,15 à 24 ans,Total - Genre,,,Minorité visible n.i.a,,59,53.7
2023,Colombie-Britannique,15 à 24 ans,Total - Genre,,,Minorités visible multiples,,59,68.5
2023,Colombie-Britannique,15 à 24 ans,Total - Genre,,,Pas une minorité visible,,59,60.8
2023,Colombie-Britannique,15 à 24 ans,Hommes+,,,Population des minorités visibles,,59,56.7
2023,Colombie-Britannique,15 à 24 ans,Hommes+,,,Sud-Asiatique,,59,59.1
2023,Colombie-Britannique,15 à 24 ans,Hommes+,,,Chinois,,59,51.8
2023,Colombie-Britannique,15 à 24 ans,Hommes+,,,Noir,,59,63.0
2023,Colombie-Britannique,15 à 24 ans,Hommes+,,,Philippin,,59,61.2
2023,Colombie-Britannique,15 à 24 ans,Hommes+,,,Arabe,,59,
2023,Colombie-Britannique,15 à 24 ans,Hommes+,,,Latino-Américain,,59,58.2
2023,Colombie-Britannique,15 à 24 ans,Hommes+,,,Asiatique du Sud-Est,,59,51.9
2023,Colombie-Britannique,15 à 24 ans,Hommes+,,,Asiatique occidental,,59,43.1
2023,Colombie-Britannique,15 à 24 ans,Hommes+,,,Coréen,,59,55.2
2023,Colombie-Britannique,15 à 24 ans,Hommes+,,,Japonais,,59,
2023,Colombie-Britannique,15 à 24 ans,Hommes+,,,Minorité visible n.i.a,,59,54.1
2023,Colombie-Britannique,15 à 24 ans,Hommes+,,,Minorités visible multiples,,59,65.7
2023,Colombie-Britannique,15 à 24 ans,Hommes+,,,Pas une minorité visible,,59,60.4
2023,Colombie-Britannique,15 à 24 ans,Femmes+,,,Population des minorités visibles,,59,56.4
2023,Colombie-Britannique,15 à 24 ans,Femmes+,,,Sud-Asiatique,,59,63.9
2023,Colombie-Britannique,15 à 24 ans,Femmes+,,,Chinois,,59,47.0
2023,Colombie-Britannique,15 à 24 ans,Femmes+,,,Noir,,59,59.7
2023,Colombie-Britannique,15 à 24 ans,Femmes+,,,Philippin,,59,51.5
2023,Colombie-Britannique,15 à 24 ans,Femmes+,,,Arabe,,59,
2023,Colombie-Britannique,15 à 24 ans,Femmes+,,,Latino-Américain,,59,54.5
2023,Colombie-Britannique,15 à 24 ans,Femmes+,,,Asiatique du Sud-Est,,59,55.9
2023,Colombie-Britannique,15 à 24 ans,Femmes+,,,Asiatique occidental,,59,53.5
2023,Colombie-Britannique,15 à 24 ans,Femmes+,,,Coréen,,59,37.3
2023,Colombie-Britannique,15 à 24 ans,Femmes+,,,Japonais,,59,
2023,Colombie-Britannique,15 à 24 ans,Femmes+,,,Minorité visible n.i.a,,59,53.3
2023,Colombie-Britannique,15 à 24 ans,Femmes+,,,Minorités visible multiples,,59,71.1
2023,Colombie-Britannique,15 à 24 ans,Femmes+,,,Pas une minorité visible,,59,61.3
2023,Colombie-Britannique,25 à 54 ans,Total - Genre,,,Population des minorités visibles,,59,83.5
2023,Colombie-Britannique,25 à 54 ans,Total - Genre,,,Sud-Asiatique,,59,87.3
2023,Colombie-Britannique,25 à 54 ans,Total - Genre,,,Chinois,,59,78.3
2023,Colombie-Britannique,25 à 54 ans,Total - Genre,,,Noir,,59,87.7
2023,Colombie-Britannique,25 à 54 ans,Total - Genre,,,Philippin,,59,88.9
2023,Colombie-Britannique,25 à 54 ans,Total - Genre,,,Arabe,,59,66.1
2023,Colombie-Britannique,25 à 54 ans,Total - Genre,,,Latino-Américain,,59,87.1
2023,Colombie-Britannique,25 à 54 ans,Total - Genre,,,Asiatique du Sud-Est,,59,84.9
2023,Colombie-Britannique,25 à 54 ans,Total - Genre,,,Asiatique occidental,,59,77.7
