Year,Géographie,Emplacement,Genre,Démographique and socio-économique,GeoCode,Value
2024,"L'Ange-Gardien, Québec",Rurale,"Total, genre",20 à 24 ans,2482005,0.0
2024,"L'Ange-Gardien, Québec",Rurale,"Total, genre",65 ans et plus,2482005,0.0
2024,"L'Ange-Gardien, Québec",Rurale,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),2482005,0.0
2024,"L'Ange-Gardien, Québec",Rurale,Hommes+,0 à 14 ans,2482005,0.0
2024,"L'Ange-Gardien, Québec",Rurale,Hommes+,15 à 64 ans,2482005,0.0
2024,"L'Ange-Gardien, Québec",Rurale,Hommes+,15 à 19 ans,2482005,0.0
2024,"L'Ange-Gardien, Québec",Rurale,Hommes+,20 à 24 ans,2482005,0.0
2024,"L'Ange-Gardien, Québec",Rurale,Hommes+,65 ans et plus,2482005,0.0
2024,"L'Ange-Gardien, Québec",Rurale,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),2482005,0.0
2024,"L'Ange-Gardien, Québec",Rurale,Femmes+,0 à 14 ans,2482005,0.0
2024,"L'Ange-Gardien, Québec",Rurale,Femmes+,15 à 64 ans,2482005,0.0
2024,"L'Ange-Gardien, Québec",Rurale,Femmes+,15 à 19 ans,2482005,0.0
2024,"L'Ange-Gardien, Québec",Rurale,Femmes+,20 à 24 ans,2482005,0.0
2024,"L'Ange-Gardien, Québec",Rurale,Femmes+,65 ans et plus,2482005,0.0
2024,"Québec, Québec","Total, emplacement","Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),421,80.1
2024,"Québec, Québec","Total, emplacement","Total, genre",0 à 14 ans,421,74.3
2024,"Québec, Québec","Total, emplacement","Total, genre",15 à 64 ans,421,79.8
2024,"Québec, Québec","Total, emplacement","Total, genre",15 à 19 ans,421,77.6
2024,"Québec, Québec","Total, emplacement","Total, genre",20 à 24 ans,421,84.0
2024,"Québec, Québec","Total, emplacement","Total, genre",65 ans et plus,421,85.4
2024,"Québec, Québec","Total, emplacement",Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),421,79.4
2024,"Québec, Québec","Total, emplacement",Hommes+,0 à 14 ans,421,74.1
2024,"Québec, Québec","Total, emplacement",Hommes+,15 à 64 ans,421,79.6
2024,"Québec, Québec","Total, emplacement",Hommes+,15 à 19 ans,421,77.6
2024,"Québec, Québec","Total, emplacement",Hommes+,20 à 24 ans,421,82.9
2024,"Québec, Québec","Total, emplacement",Hommes+,65 ans et plus,421,83.5
2024,"Québec, Québec","Total, emplacement",Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),421,80.8
2024,"Québec, Québec","Total, emplacement",Femmes+,0 à 14 ans,421,74.4
2024,"Québec, Québec","Total, emplacement",Femmes+,15 à 64 ans,421,80.1
2024,"Québec, Québec","Total, emplacement",Femmes+,15 à 19 ans,421,77.5
2024,"Québec, Québec","Total, emplacement",Femmes+,20 à 24 ans,421,85.1
2024,"Québec, Québec","Total, emplacement",Femmes+,65 ans et plus,421,86.8
2024,"Québec, Québec",Urbain,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),421,86.5
2024,"Québec, Québec",Urbain,"Total, genre",0 à 14 ans,421,81.6
2024,"Québec, Québec",Urbain,"Total, genre",15 à 64 ans,421,86.2
2024,"Québec, Québec",Urbain,"Total, genre",15 à 19 ans,421,83.7
2024,"Québec, Québec",Urbain,"Total, genre",20 à 24 ans,421,88.7
2024,"Québec, Québec",Urbain,"Total, genre",65 ans et plus,421,90.6
2024,"Québec, Québec",Urbain,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),421,86.1
2024,"Québec, Québec",Urbain,Hommes+,0 à 14 ans,421,81.6
2024,"Québec, Québec",Urbain,Hommes+,15 à 64 ans,421,86.2
2024,"Québec, Québec",Urbain,Hommes+,15 à 19 ans,421,83.7
2024,"Québec, Québec",Urbain,Hommes+,20 à 24 ans,421,88.2
2024,"Québec, Québec",Urbain,Hommes+,65 ans et plus,421,89.7
2024,"Québec, Québec",Urbain,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),421,86.8
2024,"Québec, Québec",Urbain,Femmes+,0 à 14 ans,421,81.7
2024,"Québec, Québec",Urbain,Femmes+,15 à 64 ans,421,86.2
2024,"Québec, Québec",Urbain,Femmes+,15 à 19 ans,421,83.7
2024,"Québec, Québec",Urbain,Femmes+,20 à 24 ans,421,89.3
2024,"Québec, Québec",Urbain,Femmes+,65 ans et plus,421,91.3
2024,"Québec, Québec",Rurale,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),421,15.0
2024,"Québec, Québec",Rurale,"Total, genre",0 à 14 ans,421,15.1
2024,"Québec, Québec",Rurale,"Total, genre",15 à 64 ans,421,15.2
2024,"Québec, Québec",Rurale,"Total, genre",15 à 19 ans,421,17.2
2024,"Québec, Québec",Rurale,"Total, genre",20 à 24 ans,421,17.0
2024,"Québec, Québec",Rurale,"Total, genre",65 ans et plus,421,14.1
2024,"Québec, Québec",Rurale,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),421,14.6
2024,"Québec, Québec",Rurale,Hommes+,0 à 14 ans,421,14.9
2024,"Québec, Québec",Rurale,Hommes+,15 à 64 ans,421,14.7
2024,"Québec, Québec",Rurale,Hommes+,15 à 19 ans,421,16.2
2024,"Québec, Québec",Rurale,Hommes+,20 à 24 ans,421,15.9
2024,"Québec, Québec",Rurale,Hommes+,65 ans et plus,421,13.6
2024,"Québec, Québec",Rurale,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),421,15.5
2024,"Québec, Québec",Rurale,Femmes+,0 à 14 ans,421,15.4
2024,"Québec, Québec",Rurale,Femmes+,15 à 64 ans,421,15.7
2024,"Québec, Québec",Rurale,Femmes+,15 à 19 ans,421,18.1
2024,"Québec, Québec",Rurale,Femmes+,20 à 24 ans,421,18.0
2024,"Québec, Québec",Rurale,Femmes+,65 ans et plus,421,14.5
2024,"L'Ange-Gardien, Québec","Total, emplacement","Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),2421040,0.0
2024,"L'Ange-Gardien, Québec","Total, emplacement","Total, genre",0 à 14 ans,2421040,0.0
2024,"L'Ange-Gardien, Québec","Total, emplacement","Total, genre",15 à 64 ans,2421040,0.0
2024,"L'Ange-Gardien, Québec","Total, emplacement","Total, genre",15 à 19 ans,2421040,0.0
2024,"L'Ange-Gardien, Québec","Total, emplacement","Total, genre",20 à 24 ans,2421040,0.0
2024,"L'Ange-Gardien, Québec","Total, emplacement","Total, genre",65 ans et plus,2421040,0.0
2024,"L'Ange-Gardien, Québec","Total, emplacement",Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),2421040,0.0
2024,"L'Ange-Gardien, Québec","Total, emplacement",Hommes+,0 à 14 ans,2421040,0.0
2024,"L'Ange-Gardien, Québec","Total, emplacement",Hommes+,15 à 64 ans,2421040,0.0
2024,"L'Ange-Gardien, Québec","Total, emplacement",Hommes+,15 à 19 ans,2421040,0.0
2024,"L'Ange-Gardien, Québec","Total, emplacement",Hommes+,20 à 24 ans,2421040,0.0
2024,"L'Ange-Gardien, Québec","Total, emplacement",Hommes+,65 ans et plus,2421040,0.0
2024,"L'Ange-Gardien, Québec","Total, emplacement",Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),2421040,0.0
2024,"L'Ange-Gardien, Québec","Total, emplacement",Femmes+,0 à 14 ans,2421040,0.0
2024,"L'Ange-Gardien, Québec","Total, emplacement",Femmes+,15 à 64 ans,2421040,0.0
2024,"L'Ange-Gardien, Québec","Total, emplacement",Femmes+,15 à 19 ans,2421040,0.0
2024,"L'Ange-Gardien, Québec","Total, emplacement",Femmes+,20 à 24 ans,2421040,0.0
2024,"L'Ange-Gardien, Québec","Total, emplacement",Femmes+,65 ans et plus,2421040,0.0
2024,"L'Ange-Gardien, Québec",Urbain,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),2421040,0.0
2024,"L'Ange-Gardien, Québec",Urbain,"Total, genre",0 à 14 ans,2421040,0.0
2024,"L'Ange-Gardien, Québec",Urbain,"Total, genre",15 à 64 ans,2421040,0.0
2024,"L'Ange-Gardien, Québec",Urbain,"Total, genre",15 à 19 ans,2421040,0.0
2024,"L'Ange-Gardien, Québec",Urbain,"Total, genre",20 à 24 ans,2421040,0.0
2024,"L'Ange-Gardien, Québec",Urbain,"Total, genre",65 ans et plus,2421040,0.0
2024,"L'Ange-Gardien, Québec",Urbain,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),2421040,0.0
2024,"L'Ange-Gardien, Québec",Urbain,Hommes+,0 à 14 ans,2421040,0.0
2024,"L'Ange-Gardien, Québec",Urbain,Hommes+,15 à 64 ans,2421040,0.0
2024,"L'Ange-Gardien, Québec",Urbain,Hommes+,15 à 19 ans,2421040,0.0
2024,"L'Ange-Gardien, Québec",Urbain,Hommes+,20 à 24 ans,2421040,0.0
2024,"L'Ange-Gardien, Québec",Urbain,Hommes+,65 ans et plus,2421040,0.0
2024,"L'Ange-Gardien, Québec",Urbain,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),2421040,0.0
2024,"L'Ange-Gardien, Québec",Urbain,Femmes+,0 à 14 ans,2421040,0.0
2024,"L'Ange-Gardien, Québec",Urbain,Femmes+,15 à 64 ans,2421040,0.0
2024,"L'Ange-Gardien, Québec",Urbain,Femmes+,15 à 19 ans,2421040,0.0
2024,"L'Ange-Gardien, Québec",Urbain,Femmes+,20 à 24 ans,2421040,0.0
2024,"L'Ange-Gardien, Québec",Urbain,Femmes+,65 ans et plus,2421040,0.0
2024,"L'Ange-Gardien, Québec",Rurale,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),2421040,0.0
2024,"L'Ange-Gardien, Québec",Rurale,"Total, genre",0 à 14 ans,2421040,0.0
2024,"L'Ange-Gardien, Québec",Rurale,"Total, genre",15 à 64 ans,2421040,0.0
2024,"L'Ange-Gardien, Québec",Rurale,"Total, genre",15 à 19 ans,2421040,0.0
2024,"L'Ange-Gardien, Québec",Rurale,"Total, genre",20 à 24 ans,2421040,0.0
2024,"L'Ange-Gardien, Québec",Rurale,"Total, genre",65 ans et plus,2421040,0.0
2024,"L'Ange-Gardien, Québec",Rurale,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),2421040,0.0
2024,"L'Ange-Gardien, Québec",Rurale,Hommes+,0 à 14 ans,2421040,0.0
2024,"L'Ange-Gardien, Québec",Rurale,Hommes+,15 à 64 ans,2421040,0.0
2024,"L'Ange-Gardien, Québec",Rurale,Hommes+,15 à 19 ans,2421040,0.0
2024,"L'Ange-Gardien, Québec",Rurale,Hommes+,20 à 24 ans,2421040,0.0
2024,"L'Ange-Gardien, Québec",Rurale,Hommes+,65 ans et plus,2421040,0.0
2024,"L'Ange-Gardien, Québec",Rurale,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),2421040,0.0
2024,"L'Ange-Gardien, Québec",Rurale,Femmes+,0 à 14 ans,2421040,0.0
2024,"L'Ange-Gardien, Québec",Rurale,Femmes+,15 à 64 ans,2421040,0.0
2024,"L'Ange-Gardien, Québec",Rurale,Femmes+,15 à 19 ans,2421040,0.0
2024,"L'Ange-Gardien, Québec",Rurale,Femmes+,20 à 24 ans,2421040,0.0
2024,"L'Ange-Gardien, Québec",Rurale,Femmes+,65 ans et plus,2421040,0.0
2024,"Saguenay, Québec","Total, emplacement","Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),408,
2024,"Saguenay, Québec","Total, emplacement","Total, genre",0 à 14 ans,408,
2024,"Saguenay, Québec","Total, emplacement","Total, genre",15 à 64 ans,408,
2024,"Saguenay, Québec","Total, emplacement","Total, genre",15 à 19 ans,408,
2024,"Saguenay, Québec","Total, emplacement","Total, genre",20 à 24 ans,408,
2024,"Saguenay, Québec","Total, emplacement","Total, genre",65 ans et plus,408,
2024,"Saguenay, Québec","Total, emplacement",Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),408,
2024,"Saguenay, Québec","Total, emplacement",Hommes+,0 à 14 ans,408,
2024,"Saguenay, Québec","Total, emplacement",Hommes+,15 à 64 ans,408,
2024,"Saguenay, Québec","Total, emplacement",Hommes+,15 à 19 ans,408,
2024,"Saguenay, Québec","Total, emplacement",Hommes+,20 à 24 ans,408,
2024,"Saguenay, Québec","Total, emplacement",Hommes+,65 ans et plus,408,
2024,"Saguenay, Québec","Total, emplacement",Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),408,
2024,"Saguenay, Québec","Total, emplacement",Femmes+,0 à 14 ans,408,
2024,"Saguenay, Québec","Total, emplacement",Femmes+,15 à 64 ans,408,
2024,"Saguenay, Québec","Total, emplacement",Femmes+,15 à 19 ans,408,
2024,"Saguenay, Québec","Total, emplacement",Femmes+,20 à 24 ans,408,
2024,"Saguenay, Québec","Total, emplacement",Femmes+,65 ans et plus,408,
2024,"Saguenay, Québec",Urbain,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),408,
2024,"Saguenay, Québec",Urbain,"Total, genre",0 à 14 ans,408,
2024,"Saguenay, Québec",Urbain,"Total, genre",15 à 64 ans,408,
2024,"Saguenay, Québec",Urbain,"Total, genre",15 à 19 ans,408,
2024,"Saguenay, Québec",Urbain,"Total, genre",20 à 24 ans,408,
2024,"Saguenay, Québec",Urbain,"Total, genre",65 ans et plus,408,
2024,"Saguenay, Québec",Urbain,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),408,
2024,"Saguenay, Québec",Urbain,Hommes+,0 à 14 ans,408,
2024,"Saguenay, Québec",Urbain,Hommes+,15 à 64 ans,408,
2024,"Saguenay, Québec",Urbain,Hommes+,15 à 19 ans,408,
2024,"Saguenay, Québec",Urbain,Hommes+,20 à 24 ans,408,
2024,"Saguenay, Québec",Urbain,Hommes+,65 ans et plus,408,
2024,"Saguenay, Québec",Urbain,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),408,
2024,"Saguenay, Québec",Urbain,Femmes+,0 à 14 ans,408,
2024,"Saguenay, Québec",Urbain,Femmes+,15 à 64 ans,408,
2024,"Saguenay, Québec",Urbain,Femmes+,15 à 19 ans,408,
2024,"Saguenay, Québec",Urbain,Femmes+,20 à 24 ans,408,
2024,"Saguenay, Québec",Urbain,Femmes+,65 ans et plus,408,
2024,"Saguenay, Québec",Rurale,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),408,
2024,"Saguenay, Québec",Rurale,"Total, genre",0 à 14 ans,408,
2024,"Saguenay, Québec",Rurale,"Total, genre",15 à 64 ans,408,
2024,"Saguenay, Québec",Rurale,"Total, genre",15 à 19 ans,408,
2024,"Saguenay, Québec",Rurale,"Total, genre",20 à 24 ans,408,
2024,"Saguenay, Québec",Rurale,"Total, genre",65 ans et plus,408,
2024,"Saguenay, Québec",Rurale,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),408,
2024,"Saguenay, Québec",Rurale,Hommes+,0 à 14 ans,408,
2024,"Saguenay, Québec",Rurale,Hommes+,15 à 64 ans,408,
2024,"Saguenay, Québec",Rurale,Hommes+,15 à 19 ans,408,
2024,"Saguenay, Québec",Rurale,Hommes+,20 à 24 ans,408,
2024,"Saguenay, Québec",Rurale,Hommes+,65 ans et plus,408,
2024,"Saguenay, Québec",Rurale,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),408,
2024,"Saguenay, Québec",Rurale,Femmes+,0 à 14 ans,408,
2024,"Saguenay, Québec",Rurale,Femmes+,15 à 64 ans,408,
2024,"Saguenay, Québec",Rurale,Femmes+,15 à 19 ans,408,
2024,"Saguenay, Québec",Rurale,Femmes+,20 à 24 ans,408,
2024,"Saguenay, Québec",Rurale,Femmes+,65 ans et plus,408,
2024,"Sherbrooke, Québec","Total, emplacement","Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),433,63.6
2024,"Sherbrooke, Québec","Total, emplacement","Total, genre",0 à 14 ans,433,59.6
2024,"Sherbrooke, Québec","Total, emplacement","Total, genre",15 à 64 ans,433,64.5
2024,"Sherbrooke, Québec","Total, emplacement","Total, genre",15 à 19 ans,433,63.8
2024,"Sherbrooke, Québec","Total, emplacement","Total, genre",20 à 24 ans,433,77.9
2024,"Sherbrooke, Québec","Total, emplacement","Total, genre",65 ans et plus,433,64.2
2024,"Sherbrooke, Québec","Total, emplacement",Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),433,63.4
2024,"Sherbrooke, Québec","Total, emplacement",Hommes+,0 à 14 ans,433,59.6
2024,"Sherbrooke, Québec","Total, emplacement",Hommes+,15 à 64 ans,433,64.9
2024,"Sherbrooke, Québec","Total, emplacement",Hommes+,15 à 19 ans,433,63.7
2024,"Sherbrooke, Québec","Total, emplacement",Hommes+,20 à 24 ans,433,77.2
2024,"Sherbrooke, Québec","Total, emplacement",Hommes+,65 ans et plus,433,61.9
2024,"Sherbrooke, Québec","Total, emplacement",Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),433,63.9
2024,"Sherbrooke, Québec","Total, emplacement",Femmes+,0 à 14 ans,433,59.5
2024,"Sherbrooke, Québec","Total, emplacement",Femmes+,15 à 64 ans,433,64.1
2024,"Sherbrooke, Québec","Total, emplacement",Femmes+,15 à 19 ans,433,63.9
2024,"Sherbrooke, Québec","Total, emplacement",Femmes+,20 à 24 ans,433,78.5
2024,"Sherbrooke, Québec","Total, emplacement",Femmes+,65 ans et plus,433,66.0
2024,"Sherbrooke, Québec",Urbain,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),433,76.8
2024,"Sherbrooke, Québec",Urbain,"Total, genre",0 à 14 ans,433,74.1
2024,"Sherbrooke, Québec",Urbain,"Total, genre",15 à 64 ans,433,77.7
2024,"Sherbrooke, Québec",Urbain,"Total, genre",15 à 19 ans,433,76.7
2024,"Sherbrooke, Québec",Urbain,"Total, genre",20 à 24 ans,433,86.3
2024,"Sherbrooke, Québec",Urbain,"Total, genre",65 ans et plus,433,75.9
2024,"Sherbrooke, Québec",Urbain,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),433,77.1
2024,"Sherbrooke, Québec",Urbain,Hommes+,0 à 14 ans,433,74.1
2024,"Sherbrooke, Québec",Urbain,Hommes+,15 à 64 ans,433,78.4
2024,"Sherbrooke, Québec",Urbain,Hommes+,15 à 19 ans,433,76.6
2024,"Sherbrooke, Québec",Urbain,Hommes+,20 à 24 ans,433,85.9
2024,"Sherbrooke, Québec",Urbain,Hommes+,65 ans et plus,433,75.5
2024,"Sherbrooke, Québec",Urbain,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),433,76.4
2024,"Sherbrooke, Québec",Urbain,Femmes+,0 à 14 ans,433,74.2
2024,"Sherbrooke, Québec",Urbain,Femmes+,15 à 64 ans,433,77.0
2024,"Sherbrooke, Québec",Urbain,Femmes+,15 à 19 ans,433,76.8
2024,"Sherbrooke, Québec",Urbain,Femmes+,20 à 24 ans,433,86.8
2024,"Sherbrooke, Québec",Urbain,Femmes+,65 ans et plus,433,76.2
2024,"Sherbrooke, Québec",Rurale,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),433,16.0
2024,"Sherbrooke, Québec",Rurale,"Total, genre",0 à 14 ans,433,15.6
2024,"Sherbrooke, Québec",Rurale,"Total, genre",15 à 64 ans,433,16.9
2024,"Sherbrooke, Québec",Rurale,"Total, genre",15 à 19 ans,433,19.4
2024,"Sherbrooke, Québec",Rurale,"Total, genre",20 à 24 ans,433,26.8
2024,"Sherbrooke, Québec",Rurale,"Total, genre",65 ans et plus,433,13.8
2024,"Sherbrooke, Québec",Rurale,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),433,15.7
2024,"Sherbrooke, Québec",Rurale,Hommes+,0 à 14 ans,433,15.4
2024,"Sherbrooke, Québec",Rurale,Hommes+,15 à 64 ans,433,16.9
2024,"Sherbrooke, Québec",Rurale,Hommes+,15 à 19 ans,433,19.3
2024,"Sherbrooke, Québec",Rurale,Hommes+,20 à 24 ans,433,26.7
2024,"Sherbrooke, Québec",Rurale,Hommes+,65 ans et plus,433,12.0
2024,"Sherbrooke, Québec",Rurale,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),433,16.4
2024,"Sherbrooke, Québec",Rurale,Femmes+,0 à 14 ans,433,15.9
2024,"Sherbrooke, Québec",Rurale,Femmes+,15 à 64 ans,433,16.8
2024,"Sherbrooke, Québec",Rurale,Femmes+,15 à 19 ans,433,19.6
2024,"Sherbrooke, Québec",Rurale,Femmes+,20 à 24 ans,433,27.0
2024,"Sherbrooke, Québec",Rurale,Femmes+,65 ans et plus,433,15.4
2024,"Trois-Rivières, Québec","Total, emplacement","Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),442,73.7
2024,"Trois-Rivières, Québec","Total, emplacement","Total, genre",0 à 14 ans,442,69.5
2024,"Trois-Rivières, Québec","Total, emplacement","Total, genre",15 à 64 ans,442,73.4
2024,"Trois-Rivières, Québec","Total, emplacement","Total, genre",15 à 19 ans,442,73.2
2024,"Trois-Rivières, Québec","Total, emplacement","Total, genre",20 à 24 ans,442,81.9
2024,"Trois-Rivières, Québec","Total, emplacement","Total, genre",65 ans et plus,442,76.8
2024,"Trois-Rivières, Québec","Total, emplacement",Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),442,72.8
2024,"Trois-Rivières, Québec","Total, emplacement",Hommes+,0 à 14 ans,442,69.3
2024,"Trois-Rivières, Québec","Total, emplacement",Hommes+,15 à 64 ans,442,73.1
2024,"Trois-Rivières, Québec","Total, emplacement",Hommes+,15 à 19 ans,442,72.6
