Year,Units,Géographie,Type de famille économique,GeoCode,Value
2020,Dollars constants de 2023,"Ottawa-Gatineau, Ontario/Québec",Femmes âgées hors famille économique,,46400.0
2020,Dollars constants de 2023,"Ottawa-Gatineau, Ontario/Québec",Personnes non âgées hors famille économique,,43000.0
2020,Dollars constants de 2023,"Ottawa-Gatineau, Ontario/Québec",Hommes non âgés hors famille économique,,42100.0
2020,Dollars constants de 2023,"Ottawa-Gatineau, Ontario/Québec",Femmes non âgées hors famille économique,,46300.0
2020,Dollars constants de 2023,"Toronto, Ontario",Familles économiques et personnes hors famille économique,,83300.0
2020,Dollars constants de 2023,"Toronto, Ontario",Familles économiques,,113900.0
2020,Dollars constants de 2023,"Toronto, Ontario",Familles de personnes âgées,,80000.0
2020,Dollars constants de 2023,"Toronto, Ontario",Couples de personnes âgées,,75700.0
2020,Dollars constants de 2023,"Toronto, Ontario",Autres familles de personnes âgées,,87400.0
2020,Dollars constants de 2023,"Toronto, Ontario",Familles de personnes non âgées,,119100.0
2020,Dollars constants de 2023,"Toronto, Ontario",Couples,,109300.0
2020,Dollars constants de 2023,"Toronto, Ontario",Couples avec des enfants,,129500.0
2020,Dollars constants de 2023,"Toronto, Ontario",Couples avec d'autres personnes apparentées,,153300.0
2020,Dollars constants de 2023,"Toronto, Ontario",Familles monoparentales,,67100.0
2020,Dollars constants de 2023,"Toronto, Ontario",Familles monoparentales ayant un homme à leur tête,,
2020,Dollars constants de 2023,"Toronto, Ontario",Familles monoparentales ayant une femme à leur tête,,67100.0
2020,Dollars constants de 2023,"Toronto, Ontario",Autres familles de personnes non âgées,,106400.0
2020,Dollars constants de 2023,"Toronto, Ontario",Personnes hors famille économique,,40200.0
2020,Dollars constants de 2023,"Toronto, Ontario",Personnes âgées hors famille économique,,37800.0
2020,Dollars constants de 2023,"Toronto, Ontario",Hommes âgés hors famille économique,,38000.0
2020,Dollars constants de 2023,"Toronto, Ontario",Femmes âgées hors famille économique,,37800.0
2020,Dollars constants de 2023,"Toronto, Ontario",Personnes non âgées hors famille économique,,41300.0
2020,Dollars constants de 2023,"Toronto, Ontario",Hommes non âgés hors famille économique,,43400.0
2020,Dollars constants de 2023,"Toronto, Ontario",Femmes non âgées hors famille économique,,36300.0
2020,Dollars constants de 2023,"Winnipeg, Manitoba",Familles économiques et personnes hors famille économique,,73000.0
2020,Dollars constants de 2023,"Winnipeg, Manitoba",Familles économiques,,102500.0
2020,Dollars constants de 2023,"Winnipeg, Manitoba",Familles de personnes âgées,,82400.0
2020,Dollars constants de 2023,"Winnipeg, Manitoba",Couples de personnes âgées,,77400.0
2020,Dollars constants de 2023,"Winnipeg, Manitoba",Autres familles de personnes âgées,,97600.0
2020,Dollars constants de 2023,"Winnipeg, Manitoba",Familles de personnes non âgées,,110000.0
2020,Dollars constants de 2023,"Winnipeg, Manitoba",Couples,,96800.0
2020,Dollars constants de 2023,"Winnipeg, Manitoba",Couples avec des enfants,,125300.0
2020,Dollars constants de 2023,"Winnipeg, Manitoba",Couples avec d'autres personnes apparentées,,155400.0
2020,Dollars constants de 2023,"Winnipeg, Manitoba",Familles monoparentales,,67200.0
2020,Dollars constants de 2023,"Winnipeg, Manitoba",Familles monoparentales ayant un homme à leur tête,,67200.0
2020,Dollars constants de 2023,"Winnipeg, Manitoba",Familles monoparentales ayant une femme à leur tête,,66300.0
2020,Dollars constants de 2023,"Winnipeg, Manitoba",Autres familles de personnes non âgées,,81900.0
2020,Dollars constants de 2023,"Winnipeg, Manitoba",Personnes hors famille économique,,39100.0
2020,Dollars constants de 2023,"Winnipeg, Manitoba",Personnes âgées hors famille économique,,41500.0
2020,Dollars constants de 2023,"Winnipeg, Manitoba",Hommes âgés hors famille économique,,44600.0
2020,Dollars constants de 2023,"Winnipeg, Manitoba",Femmes âgées hors famille économique,,39400.0
2020,Dollars constants de 2023,"Winnipeg, Manitoba",Personnes non âgées hors famille économique,,38200.0
2020,Dollars constants de 2023,"Winnipeg, Manitoba",Hommes non âgés hors famille économique,,37800.0
2020,Dollars constants de 2023,"Winnipeg, Manitoba",Femmes non âgées hors famille économique,,38400.0
2020,Dollars constants de 2023,"Calgary, Alberta",Familles économiques et personnes hors famille économique,,86900.0
2020,Dollars constants de 2023,"Calgary, Alberta",Familles économiques,,123200.0
2020,Dollars constants de 2023,"Calgary, Alberta",Familles de personnes âgées,,87600.0
2020,Dollars constants de 2023,"Calgary, Alberta",Couples de personnes âgées,,81800.0
2020,Dollars constants de 2023,"Calgary, Alberta",Autres familles de personnes âgées,,
2020,Dollars constants de 2023,"Calgary, Alberta",Familles de personnes non âgées,,128700.0
2020,Dollars constants de 2023,"Calgary, Alberta",Couples,,109100.0
2020,Dollars constants de 2023,"Calgary, Alberta",Couples avec des enfants,,138000.0
2020,Dollars constants de 2023,"Calgary, Alberta",Couples avec d'autres personnes apparentées,,168600.0
2020,Dollars constants de 2023,"Calgary, Alberta",Familles monoparentales,,97600.0
2020,Dollars constants de 2023,"Calgary, Alberta",Familles monoparentales ayant un homme à leur tête,,
2020,Dollars constants de 2023,"Calgary, Alberta",Familles monoparentales ayant une femme à leur tête,,74600.0
2020,Dollars constants de 2023,"Calgary, Alberta",Autres familles de personnes non âgées,,90000.0
2020,Dollars constants de 2023,"Calgary, Alberta",Personnes hors famille économique,,43300.0
2020,Dollars constants de 2023,"Calgary, Alberta",Personnes âgées hors famille économique,,37700.0
2020,Dollars constants de 2023,"Calgary, Alberta",Hommes âgés hors famille économique,,42800.0
2020,Dollars constants de 2023,"Calgary, Alberta",Femmes âgées hors famille économique,,36300.0
2020,Dollars constants de 2023,"Calgary, Alberta",Personnes non âgées hors famille économique,,44400.0
2020,Dollars constants de 2023,"Calgary, Alberta",Hommes non âgés hors famille économique,,49500.0
2020,Dollars constants de 2023,"Calgary, Alberta",Femmes non âgées hors famille économique,,44100.0
2020,Dollars constants de 2023,"Edmonton, Alberta",Familles économiques et personnes hors famille économique,,95700.0
2020,Dollars constants de 2023,"Edmonton, Alberta",Familles économiques,,122600.0
2020,Dollars constants de 2023,"Edmonton, Alberta",Familles de personnes âgées,,99400.0
2020,Dollars constants de 2023,"Edmonton, Alberta",Couples de personnes âgées,,96200.0
2020,Dollars constants de 2023,"Edmonton, Alberta",Autres familles de personnes âgées,,104700.0
2020,Dollars constants de 2023,"Edmonton, Alberta",Familles de personnes non âgées,,128200.0
2020,Dollars constants de 2023,"Edmonton, Alberta",Couples,,116200.0
2020,Dollars constants de 2023,"Edmonton, Alberta",Couples avec des enfants,,133000.0
2020,Dollars constants de 2023,"Edmonton, Alberta",Couples avec d'autres personnes apparentées,,183500.0
2020,Dollars constants de 2023,"Edmonton, Alberta",Familles monoparentales,,93500.0
2020,Dollars constants de 2023,"Edmonton, Alberta",Familles monoparentales ayant un homme à leur tête,,
2020,Dollars constants de 2023,"Edmonton, Alberta",Familles monoparentales ayant une femme à leur tête,,85000.0
2020,Dollars constants de 2023,"Edmonton, Alberta",Autres familles de personnes non âgées,,104600.0
2020,Dollars constants de 2023,"Edmonton, Alberta",Personnes hors famille économique,,45500.0
2020,Dollars constants de 2023,"Edmonton, Alberta",Personnes âgées hors famille économique,,37200.0
2020,Dollars constants de 2023,"Edmonton, Alberta",Hommes âgés hors famille économique,,37500.0
2020,Dollars constants de 2023,"Edmonton, Alberta",Femmes âgées hors famille économique,,35200.0
2020,Dollars constants de 2023,"Edmonton, Alberta",Personnes non âgées hors famille économique,,47000.0
2020,Dollars constants de 2023,"Edmonton, Alberta",Hommes non âgés hors famille économique,,48200.0
2020,Dollars constants de 2023,"Edmonton, Alberta",Femmes non âgées hors famille économique,,45500.0
2020,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Familles économiques et personnes hors famille économique,,79900.0
2020,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Familles économiques,,115100.0
2020,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Familles de personnes âgées,,89100.0
2020,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Couples de personnes âgées,,82100.0
2020,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Autres familles de personnes âgées,,118200.0
2020,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Familles de personnes non âgées,,121100.0
2020,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Couples,,95300.0
2020,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Couples avec des enfants,,130500.0
2020,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Couples avec d'autres personnes apparentées,,164900.0
2020,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Familles monoparentales,,74300.0
2020,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Familles monoparentales ayant un homme à leur tête,,
2020,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Familles monoparentales ayant une femme à leur tête,,74300.0
2020,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Autres familles de personnes non âgées,,109000.0
2020,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Personnes hors famille économique,,43700.0
2020,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Personnes âgées hors famille économique,,44000.0
2020,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Hommes âgés hors famille économique,,58200.0
2020,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Femmes âgées hors famille économique,,37400.0
2020,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Personnes non âgées hors famille économique,,43200.0
2020,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Hommes non âgés hors famille économique,,43200.0
2020,Dollars constants de 2023,"Vancouver, Colombie-Britannique",Femmes non âgées hors famille économique,,42700.0
2021,Dollars constants de 2023,Canada,Familles économiques,,105600.0
2021,Dollars constants de 2023,Canada,Familles de personnes âgées,,77500.0
2021,Dollars constants de 2023,Canada,Couples de personnes âgées,,75700.0
2021,Dollars constants de 2023,Canada,Autres familles de personnes âgées,,90300.0
2021,Dollars constants de 2023,Canada,Familles de personnes non âgées,,114400.0
2021,Dollars constants de 2023,Canada,Couples,,102300.0
2021,Dollars constants de 2023,Canada,Couples avec des enfants,,126200.0
2021,Dollars constants de 2023,Canada,Couples avec d'autres personnes apparentées,,156000.0
2021,Dollars constants de 2023,Canada,Familles monoparentales,,68000.0
2021,Dollars constants de 2023,Canada,Familles monoparentales ayant un homme à leur tête,,81400.0
2021,Dollars constants de 2023,Canada,Familles monoparentales ayant une femme à leur tête,,65600.0
2021,Dollars constants de 2023,Canada,Autres familles de personnes non âgées,,97600.0
2021,Dollars constants de 2023,Canada,Personnes hors famille économique,,40100.0
2021,Dollars constants de 2023,Canada,Personnes âgées hors famille économique,,34800.0
2021,Dollars constants de 2023,Canada,Hommes âgés hors famille économique,,37300.0
2021,Dollars constants de 2023,Canada,Femmes âgées hors famille économique,,34000.0
2021,Dollars constants de 2023,Canada,Personnes non âgées hors famille économique,,43900.0
2021,Dollars constants de 2023,Canada,Hommes non âgés hors famille économique,,45300.0
2021,Dollars constants de 2023,Canada,Femmes non âgées hors famille économique,,42100.0
2021,Dollars constants de 2023,Provinces de l'Atlantique,Familles économiques et personnes hors famille économique,,67400.0
2021,Dollars constants de 2023,Provinces de l'Atlantique,Familles économiques,,90800.0
2021,Dollars constants de 2023,Provinces de l'Atlantique,Familles de personnes âgées,,71100.0
2021,Dollars constants de 2023,Provinces de l'Atlantique,Couples de personnes âgées,,69400.0
2021,Dollars constants de 2023,Provinces de l'Atlantique,Autres familles de personnes âgées,,82500.0
2021,Dollars constants de 2023,Provinces de l'Atlantique,Familles de personnes non âgées,,99100.0
2021,Dollars constants de 2023,Provinces de l'Atlantique,Couples,,88700.0
2021,Dollars constants de 2023,Provinces de l'Atlantique,Couples avec des enfants,,113800.0
2021,Dollars constants de 2023,Provinces de l'Atlantique,Couples avec d'autres personnes apparentées,,137500.0
2021,Dollars constants de 2023,Provinces de l'Atlantique,Familles monoparentales,,62600.0
2021,Dollars constants de 2023,Provinces de l'Atlantique,Familles monoparentales ayant un homme à leur tête,,75800.0
2021,Dollars constants de 2023,Provinces de l'Atlantique,Familles monoparentales ayant une femme à leur tête,,55700.0
2021,Dollars constants de 2023,Provinces de l'Atlantique,Autres familles de personnes non âgées,,81100.0
2021,Dollars constants de 2023,Provinces de l'Atlantique,Personnes hors famille économique,,36300.0
2021,Dollars constants de 2023,Provinces de l'Atlantique,Personnes âgées hors famille économique,,31000.0
2021,Dollars constants de 2023,Provinces de l'Atlantique,Hommes âgés hors famille économique,,33500.0
2021,Dollars constants de 2023,Provinces de l'Atlantique,Femmes âgées hors famille économique,,29700.0
2021,Dollars constants de 2023,Provinces de l'Atlantique,Personnes non âgées hors famille économique,,39400.0
2021,Dollars constants de 2023,Provinces de l'Atlantique,Hommes non âgés hors famille économique,,42100.0
2021,Dollars constants de 2023,Provinces de l'Atlantique,Femmes non âgées hors famille économique,,36600.0
