Year,Géographie,Genre,Groupe d'âge,GeoCode,Value
2023,Ontario,Femmes+,25 à 44 ans,35,23.88
2023,Ontario,Femmes+,25 à 54 ans,35,22.62
2023,Ontario,Femmes+,25 ans et plus,35,18.27
2023,Ontario,Femmes+,45 ans et plus,35,13.98
2023,Ontario,Femmes+,55 à 64 ans,35,13.42
2023,Ontario,Femmes+,55 ans et plus,35,10.6
2023,Ontario,Femmes+,65 ans et plus,35,4.38
2023,Île-du-Prince-Édouard,Hommes+,15 à 24 ans,11,10.53
2023,Île-du-Prince-Édouard,Hommes+,15 ans et plus,11,20.41
2023,Île-du-Prince-Édouard,Hommes+,25 à 44 ans,11,25.0
2023,Île-du-Prince-Édouard,Hommes+,25 à 54 ans,11,38.46
2023,Île-du-Prince-Édouard,Hommes+,25 ans et plus,11,20.0
2023,Île-du-Prince-Édouard,Hommes+,45 ans et plus,11,9.09
2023,Île-du-Prince-Édouard,Hommes+,55 à 64 ans,11,0.0
2023,Île-du-Prince-Édouard,Hommes+,55 ans et plus,11,0.0
2023,Île-du-Prince-Édouard,Hommes+,65 ans et plus,11,0.0
2023,Île-du-Prince-Édouard,Total - Genre,15 à 24 ans,11,12.77
2023,Île-du-Prince-Édouard,Total - Genre,15 ans et plus,11,17.56
2023,Île-du-Prince-Édouard,Total - Genre,25 à 44 ans,11,23.33
2023,Île-du-Prince-Édouard,Total - Genre,25 à 54 ans,11,27.27
2023,Île-du-Prince-Édouard,Total - Genre,25 ans et plus,11,19.05
2023,Île-du-Prince-Édouard,Total - Genre,45 ans et plus,11,10.91
2023,Île-du-Prince-Édouard,Total - Genre,55 à 64 ans,11,9.09
2023,Île-du-Prince-Édouard,Total - Genre,55 ans et plus,11,5.0
2023,Île-du-Prince-Édouard,Total - Genre,65 ans et plus,11,0.0
2023,Île-du-Prince-Édouard,Femmes+,15 à 24 ans,11,7.14
2023,Île-du-Prince-Édouard,Femmes+,15 ans et plus,11,12.2
2023,Île-du-Prince-Édouard,Femmes+,25 à 44 ans,11,9.09
2023,Île-du-Prince-Édouard,Femmes+,25 à 54 ans,11,19.35
2023,Île-du-Prince-Édouard,Femmes+,25 ans et plus,11,12.96
2023,Île-du-Prince-Édouard,Femmes+,45 ans et plus,11,6.25
2023,Île-du-Prince-Édouard,Femmes+,55 à 64 ans,11,0.0
2023,Île-du-Prince-Édouard,Femmes+,55 ans et plus,11,0.0
2023,Île-du-Prince-Édouard,Femmes+,65 ans et plus,11,0.0
2023,Québec,Hommes+,15 à 24 ans,24,5.17
2023,Québec,Hommes+,15 ans et plus,24,9.7
2023,Québec,Hommes+,25 à 44 ans,24,23.66
2023,Québec,Hommes+,25 à 54 ans,24,22.93
2023,Québec,Hommes+,25 ans et plus,24,12.97
2023,Québec,Hommes+,45 ans et plus,24,6.91
2023,Québec,Hommes+,55 à 64 ans,24,4.83
2023,Québec,Hommes+,55 ans et plus,24,2.6
2023,Québec,Hommes+,65 ans et plus,24,0.0
2023,Québec,Total - Genre,15 à 24 ans,24,5.46
2023,Québec,Total - Genre,15 ans et plus,24,8.48
2023,Québec,Total - Genre,25 à 44 ans,24,15.44
2023,Québec,Total - Genre,25 à 54 ans,24,15.42
2023,Québec,Total - Genre,25 ans et plus,24,10.55
2023,Québec,Total - Genre,45 ans et plus,24,7.44
2023,Québec,Total - Genre,55 à 64 ans,24,7.13
2023,Québec,Total - Genre,55 ans et plus,24,4.57
2023,Québec,Total - Genre,65 ans et plus,24,0.0
2023,Québec,Femmes+,15 à 24 ans,24,4.85
2023,Québec,Femmes+,15 ans et plus,24,7.69
2023,Québec,Femmes+,25 à 44 ans,24,11.87
2023,Québec,Femmes+,25 à 54 ans,24,12.17
2023,Québec,Femmes+,25 ans et plus,24,9.24
2023,Québec,Femmes+,45 ans et plus,24,6.69
2023,Québec,Femmes+,55 à 64 ans,24,4.71
2023,Québec,Femmes+,55 ans et plus,24,3.61
2023,Québec,Femmes+,65 ans et plus,24,0.0
2023,Saskatchewan,Hommes+,15 à 24 ans,47,5.73
2023,Saskatchewan,Hommes+,15 ans et plus,47,14.75
2023,Saskatchewan,Hommes+,25 à 44 ans,47,22.95
2023,Saskatchewan,Hommes+,25 à 54 ans,47,25.88
2023,Saskatchewan,Hommes+,25 ans et plus,47,15.31
2023,Saskatchewan,Hommes+,45 ans et plus,47,6.76
2023,Saskatchewan,Hommes+,55 à 64 ans,47,12.0
2023,Saskatchewan,Hommes+,55 ans et plus,47,6.45
2023,Saskatchewan,Hommes+,65 ans et plus,47,0.0
2023,Saskatchewan,Total - Genre,15 à 24 ans,47,14.04
2023,Saskatchewan,Total - Genre,15 ans et plus,47,15.06
2023,Saskatchewan,Total - Genre,25 à 44 ans,47,21.92
2023,Saskatchewan,Total - Genre,25 à 54 ans,47,21.94
2023,Saskatchewan,Total - Genre,25 ans et plus,47,15.6
2023,Saskatchewan,Total - Genre,45 ans et plus,47,11.89
2023,Saskatchewan,Total - Genre,55 à 64 ans,47,8.24
2023,Saskatchewan,Total - Genre,55 ans et plus,47,5.75
2023,Saskatchewan,Total - Genre,65 ans et plus,47,0.0
2023,Saskatchewan,Femmes+,15 à 24 ans,47,15.5
2023,Saskatchewan,Femmes+,15 ans et plus,47,15.38
2023,Saskatchewan,Femmes+,25 à 44 ans,47,18.59
2023,Saskatchewan,Femmes+,25 à 54 ans,47,20.07
2023,Saskatchewan,Femmes+,25 ans et plus,47,15.09
2023,Saskatchewan,Femmes+,45 ans et plus,47,9.85
2023,Saskatchewan,Femmes+,55 à 64 ans,47,6.67
2023,Saskatchewan,Femmes+,55 ans et plus,47,5.29
2023,Saskatchewan,Femmes+,65 ans et plus,47,0.0
2024,Alberta,Hommes+,15 à 24 ans,48,15.53
2024,Alberta,Hommes+,15 ans et plus,48,23.16
2024,Alberta,Hommes+,25 à 44 ans,48,31.92
2024,Alberta,Hommes+,25 à 54 ans,48,33.78
2024,Alberta,Hommes+,25 ans et plus,48,27.16
2024,Alberta,Hommes+,45 ans et plus,48,18.6
2024,Alberta,Hommes+,55 à 64 ans,48,14.61
2024,Alberta,Hommes+,55 ans et plus,48,15.02
2024,Alberta,Hommes+,65 ans et plus,48,6.58
2024,Alberta,Total - Genre,15 à 24 ans,48,16.88
2024,Alberta,Total - Genre,15 ans et plus,48,20.24
2024,Alberta,Total - Genre,25 à 44 ans,48,24.98
2024,Alberta,Total - Genre,25 à 54 ans,48,24.53
2024,Alberta,Total - Genre,25 ans et plus,48,21.84
2024,Alberta,Total - Genre,45 ans et plus,48,18.94
2024,Alberta,Total - Genre,55 à 64 ans,48,19.65
2024,Alberta,Total - Genre,55 ans et plus,48,16.82
2024,Alberta,Total - Genre,65 ans et plus,48,6.21
2024,Alberta,Femmes+,15 à 24 ans,48,16.8
2024,Alberta,Femmes+,15 ans et plus,48,18.77
2024,Alberta,Femmes+,25 à 44 ans,48,21.08
2024,Alberta,Femmes+,25 à 54 ans,48,21.34
2024,Alberta,Femmes+,25 ans et plus,48,19.59
2024,Alberta,Femmes+,45 ans et plus,48,17.92
2024,Alberta,Femmes+,55 à 64 ans,48,14.0
2024,Alberta,Femmes+,55 ans et plus,48,12.04
2024,Alberta,Femmes+,65 ans et plus,48,0.0
2024,Colombie-Britannique,Hommes+,15 à 24 ans,59,14.91
2024,Colombie-Britannique,Hommes+,15 ans et plus,59,20.63
2024,Colombie-Britannique,Hommes+,25 à 44 ans,59,30.24
2024,Colombie-Britannique,Hommes+,25 à 54 ans,59,31.53
2024,Colombie-Britannique,Hommes+,25 ans et plus,59,22.95
2024,Colombie-Britannique,Hommes+,45 ans et plus,59,15.82
2024,Colombie-Britannique,Hommes+,55 à 64 ans,59,13.49
2024,Colombie-Britannique,Hommes+,55 ans et plus,59,11.07
2024,Colombie-Britannique,Hommes+,65 ans et plus,59,0.0
2024,Colombie-Britannique,Total - Genre,15 à 24 ans,59,16.62
2024,Colombie-Britannique,Total - Genre,15 ans et plus,59,18.03
2024,Colombie-Britannique,Total - Genre,25 à 44 ans,59,24.37
2024,Colombie-Britannique,Total - Genre,25 à 54 ans,59,23.25
2024,Colombie-Britannique,Total - Genre,25 ans et plus,59,18.64
2024,Colombie-Britannique,Total - Genre,45 ans et plus,59,14.12
2024,Colombie-Britannique,Total - Genre,55 à 64 ans,59,16.41
2024,Colombie-Britannique,Total - Genre,55 ans et plus,59,11.01
2024,Colombie-Britannique,Total - Genre,65 ans et plus,59,3.59
2024,Colombie-Britannique,Femmes+,15 à 24 ans,59,16.95
2024,Colombie-Britannique,Femmes+,15 ans et plus,59,16.6
2024,Colombie-Britannique,Femmes+,25 à 44 ans,59,21.01
2024,Colombie-Britannique,Femmes+,25 à 54 ans,59,20.04
2024,Colombie-Britannique,Femmes+,25 ans et plus,59,16.51
2024,Colombie-Britannique,Femmes+,45 ans et plus,59,12.63
2024,Colombie-Britannique,Femmes+,55 à 64 ans,59,8.24
2024,Colombie-Britannique,Femmes+,55 ans et plus,59,6.24
2024,Colombie-Britannique,Femmes+,65 ans et plus,59,0.0
2024,Canada,Hommes+,15 à 24 ans,,15.06
2024,Canada,Hommes+,15 ans et plus,,20.2
2024,Canada,Hommes+,25 à 44 ans,,35.04
2024,Canada,Hommes+,25 à 54 ans,,34.26
2024,Canada,Hommes+,25 ans et plus,,23.74
2024,Canada,Hommes+,45 ans et plus,,16.64
2024,Canada,Hommes+,55 à 64 ans,,22.25
2024,Canada,Hommes+,55 ans et plus,,12.85
2024,Canada,Hommes+,65 ans et plus,,5.46
2024,Canada,Total - Genre,15 à 24 ans,,14.54
2024,Canada,Total - Genre,25 à 44 ans,,25.94
2024,Canada,Total - Genre,25 à 54 ans,,25.48
2024,Canada,Total - Genre,25 ans et plus,,19.61
2024,Canada,Total - Genre,45 ans et plus,,14.82
2024,Canada,Total - Genre,55 à 64 ans,,16.14
2024,Canada,Total - Genre,55 ans et plus,,11.15
2024,Canada,Total - Genre,65 ans et plus,,5.41
2024,Canada,Femmes+,15 à 24 ans,,14.12
2024,Canada,Femmes+,15 ans et plus,,16.36
2024,Canada,Femmes+,25 à 44 ans,,21.84
2024,Canada,Femmes+,25 à 54 ans,,21.76
2024,Canada,Femmes+,25 ans et plus,,17.43
2024,Canada,Femmes+,45 ans et plus,,13.73
2024,Canada,Femmes+,55 à 64 ans,,13.24
2024,Canada,Femmes+,55 ans et plus,,9.96
2024,Canada,Femmes+,65 ans et plus,,3.35
2024,Manitoba,Hommes+,15 à 24 ans,46,14.85
2024,Manitoba,Hommes+,15 ans et plus,46,17.87
2024,Manitoba,Hommes+,25 à 44 ans,46,29.41
2024,Manitoba,Hommes+,25 à 54 ans,46,29.85
2024,Manitoba,Hommes+,25 ans et plus,46,19.03
2024,Manitoba,Hommes+,45 ans et plus,46,7.78
2024,Manitoba,Hommes+,55 à 64 ans,46,8.33
2024,Manitoba,Hommes+,55 ans et plus,46,5.93
2024,Manitoba,Hommes+,65 ans et plus,46,0.0
2024,Manitoba,Total - Genre,15 à 24 ans,46,13.94
2024,Manitoba,Total - Genre,15 ans et plus,46,16.23
2024,Manitoba,Total - Genre,25 à 44 ans,46,22.61
2024,Manitoba,Total - Genre,25 à 54 ans,46,22.89
2024,Manitoba,Total - Genre,25 ans et plus,46,17.49
2024,Manitoba,Total - Genre,45 ans et plus,46,13.72
2024,Manitoba,Total - Genre,55 à 64 ans,46,8.47
2024,Manitoba,Total - Genre,55 ans et plus,46,6.06
2024,Manitoba,Total - Genre,65 ans et plus,46,3.9
2024,Manitoba,Femmes+,15 à 24 ans,46,10.99
2024,Manitoba,Femmes+,15 ans et plus,46,15.13
2024,Manitoba,Femmes+,25 à 44 ans,46,18.55
2024,Manitoba,Femmes+,25 à 54 ans,46,20.05
2024,Manitoba,Femmes+,25 ans et plus,46,16.25
2024,Manitoba,Femmes+,45 ans et plus,46,14.39
2024,Manitoba,Femmes+,55 à 64 ans,46,8.55
2024,Manitoba,Femmes+,55 ans et plus,46,6.12
2024,Manitoba,Femmes+,65 ans et plus,46,0.0
2024,Nouveau-Brunswick,Hommes+,15 à 24 ans,13,9.09
2024,Nouveau-Brunswick,Hommes+,15 ans et plus,13,19.81
2024,Nouveau-Brunswick,Hommes+,25 à 44 ans,13,23.81
2024,Nouveau-Brunswick,Hommes+,25 à 54 ans,13,25.45
2024,Nouveau-Brunswick,Hommes+,25 ans et plus,13,15.38
2024,Nouveau-Brunswick,Hommes+,45 ans et plus,13,9.09
2024,Nouveau-Brunswick,Hommes+,55 à 64 ans,13,0.0
2024,Nouveau-Brunswick,Hommes+,55 ans et plus,13,6.67
2024,Nouveau-Brunswick,Hommes+,65 ans et plus,13,0.0
2024,Nouveau-Brunswick,Total - Genre,15 à 24 ans,13,14.87
2024,Nouveau-Brunswick,Total - Genre,15 ans et plus,13,17.31
2024,Nouveau-Brunswick,Total - Genre,25 à 44 ans,13,27.71
2024,Nouveau-Brunswick,Total - Genre,25 à 54 ans,13,25.54
2024,Nouveau-Brunswick,Total - Genre,25 ans et plus,13,17.69
2024,Nouveau-Brunswick,Total - Genre,45 ans et plus,13,8.91
2024,Nouveau-Brunswick,Total - Genre,55 à 64 ans,13,7.34
2024,Nouveau-Brunswick,Total - Genre,55 ans et plus,13,5.18
2024,Nouveau-Brunswick,Total - Genre,65 ans et plus,13,0.0
2024,Nouveau-Brunswick,Femmes+,15 à 24 ans,13,10.17
2024,Nouveau-Brunswick,Femmes+,15 ans et plus,13,16.3
2024,Nouveau-Brunswick,Femmes+,25 à 44 ans,13,22.58
2024,Nouveau-Brunswick,Femmes+,25 à 54 ans,13,21.02
2024,Nouveau-Brunswick,Femmes+,25 ans et plus,13,16.33
2024,Nouveau-Brunswick,Femmes+,45 ans et plus,13,5.29
2024,Nouveau-Brunswick,Femmes+,55 à 64 ans,13,0.0
2024,Nouveau-Brunswick,Femmes+,55 ans et plus,13,4.24
2024,Nouveau-Brunswick,Femmes+,65 ans et plus,13,0.0
2024,Terre-Neuve-et-Labrador,Hommes+,15 à 24 ans,10,0.0
2024,Terre-Neuve-et-Labrador,Hommes+,15 ans et plus,10,21.21
2024,Terre-Neuve-et-Labrador,Hommes+,25 à 44 ans,10,18.18
2024,Terre-Neuve-et-Labrador,Hommes+,25 à 54 ans,10,19.05
2024,Terre-Neuve-et-Labrador,Hommes+,25 ans et plus,10,15.07
2024,Terre-Neuve-et-Labrador,Hommes+,45 ans et plus,10,12.5
2024,Terre-Neuve-et-Labrador,Hommes+,55 à 64 ans,10,0.0
2024,Terre-Neuve-et-Labrador,Hommes+,55 ans et plus,10,0.0
2024,Terre-Neuve-et-Labrador,Hommes+,65 ans et plus,10,0.0
2024,Terre-Neuve-et-Labrador,Total - Genre,15 à 24 ans,10,10.79
2024,Terre-Neuve-et-Labrador,Total - Genre,15 ans et plus,10,22.01
2024,Terre-Neuve-et-Labrador,Total - Genre,25 à 44 ans,10,30.68
2024,Terre-Neuve-et-Labrador,Total - Genre,25 à 54 ans,10,30.16
2024,Terre-Neuve-et-Labrador,Total - Genre,25 ans et plus,10,26.48
2024,Terre-Neuve-et-Labrador,Total - Genre,45 ans et plus,10,19.7
2024,Terre-Neuve-et-Labrador,Total - Genre,55 à 64 ans,10,12.5
2024,Terre-Neuve-et-Labrador,Total - Genre,55 ans et plus,10,9.57
2024,Terre-Neuve-et-Labrador,Total - Genre,65 ans et plus,10,0.0
2024,Terre-Neuve-et-Labrador,Femmes+,15 à 24 ans,10,6.25
2024,Terre-Neuve-et-Labrador,Femmes+,15 ans et plus,10,21.59
2024,Terre-Neuve-et-Labrador,Femmes+,25 à 44 ans,10,20.0
2024,Terre-Neuve-et-Labrador,Femmes+,25 à 54 ans,10,25.3
2024,Terre-Neuve-et-Labrador,Femmes+,25 ans et plus,10,25.85
2024,Terre-Neuve-et-Labrador,Femmes+,45 ans et plus,10,16.3
2024,Terre-Neuve-et-Labrador,Femmes+,55 à 64 ans,10,12.2
2024,Terre-Neuve-et-Labrador,Femmes+,55 ans et plus,10,9.52
2024,Terre-Neuve-et-Labrador,Femmes+,65 ans et plus,10,0.0
2024,Nouvelle-Écosse,Hommes+,15 à 24 ans,12,13.43
2024,Nouvelle-Écosse,Hommes+,15 ans et plus,12,20.17
2024,Nouvelle-Écosse,Hommes+,25 à 44 ans,12,30.95
2024,Nouvelle-Écosse,Hommes+,25 à 54 ans,12,35.24
2024,Nouvelle-Écosse,Hommes+,25 ans et plus,12,21.6
2024,Nouvelle-Écosse,Hommes+,45 ans et plus,12,6.2
2024,Nouvelle-Écosse,Hommes+,55 à 64 ans,12,0.0
2024,Nouvelle-Écosse,Hommes+,55 ans et plus,12,5.56
2024,Nouvelle-Écosse,Hommes+,65 ans et plus,12,0.0
2024,Nouvelle-Écosse,Total - Genre,15 à 24 ans,12,19.1
2024,Nouvelle-Écosse,Total - Genre,15 ans et plus,12,18.94
2024,Nouvelle-Écosse,Total - Genre,25 à 44 ans,12,28.16
2024,Nouvelle-Écosse,Total - Genre,25 à 54 ans,12,26.27
2024,Nouvelle-Écosse,Total - Genre,25 ans et plus,12,19.02
2024,Nouvelle-Écosse,Total - Genre,45 ans et plus,12,12.43
2024,Nouvelle-Écosse,Total - Genre,55 à 64 ans,12,10.97
2024,Nouvelle-Écosse,Total - Genre,55 ans et plus,12,8.96
2024,Nouvelle-Écosse,Total - Genre,65 ans et plus,12,0.0
2024,Nouvelle-Écosse,Femmes+,15 à 24 ans,12,19.48
2024,Nouvelle-Écosse,Femmes+,15 ans et plus,12,18.2
2024,Nouvelle-Écosse,Femmes+,25 à 44 ans,12,21.74
2024,Nouvelle-Écosse,Femmes+,25 à 54 ans,12,22.61
2024,Nouvelle-Écosse,Femmes+,25 ans et plus,12,17.41
2024,Nouvelle-Écosse,Femmes+,45 ans et plus,12,11.62
2024,Nouvelle-Écosse,Femmes+,55 à 64 ans,12,6.42
2024,Nouvelle-Écosse,Femmes+,55 ans et plus,12,5.26
2024,Nouvelle-Écosse,Femmes+,65 ans et plus,12,0.0
2024,Ontario,Hommes+,15 à 24 ans,35,18.8
2024,Ontario,Hommes+,15 ans et plus,35,24.82
2024,Ontario,Hommes+,25 à 44 ans,35,41.15
2024,Ontario,Hommes+,25 à 54 ans,35,40.47
2024,Ontario,Hommes+,25 ans et plus,35,29.03
2024,Ontario,Hommes+,45 ans et plus,35,20.64
2024,Ontario,Hommes+,55 à 64 ans,35,26.32
2024,Ontario,Hommes+,55 ans et plus,35,15.88
2024,Ontario,Hommes+,65 ans et plus,35,5.33
2024,Ontario,Total - Genre,15 à 24 ans,35,17.77
2024,Ontario,Total - Genre,15 ans et plus,35,21.42
2024,Ontario,Total - Genre,25 à 44 ans,35,30.78
2024,Ontario,Total - Genre,25 à 54 ans,35,30.48
2024,Ontario,Total - Genre,25 ans et plus,35,23.48
2024,Ontario,Total - Genre,45 ans et plus,35,17.82
2024,Ontario,Total - Genre,55 à 64 ans,35,18.53
2024,Ontario,Total - Genre,55 ans et plus,35,12.92
2024,Ontario,Total - Genre,65 ans et plus,35,4.68
2024,Ontario,Femmes+,15 à 24 ans,35,17.02
2024,Ontario,Femmes+,15 ans et plus,35,19.28
2024,Ontario,Femmes+,25 à 44 ans,35,25.53
2024,Ontario,Femmes+,25 à 54 ans,35,25.84
2024,Ontario,Femmes+,25 ans et plus,35,20.39
2024,Ontario,Femmes+,45 ans et plus,35,16.09
2024,Ontario,Femmes+,55 à 64 ans,35,14.09
2024,Ontario,Femmes+,55 ans et plus,35,10.76
2024,Ontario,Femmes+,65 ans et plus,35,3.96
2024,Île-du-Prince-Édouard,Hommes+,15 à 24 ans,11,0.0
2024,Île-du-Prince-Édouard,Hommes+,15 ans et plus,11,11.76
2024,Île-du-Prince-Édouard,Hommes+,25 à 44 ans,11,0.0
2024,Île-du-Prince-Édouard,Hommes+,25 à 54 ans,11,33.33
2024,Île-du-Prince-Édouard,Hommes+,25 ans et plus,11,16.13
2024,Île-du-Prince-Édouard,Hommes+,45 ans et plus,11,9.09
2024,Île-du-Prince-Édouard,Hommes+,55 à 64 ans,11,0.0
2024,Île-du-Prince-Édouard,Hommes+,55 ans et plus,11,0.0
2024,Île-du-Prince-Édouard,Hommes+,65 ans et plus,11,0.0
2024,Île-du-Prince-Édouard,Total - Genre,15 à 24 ans,11,5.88
2024,Île-du-Prince-Édouard,Total - Genre,15 ans et plus,11,15.15
2024,Île-du-Prince-Édouard,Total - Genre,25 à 44 ans,11,17.24
2024,Île-du-Prince-Édouard,Total - Genre,25 à 54 ans,11,24.39
2024,Île-du-Prince-Édouard,Total - Genre,25 ans et plus,11,16.05
2024,Île-du-Prince-Édouard,Total - Genre,45 ans et plus,11,9.62
2024,Île-du-Prince-Édouard,Total - Genre,55 à 64 ans,11,10.0
2024,Île-du-Prince-Édouard,Total - Genre,55 ans et plus,11,7.5
2024,Île-du-Prince-Édouard,Total - Genre,65 ans et plus,11,0.0
2024,Île-du-Prince-Édouard,Femmes+,15 à 24 ans,11,6.45
2024,Île-du-Prince-Édouard,Femmes+,15 ans et plus,11,14.81
2024,Île-du-Prince-Édouard,Femmes+,25 à 44 ans,11,10.0
2024,Île-du-Prince-Édouard,Femmes+,25 à 54 ans,11,17.24
2024,Île-du-Prince-Édouard,Femmes+,25 ans et plus,11,14.0
2024,Île-du-Prince-Édouard,Femmes+,45 ans et plus,11,10.0
2024,Île-du-Prince-Édouard,Femmes+,55 à 64 ans,11,0.0
2024,Île-du-Prince-Édouard,Femmes+,55 ans et plus,11,0.0
2024,Île-du-Prince-Édouard,Femmes+,65 ans et plus,11,0.0
2024,Québec,Hommes+,15 à 24 ans,24,7.29
2024,Québec,Hommes+,15 ans et plus,24,11.46
2024,Québec,Hommes+,25 à 44 ans,24,23.38
2024,Québec,Hommes+,25 à 54 ans,24,23.31
2024,Québec,Hommes+,25 ans et plus,24,14.58
2024,Québec,Hommes+,45 ans et plus,24,9.76
2024,Québec,Hommes+,55 à 64 ans,24,8.04
2024,Québec,Hommes+,55 ans et plus,24,6.15
2024,Québec,Hommes+,65 ans et plus,24,0.0
2024,Québec,Total - Genre,15 à 24 ans,24,6.87
2024,Québec,Total - Genre,15 ans et plus,24,10.15
2024,Québec,Total - Genre,25 à 44 ans,24,17.82
2024,Québec,Total - Genre,25 à 54 ans,24,17.63
2024,Québec,Total - Genre,25 ans et plus,24,12.36
2024,Québec,Total - Genre,45 ans et plus,24,8.91
2024,Québec,Total - Genre,55 à 64 ans,24,9.77
2024,Québec,Total - Genre,55 ans et plus,24,6.36
2024,Québec,Total - Genre,65 ans et plus,24,1.61
2024,Québec,Femmes+,15 à 24 ans,24,5.91
2024,Québec,Femmes+,15 ans et plus,24,9.28
2024,Québec,Femmes+,25 à 44 ans,24,15.2
2024,Québec,Femmes+,25 à 54 ans,24,14.88
2024,Québec,Femmes+,25 ans et plus,24,11.03
2024,Québec,Femmes+,45 ans et plus,24,7.36
2024,Québec,Femmes+,55 à 64 ans,24,6.09
2024,Québec,Femmes+,55 ans et plus,24,5.55
2024,Québec,Femmes+,65 ans et plus,24,0.0
2024,Saskatchewan,Hommes+,15 à 24 ans,47,13.97
2024,Saskatchewan,Hommes+,15 ans et plus,47,19.18
2024,Saskatchewan,Hommes+,25 à 44 ans,47,33.75
2024,Saskatchewan,Hommes+,25 à 54 ans,47,36.79
2024,Saskatchewan,Hommes+,25 ans et plus,47,21.49
2024,Saskatchewan,Hommes+,45 ans et plus,47,6.04
2024,Saskatchewan,Hommes+,55 à 64 ans,47,0.0
2024,Saskatchewan,Hommes+,55 ans et plus,47,4.07
2024,Saskatchewan,Hommes+,65 ans et plus,47,0.0
2024,Saskatchewan,Total - Genre,15 à 24 ans,47,16.28
2024,Saskatchewan,Total - Genre,15 ans et plus,47,17.86
2024,Saskatchewan,Total - Genre,25 à 44 ans,47,26.62
2024,Saskatchewan,Total - Genre,25 à 54 ans,47,26.32
2024,Saskatchewan,Total - Genre,25 ans et plus,47,18.77
2024,Saskatchewan,Total - Genre,45 ans et plus,47,12.84
2024,Saskatchewan,Total - Genre,55 à 64 ans,47,7.43
2024,Saskatchewan,Total - Genre,55 ans et plus,47,5.07
2024,Saskatchewan,Total - Genre,65 ans et plus,47,0.0
2024,Saskatchewan,Femmes+,15 à 24 ans,47,16.35
2024,Saskatchewan,Femmes+,15 ans et plus,47,17.17
2024,Saskatchewan,Femmes+,25 à 44 ans,47,23.25
2024,Saskatchewan,Femmes+,25 à 54 ans,47,22.44
2024,Saskatchewan,Femmes+,25 ans et plus,47,17.53
2024,Saskatchewan,Femmes+,45 ans et plus,47,11.28
2024,Saskatchewan,Femmes+,55 à 64 ans,47,7.0
2024,Saskatchewan,Femmes+,55 ans et plus,47,5.78
2024,Saskatchewan,Femmes+,65 ans et plus,47,0.0
2025,Alberta,Hommes+,15 à 24 ans,48,15.3
2025,Alberta,Hommes+,15 ans et plus,48,22.73
2025,Alberta,Hommes+,25 à 44 ans,48,38.22
2025,Alberta,Hommes+,25 à 54 ans,48,36.56
2025,Alberta,Hommes+,25 ans et plus,48,26.48
2025,Alberta,Hommes+,45 ans et plus,48,17.93
2025,Alberta,Hommes+,55 à 64 ans,48,13.85
2025,Alberta,Hommes+,55 ans et plus,48,11.66
2025,Alberta,Hommes+,65 ans et plus,48,0.0
2025,Alberta,Total - Genre,15 à 24 ans,48,17.57
2025,Alberta,Total - Genre,15 ans et plus,48,19.38
2025,Alberta,Total - Genre,25 à 44 ans,48,24.98
2025,Alberta,Total - Genre,25 à 54 ans,48,23.84
2025,Alberta,Total - Genre,25 ans et plus,48,20.32
2025,Alberta,Total - Genre,45 ans et plus,48,16.23
2025,Alberta,Total - Genre,55 à 64 ans,48,18.08
2025,Alberta,Total - Genre,55 ans et plus,48,14.06
2025,Alberta,Total - Genre,65 ans et plus,48,3.78
2025,Alberta,Femmes+,15 à 24 ans,48,18.03
2025,Alberta,Femmes+,15 ans et plus,48,17.65
2025,Alberta,Femmes+,25 à 44 ans,48,20.25
2025,Alberta,Femmes+,25 à 54 ans,48,19.43
2025,Alberta,Femmes+,25 ans et plus,48,17.49
2025,Alberta,Femmes+,45 ans et plus,48,14.87
2025,Alberta,Femmes+,55 à 64 ans,48,10.26
2025,Alberta,Femmes+,55 ans et plus,48,8.2
2025,Alberta,Femmes+,65 ans et plus,48,0.0
2025,Colombie-Britannique,Hommes+,15 à 24 ans,59,14.94
2025,Colombie-Britannique,Hommes+,15 ans et plus,59,20.56
2025,Colombie-Britannique,Hommes+,25 à 44 ans,59,27.97
2025,Colombie-Britannique,Hommes+,25 à 54 ans,59,31.25
2025,Colombie-Britannique,Hommes+,25 ans et plus,59,23.62
2025,Colombie-Britannique,Hommes+,45 ans et plus,59,19.28
2025,Colombie-Britannique,Hommes+,55 à 64 ans,59,18.49
2025,Colombie-Britannique,Hommes+,55 ans et plus,59,13.37
2025,Colombie-Britannique,Hommes+,65 ans et plus,59,4.26
2025,Colombie-Britannique,Total - Genre,15 à 24 ans,59,15.42
2025,Colombie-Britannique,Total - Genre,15 ans et plus,59,17.97
2025,Colombie-Britannique,Total - Genre,25 à 44 ans,59,23.46
2025,Colombie-Britannique,Total - Genre,25 à 54 ans,59,23.52
2025,Colombie-Britannique,Total - Genre,25 ans et plus,59,19.04
2025,Colombie-Britannique,Total - Genre,45 ans et plus,59,15.45
2025,Colombie-Britannique,Total - Genre,55 à 64 ans,59,16.13
2025,Colombie-Britannique,Total - Genre,55 ans et plus,59,11.48
2025,Colombie-Britannique,Total - Genre,65 ans et plus,59,3.31
2025,Colombie-Britannique,Femmes+,15 à 24 ans,59,15.83
2025,Colombie-Britannique,Femmes+,15 ans et plus,59,16.46
2025,Colombie-Britannique,Femmes+,25 à 44 ans,59,20.62
2025,Colombie-Britannique,Femmes+,25 à 54 ans,59,20.19
