Year,Geography,Age group,Gender,Indigenous group,Educational attainment,Visible minority,Immigrant status,GeoCode,Value
2020,Prairie region,25 years and over,,Métis,"Total, all education levels",,,,60.0
2020,Prairie region,25 to 54 years,,Métis,"Total, all education levels",,,,73.1
2020,Prairie region,25 years and over,,Métis,Less than high school,,,,36.3
2020,Prairie region,25 to 54 years,,Métis,Less than high school,,,,52.5
2020,Prairie region,25 years and over,,Métis,High school graduate or some post-secondary,,,,59.7
2020,Prairie region,25 to 54 years,,Métis,High school graduate or some post-secondary,,,,68.3
2020,Prairie region,25 years and over,,Métis,Completed post-secondary education,,,,68.0
2020,Prairie region,25 to 54 years,,Métis,Completed post-secondary education,,,,80.2
2020,Prairie region,25 years and over,,Non-Indigenous people,"Total, all education levels",,,,63.3
2020,Prairie region,25 to 54 years,,Non-Indigenous people,"Total, all education levels",,,,80.4
2020,Prairie region,25 years and over,,Non-Indigenous people,Less than high school,,,,37.5
2020,Prairie region,25 to 54 years,,Non-Indigenous people,Less than high school,,,,61.9
2020,Prairie region,25 years and over,,Non-Indigenous people,High school graduate or some post-secondary,,,,58.9
2020,Prairie region,25 to 54 years,,Non-Indigenous people,High school graduate or some post-secondary,,,,74.9
2020,Prairie region,25 years and over,,Non-Indigenous people,Completed post-secondary education,,,,69.2
2020,Prairie region,25 to 54 years,,Non-Indigenous people,Completed post-secondary education,,,,83.8
2021,Canada,25 years and over,,Total population,Less than high school,,,,30.3
2021,Canada,25 to 54 years,,Total population,Less than high school,,,,59.9
2021,Canada,25 years and over,,Total population,High school graduate or some post-secondary,,,,52.9
2021,Canada,25 to 54 years,,Total population,High school graduate or some post-secondary,,,,74.1
2021,Canada,25 years and over,,Total population,Completed post-secondary education,,,,69.3
2021,Canada,25 to 54 years,,Total population,Completed post-secondary education,,,,86.1
2021,Canada,25 years and over,,Indigenous peoples,"Total, all education levels",,,,58.4
2021,Canada,25 to 54 years,,Indigenous peoples,"Total, all education levels",,,,72.9
2021,Canada,25 years and over,,Indigenous peoples,Less than high school,,,,31.9
2021,Canada,25 to 54 years,,Indigenous peoples,Less than high school,,,,44.2
2021,Canada,25 years and over,,Indigenous peoples,High school graduate or some post-secondary,,,,55.5
2021,Canada,25 to 54 years,,Indigenous peoples,High school graduate or some post-secondary,,,,66.1
2021,Canada,25 years and over,,Indigenous peoples,Completed post-secondary education,,,,69.2
2021,Canada,25 to 54 years,,Indigenous peoples,Completed post-secondary education,,,,82.8
2021,Canada,25 years and over,,First Nations,"Total, all education levels",,,,55.6
2021,Canada,25 to 54 years,,First Nations,"Total, all education levels",,,,66.9
2021,Canada,25 years and over,,First Nations,Less than high school,,,,30.5
2021,Canada,25 to 54 years,,First Nations,Less than high school,,,,40.0
2021,Canada,25 years and over,,First Nations,High school graduate or some post-secondary,,,,51.6
2021,Canada,25 to 54 years,,First Nations,High school graduate or some post-secondary,,,,58.8
2021,Canada,25 years and over,,First Nations,Completed post-secondary education,,,,68.1
2021,Canada,25 to 54 years,,First Nations,Completed post-secondary education,,,,79.3
2021,Canada,25 years and over,,Métis,"Total, all education levels",,,,61.5
2021,Canada,25 to 54 years,,Métis,"Total, all education levels",,,,79.9
2021,Canada,25 years and over,,Métis,Less than high school,,,,34.8
2021,Canada,25 to 54 years,,Métis,Less than high school,,,,54.2
2021,Canada,25 years and over,,Métis,High school graduate or some post-secondary,,,,59.0
2021,Canada,25 to 54 years,,Métis,High school graduate or some post-secondary,,,,74.3
2021,Canada,25 years and over,,Métis,Completed post-secondary education,,,,70.6
2021,Canada,25 to 54 years,,Métis,Completed post-secondary education,,,,86.4
2021,Canada,25 years and over,,Non-Indigenous people,"Total, all education levels",,,,61.3
2021,Canada,25 to 54 years,,Non-Indigenous people,"Total, all education levels",,,,82.7
2021,Canada,25 years and over,,Non-Indigenous people,Less than high school,,,,30.2
2021,Canada,25 to 54 years,,Non-Indigenous people,Less than high school,,,,61.4
2021,Canada,25 years and over,,Non-Indigenous people,High school graduate or some post-secondary,,,,52.8
2021,Canada,25 to 54 years,,Non-Indigenous people,High school graduate or some post-secondary,,,,74.6
2021,Canada,25 years and over,,Non-Indigenous people,Completed post-secondary education,,,,69.3
2021,Canada,25 to 54 years,,Non-Indigenous people,Completed post-secondary education,,,,86.2
2021,Eastern and central provinces,25 years and over,,Total population,Less than high school,,,,28.0
2021,Eastern and central provinces,25 to 54 years,,Total population,Less than high school,,,,58.7
2021,Eastern and central provinces,25 years and over,,Total population,High school graduate or some post-secondary,,,,50.8
2021,Eastern and central provinces,25 to 54 years,,Total population,High school graduate or some post-secondary,,,,72.5
2021,Eastern and central provinces,25 years and over,,Total population,Completed post-secondary education,,,,69.3
2021,Eastern and central provinces,25 to 54 years,,Total population,Completed post-secondary education,,,,86.3
2021,Eastern and central provinces,25 years and over,,Indigenous peoples,"Total, all education levels",,,,55.2
2021,Eastern and central provinces,25 to 54 years,,Indigenous peoples,"Total, all education levels",,,,73.5
2021,Eastern and central provinces,25 years and over,,Indigenous peoples,Less than high school,,,,26.5
2021,Eastern and central provinces,25 to 54 years,,Indigenous peoples,Less than high school,,,,39.9
2021,Eastern and central provinces,25 years and over,,Indigenous peoples,High school graduate or some post-secondary,,,,49.6
2021,Eastern and central provinces,25 to 54 years,,Indigenous peoples,High school graduate or some post-secondary,,,,64.4
2021,Eastern and central provinces,25 years and over,,Indigenous peoples,Completed post-secondary education,,,,68.4
2021,Eastern and central provinces,25 to 54 years,,Indigenous peoples,Completed post-secondary education,,,,84.6
2021,Eastern and central provinces,25 years and over,,First Nations,"Total, all education levels",,,,54.0
2021,Eastern and central provinces,25 to 54 years,,First Nations,"Total, all education levels",,,,69.6
2021,Eastern and central provinces,25 years and over,,First Nations,Less than high school,,,,23.9
2021,Eastern and central provinces,25 to 54 years,,First Nations,Less than high school,,,,33.3
2021,Eastern and central provinces,25 years and over,,First Nations,High school graduate or some post-secondary,,,,48.5
2021,Eastern and central provinces,25 to 54 years,,First Nations,High school graduate or some post-secondary,,,,60.4
2021,Eastern and central provinces,25 years and over,,First Nations,Completed post-secondary education,,,,69.7
2021,Eastern and central provinces,25 to 54 years,,First Nations,Completed post-secondary education,,,,83.7
2021,Eastern and central provinces,25 years and over,,Métis,"Total, all education levels",,,,56.7
2021,Eastern and central provinces,25 to 54 years,,Métis,"Total, all education levels",,,,79.4
2021,Eastern and central provinces,25 years and over,,Métis,Less than high school,,,,31.6
2021,Eastern and central provinces,25 to 54 years,,Métis,Less than high school,,,,55.8
2021,Eastern and central provinces,25 years and over,,Métis,High school graduate or some post-secondary,,,,48.6
2021,Eastern and central provinces,25 to 54 years,,Métis,High school graduate or some post-secondary,,,,68.1
2021,Eastern and central provinces,25 years and over,,Métis,Completed post-secondary education,,,,67.9
2021,Eastern and central provinces,25 to 54 years,,Métis,Completed post-secondary education,,,,86.5
2021,Eastern and central provinces,25 years and over,,Non-Indigenous people,"Total, all education levels",,,,60.4
2021,Eastern and central provinces,25 to 54 years,,Non-Indigenous people,"Total, all education levels",,,,82.5
2021,Eastern and central provinces,25 years and over,,Non-Indigenous people,Less than high school,,,,28.0
2021,Eastern and central provinces,25 to 54 years,,Non-Indigenous people,Less than high school,,,,59.8
2021,Eastern and central provinces,25 years and over,,Non-Indigenous people,High school graduate or some post-secondary,,,,50.8
2021,Eastern and central provinces,25 to 54 years,,Non-Indigenous people,High school graduate or some post-secondary,,,,72.8
2021,Eastern and central provinces,25 years and over,,Non-Indigenous people,Completed post-secondary education,,,,69.3
2021,Eastern and central provinces,25 to 54 years,,Non-Indigenous people,Completed post-secondary education,,,,86.4
2021,Western provinces,25 years and over,,Total population,Less than high school,,,,37.0
2021,Western provinces,25 to 54 years,,Total population,Less than high school,,,,62.7
2021,Western provinces,25 years and over,,Total population,High school graduate or some post-secondary,,,,57.0
2021,Western provinces,25 to 54 years,,Total population,High school graduate or some post-secondary,,,,76.7
2021,Western provinces,25 years and over,,Total population,Completed post-secondary education,,,,69.4
2021,Western provinces,25 to 54 years,,Total population,Completed post-secondary education,,,,85.7
2021,Western provinces,25 years and over,,Indigenous peoples,"Total, all education levels",,,,61.3
2021,Western provinces,25 to 54 years,,Indigenous peoples,"Total, all education levels",,,,72.5
2021,Western provinces,25 years and over,,Indigenous peoples,Less than high school,,,,37.6
2021,Western provinces,25 to 54 years,,Indigenous peoples,Less than high school,,,,47.8
2021,Western provinces,25 years and over,,Indigenous peoples,High school graduate or some post-secondary,,,,59.8
2021,Western provinces,25 to 54 years,,Indigenous peoples,High school graduate or some post-secondary,,,,67.2
2021,Western provinces,25 years and over,,Indigenous peoples,Completed post-secondary education,,,,70.0
2021,Western provinces,25 to 54 years,,Indigenous peoples,Completed post-secondary education,,,,81.2
2021,Western provinces,25 years and over,,First Nations,"Total, all education levels",,,,57.2
2021,Western provinces,25 to 54 years,,First Nations,"Total, all education levels",,,,64.5
2021,Western provinces,25 years and over,,First Nations,Less than high school,,,,38.1
2021,Western provinces,25 to 54 years,,First Nations,Less than high school,,,,45.8
2021,Western provinces,25 years and over,,First Nations,High school graduate or some post-secondary,,,,54.5
2021,Western provinces,25 to 54 years,,First Nations,High school graduate or some post-secondary,,,,57.6
2021,Western provinces,25 years and over,,First Nations,Completed post-secondary education,,,,66.4
2021,Western provinces,25 to 54 years,,First Nations,Completed post-secondary education,,,,74.9
2021,Western provinces,25 years and over,,Métis,"Total, all education levels",,,,64.9
2021,Western provinces,25 to 54 years,,Métis,"Total, all education levels",,,,80.2
2021,Western provinces,25 years and over,,Métis,Less than high school,,,,37.7
2021,Western provinces,25 to 54 years,,Métis,Less than high school,,,,53.0
2021,Western provinces,25 years and over,,Métis,High school graduate or some post-secondary,,,,64.3
2021,Western provinces,25 to 54 years,,Métis,High school graduate or some post-secondary,,,,76.6
2021,Western provinces,25 years and over,,Métis,Completed post-secondary education,,,,72.7
2021,Western provinces,25 to 54 years,,Métis,Completed post-secondary education,,,,86.3
2021,Western provinces,25 years and over,,Non-Indigenous people,"Total, all education levels",,,,63.5
